name,club,periods
Zafer Biryol,Konyaspor,2003-2005
Ömer Ali Şahiner,Konyaspor,2012-2021
Tayfun Türkmen,Konyaspor,"2003-2007, 2009-2010"
Riad Bajic,Konyaspor,"2015-2017, 2019-2020"
Sokol Cikalleshi,Konyaspor,"2020-2022, 2023-2024"
Erdal Kilicaslan,Konyaspor,"2008-2011, 2012-2014"
Nejc Skubic,Konyaspor,2016-2022
Kayhan Kaynak,Konyaspor,1988-1991
Murat Hacıoğlu,Konyaspor,"2005-2006, 2007-2008"
Recep Aydın,Konyaspor,"2006-2010, 2010-2010, 2011-2015, 2016-2016, 2017-2017, 2018-2018, 2019-2019"
Veysel Cihan,Konyaspor,2007-2009
Deni Milosevic,Konyaspor,2016-2021
Neca,Konyaspor,"2007-2008, 2012-2013"
Salih Eken,Konyaspor,"1981-1984, 1985-1992"
Dimitar Rangelov,Konyaspor,2014-2017
Sinan Bayraktar,Konyaspor,"1988-1990, 1991-1992"
Amir Hadziahmetovic,Konyaspor,2016-2023
Cemal Gürsel Menteşe,Konyaspor,1987-1993
Hasan Kabze,Konyaspor,2013-2015
Jagos Vukovic,Konyaspor,2014-2017
Theofanis Gekas,Konyaspor,2013-2014
Adis Jahovic,Konyaspor,2018-2019
Nedim Demirbilek,Konyaspor,1988-1992
Marcin Robak,Konyaspor,2011-2012
Guilherme,Konyaspor,2020-2025
Cenk İşler,Konyaspor,2003-2004
Suat Kaya,Konyaspor,1987-1992
Kauê,Konyaspor,2006-2010
Moryké Fofana,Konyaspor,2017-2019
Ali Rıza Yılmaz,Konyaspor,1990-1992
Ahmed Hassan,Konyaspor,2021-2022
Marko Jevtovic,Konyaspor,"2018-2021, 2024-2025"
Branimir Poljac,Konyaspor,2009-2010
Djalma,Konyaspor,"2013-2014, 2014-2015"
Zymer Bytyqi,Konyaspor,2021-2023
Ali Çamdalı,Konyaspor,"2013-2018, 2019-2019"
Saffet Sancaklı,Konyaspor,"1989-1990, 1998-1999"
Blaz Kramer,Konyaspor,2024-2025
Mame Diouf,Konyaspor,2022-2023
Altan Aksoy,Konyaspor,2003-2005
Abdou Traoré,Konyaspor,"2015-2016, 2017-2019"
Louka Prip,Konyaspor,2023-2025
Abdülkerim Bardakcı,Konyaspor,"2009-2014, 2014-2014, 2015-2017, 2017-2017, 2018-2018, 2018-2018, 2019-2019, 2020-2022"
Levent Kartop,Konyaspor,2004-2006
Artem Kravets,Konyaspor,2020-2022
Soner Dikmen,Konyaspor,2021-2024
Fuat Buruk,Konyaspor,1988-1990
Endri Cekici,Konyaspor,2021-2023
Sedat Balkanlı,Konyaspor,1988-1992
Amar Rahmanovic,Konyaspor,2021-2022
Sjoerd Ars,Konyaspor,2013-2013
Farouk Miya,Konyaspor,2019-2021
Peter Grajciar,Konyaspor,2010-2011
Ahmed Belal,Konyaspor,"2005-2006, 2006-2007"
Levan Shengelia,Konyaspor,2019-2021
Alassane Ndao,Konyaspor,2024-2025
Erman Özgür,Konyaspor,2006-2008
Muhammet Demir,Konyaspor,2022-2024
Selim Ay,Konyaspor,2009-2020
Yasin Çelik,Konyaspor,2002-2006
Erhan Albayrak,Konyaspor,"2004-2006, 2008-2009"
Paolo Hurtado,Konyaspor,2018-2021
Muhammet Akagündüz,Konyaspor,2004-2005
Levent Devrim,Konyaspor,"1990-1993, 1999-2000"
Uğur Demirok,Konyaspor,2018-2021
Oğulcan Ülgün,Konyaspor,2021-2025
Samuel Eto'o,Konyaspor,2018-2018
Jens Jönsson,Konyaspor,2016-2020
Melih Bostan,Konyaspor,2024-2025
Danijel Aleksic,Konyaspor,2024-2025
Ceyhun Eriş,Konyaspor,"2005-2006, 2008-2008"
Halil İbrahim Sönmez,Konyaspor,"2014-2014, 2015-2017, 2018-2018"
Eser Yağmur,Konyaspor,2009-2011
Fuat Yaman,Konyaspor,1988-1990
Bahaddin Güneş,Konyaspor,1988-1990
Gabriel Torje,Konyaspor,2014-2015
Roman Kratochvíl,Konyaspor,2009-2009
İbrahim Nalbant,Konyaspor,1990-1995
Samuel Holmén,Konyaspor,2015-2016
Mustapha Yatabaré,Konyaspor,2018-2019
Erdon Daci,Konyaspor,2017-2021
Konrad Michalak,Konyaspor,"2021-2022, 2022-2023"
Cédric Sabin,Konyaspor,2007-2008
Alban Meha,Konyaspor,2015-2017
Gustave Bebbe,Konyaspor,2005-2006
Muammer Nurlu,Konyaspor,1993-1994
Steven Nzonzi,Konyaspor,2023-2024
Volkan Fındıklı,Konyaspor,"2009-2010, 2014-2021"
Pedrinho,Konyaspor,2024-2025
Umut Nayir,Konyaspor,2024-2025
Aleksandar Aleksandrov,Konyaspor,2006-2007
Alejandro Pozuelo,Konyaspor,2023-2023
Okan Yılmaz,Konyaspor,2006-2006
Sedat Ağçay,Konyaspor,2006-2008
Serdar Gürler,Konyaspor,2021-2022
Abdelzaher El Saka,Konyaspor,2005-2007
Francisco Calvo,Konyaspor,2022-2024
Uğurcan Yazğılı,Konyaspor,2022-2025
Robert Muric,Konyaspor,2022-2024
Ali Dere,Konyaspor,"2010-2013, 2014-2014, 2015-2015, 2016-2017, 2017-2017"
