name,club,periods
Léonard Kweuke,Caykur Rizespor,2013-2018
Braian Samudio,Caykur Rizespor,"2017-2018, 2018-2021"
Okan Öztürk,Caykur Rizespor,"2001-2006, 2008-2009"
Deniz Kadah,Caykur Rizespor,2014-2016
Emmanuel Tetteh,Caykur Rizespor,2000-2003
Elionar Bombinha,Caykur Rizespor,2007-2010
Fernando Boldrin,Caykur Rizespor,"2018-2019, 2019-2022"
Fahri Tatan,Caykur Rizespor,"2003-2006, 2007-2008, 2012-2013"
Cenk Ahmet Alkılıç,Caykur Rizespor,"2011-2014, 2014-2014"
Ibrahim Olawoyin,Caykur Rizespor,2023-2025
Cem Baki,Caykur Rizespor,2004-2007
Benhur Keser,Caykur Rizespor,"2022-2025, 2025-2025"
Muharrem Vezir,Caykur Rizespor,"1980-1989, 1996-1998"
Sercan Kaya,Caykur Rizespor,2013-2016
Metin Bak,Caykur Rizespor,1984-1991
Oğulcan Çağlayan,Caykur Rizespor,"2016-2018, 2019-2020"
Turgut Kural,Caykur Rizespor,1984-1990
Aminu Umar,Caykur Rizespor,"2018-2019, 2019-2022"
Ünal Alpugan,Caykur Rizespor,2001-2006
Serkan Özdemir,Caykur Rizespor,2000-2006
Kürşat Duymuş,Caykur Rizespor,"1998-2002, 2002-2005, 2007-2009"
Çağrı Yarkın,Caykur Rizespor,2008-2013
Robin Yalçın,Caykur Rizespor,2015-2019
Marwane Saadane,Caykur Rizespor,2016-2019
Dario Melnjak,Caykur Rizespor,2019-2021
Eren Albayrak,Caykur Rizespor,"2013-2016, 2022-2023"
Ludovic Sylvestre,Caykur Rizespor,2013-2016
Koray Avcı,Caykur Rizespor,"1999-2005, 2010-2011"
Şener Aşkaroğlu,Caykur Rizespor,2001-2006
Godfrey Oboabona,Caykur Rizespor,2013-2017
Recep Asıl,Caykur Rizespor,1998-2003
Mithat Pala,Caykur Rizespor,"2020-2020, 2020-2021, 2022-2025"
Gustavo Victoria,Caykur Rizespor,"2003-2005, 2006-2008"
Ousmane Viera,Caykur Rizespor,2013-2016
Serhat Akyüz,Caykur Rizespor,"2005-2008, 2011-2013"
Emirhan Topçu,Caykur Rizespor,"2017-2020, 2020-2021, 2021-2024"
Orhan Ovacıklı,Caykur Rizespor,2012-2020
Evren Kürkçü,Caykur Rizespor,"2001-2004, 2004-2006, 2009-2011"
İsa Gabralı,Caykur Rizespor,1986-1989
Koray Altınay,Caykur Rizespor,"2013-2016, 2018-2019, 2022-2023"
Yasin Çakmak,Caykur Rizespor,2004-2007
Mykola Morozyuk,Caykur Rizespor,"2019-2019, 2019-2021"
Sezer Özmen,Caykur Rizespor,"2010-2011, 2011-2012, 2012-2015, 2015-2015"
Gündüz Gürol Azer,Caykur Rizespor,2001-2005
Zdravko Zdravkov,Caykur Rizespor,2004-2007
Harun İlik,Caykur Rizespor,1983-1990
Beshir El Tabei,Caykur Rizespor,2004-2007
Abdullah Durak,Caykur Rizespor,2018-2021
Tarık Çetin,Caykur Rizespor,2019-2025
Gökhan Akkan,Caykur Rizespor,"2015-2022, 2023-2024"
