rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Rodrigo Henrique,Rodrigo Henrique Santana da Silva,82,12,19,6.680,N/A,Rodrigo Henrique,Unknown,9,1,Meizhou Hakka,Attack - Left Winger,"1,78 m",Brazil,br,https://www.transfermarkt.us/rodrigo-henrique/profil/spieler/251815,https://img.a.transfermarkt.technology/portrait/small/251815-1614584749.png?lm=1,N/A,02.07.1993,Unknown,Meizhou Hakka
2,Nebojsa Kosovic,Небојша Косовић ; Nebojša Kosović,73,12,12,5.976,N/A,Kosovic,8,14,0,Meizhou Hakka,Midfield - Central Midfield,"1,77 m",Montenegro,me,https://www.transfermarkt.us/nebojsa-kosovic/profil/spieler/184171,https://img.a.transfermarkt.technology/portrait/small/184171-1583503910.png?lm=1,N/A,24.02.1995,Nikšić,Al-Tai FC
3,Igor Sartori,Igor Torres Sartori,33,6,11,2.186,N/A,Sartori,Unknown,0,0,Meizhou Hakka,Attack - Left Winger,"1,76 m",Brazil,br,https://www.transfermarkt.us/igor-sartori/profil/spieler/180634,https://img.a.transfermarkt.technology/portrait/small/180634-1731351796.jpg?lm=1,N/A,08.01.1993,Rio de Janeiro,Tai Po
4,Yi Guo,郭毅,109,24,10,6.256,N/A,Guo,-,5,0,Meizhou Hakka,Attack - Left Winger,"1,72 m",China,cn,https://www.transfermarkt.us/yi-guo/profil/spieler/254084,https://img.a.transfermarkt.technology/portrait/small/s_254084_7179_2014_02_04_1.jpg?lm=1,N/A,29.01.1993,"Liuzhou, Guangxi",Nanjing City
5,Chisom Egbuchulam,Chisom Charles Egbuchulam,72,32,9,4.756,N/A,Egbuchulam,-,4,0,Meizhou Hakka,Attack - Centre-Forward,"1,75 m",Nigeria,ng,https://www.transfermarkt.us/chisom-egbuchulam/profil/spieler/267079,https://img.a.transfermarkt.technology/portrait/small/267079-1590158382.jpg?lm=1,N/A,22.02.1992,Enugu,Al-Jandal SC
6,Wei Cui,崔巍,123,12,9,8.573,N/A,Cui,Unknown,18,1,Meizhou Hakka,Midfield - Central Midfield,"1,77 m",China,cn,https://www.transfermarkt.us/wei-cui/profil/spieler/254174,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,16.08.1994,Unknown,Guangdong GZ-Power Reserves
7,Zhilin Gao,高志林,51,13,8,4.284,N/A,Gao,-,1,0,Meizhou Hakka,Attack - Left Winger,"1,72 m",China,cn,https://www.transfermarkt.us/zhilin-gao/profil/spieler/211279,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,08.01.1991,Wuhua,Without Club
8,Yihu Yang,杨一虎,98,4,8,5.197,N/A,Yang,-,10,0,Meizhou Hakka,Defender - Left-Back,"1,77 m",China,cn,https://www.transfermarkt.us/yihu-yang/profil/spieler/211295,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,16.09.1991,"Lufeng, Guangdong",Meizhou Hakka
9,Zhechao Chen,陈哲超,73,2,7,5.101,N/A,Chen,-,7,0,Meizhou Hakka,Midfield - Defensive Midfield,"1,77 m",China,cn,https://www.transfermarkt.us/zhechao-chen/profil/spieler/267529,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,19.04.1995,"Wuhan, Hubei",Wuhan Three Towns
10,Zhilang Li,李智朗,128,3,7,6.751,N/A,Li,-,16,1,Meizhou Hakka,Midfield - Defensive Midfield,"1,75 m",China,cn,https://www.transfermarkt.us/zhilang-li/profil/spieler/217906,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,22.08.1991,"Guangzhou, Guangdong",Retired
11,Chugui Ye,叶楚贵,58,5,6,4.381,N/A,Ye,-,2,0,Meizhou Hakka,Midfield - Attacking Midfield,"1,78 m",China,cn,https://www.transfermarkt.us/chugui-ye/profil/spieler/269271,https://img.a.transfermarkt.technology/portrait/small/269271-1563266293.jpg?lm=1,N/A,08.09.1994,"Meixian, Meizhou, Guangdong",Yunnan Yukun
12,Xueming Liang,梁学铭,59,18,6,3.683,N/A,Liang,9,12,1,Meizhou Hakka,Attack - Left Winger,"1,76 m",China,cn,https://www.transfermarkt.us/xueming-liang/profil/spieler/267542,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,02.08.1995,"Guangzhou, Guangdong",Guangdong GZ-Power
