name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Martin Lukes,Retired,https://www.transfermarkt.us/martin-lukes/profil/spieler/21074,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Lukes,-,Czech Republic,cz,FC Banik Ostrava,Bruntál,Martin Lukeš,Midfield - Attacking Midfield,"1,82 m",17.11.1978,326,42,69,0,47,3,1,56,92,23.801
Rene Bolf,FK Vigantice,https://www.transfermarkt.us/rene-bolf/profil/spieler/15314,https://img.a.transfermarkt.technology/portrait/small/s_15314_123_2013_10_10_1.jpg?lm=1,Bolf,5,Czech Republic,cz,FC Banik Ostrava,Ostrava,René Bolf,Defender - Centre-Back,"1,88 m",25.02.1974,242,24,6,3,36,1,0,10,13,20.707
Jan Lastuvka,MFK Havirov,https://www.transfermarkt.us/jan-lastuvka/profil/spieler/28186,https://img.a.transfermarkt.technology/portrait/small/s_28186_339_2014_01_06_1.jpg?lm=1,Lastuvka,16,Czech Republic,cz,FC Banik Ostrava,Havířov,Jan Laštůvka,Goalkeeper,"1,89 m",07.07.1982,237,0,1,0,19,1,0,1,3,21.211
Radek Sloncik,Retired,https://www.transfermarkt.us/radek-sloncik/profil/spieler/22057,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Sloncik,14,Czech Republic,cz,FC Banik Ostrava,Šumberk,Radek Slončík,Midfield - Attacking Midfield,"1,74 m",29.05.1973,224,17,33,0,40,0,1,49,45,16.034
Martin Cizek,Retired,https://www.transfermarkt.us/martin-cizek/profil/spieler/549,https://img.a.transfermarkt.technology/portrait/small/549-1601362494.jpg?lm=1,Cizek,-,Czech Republic,cz,FC Banik Ostrava,Vítkov,Martin Čížek,Midfield - Left Midfield,N/A,09.06.1974,200,27,30,0,14,2,1,19,22,16.191
David Bystron,---,https://www.transfermarkt.us/david-bystron/profil/spieler/22062,https://img.a.transfermarkt.technology/portrait/small/22062-1727794129.png?lm=1,Bystron,-,Czech Republic,cz,FC Banik Ostrava,Levoča,David Bystroň,Defender - Centre-Back,"1,89 m",18.11.1982,193,9,11,2,35,0,0,15,32,15.426
Daniel Holzer,FC Banik Ostrava,https://www.transfermarkt.us/daniel-holzer/profil/spieler/198603,https://img.a.transfermarkt.technology/portrait/small/198603-1703022974.png?lm=1,Holzer,12,Czech Republic,cz,FC Banik Ostrava,Ostrava,Unknown,Midfield - Left Midfield,"1,77 m",18.08.1995,193,10,19,0,5,0,0,53,63,12.308
Michal Frydrych,FC Banik Ostrava,https://www.transfermarkt.us/michal-frydrych/profil/spieler/119862,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Frydrych,-,Czech Republic,cz,FC Banik Ostrava,Hustopeče nad Bečvou,Unknown,Defender - Centre-Back,"1,88 m",27.02.1990,184,12,6,1,33,0,0,14,2,15.651
Jiri Fleisman,MFK Karvina,https://www.transfermarkt.us/jiri-fleisman/profil/spieler/70690,https://img.a.transfermarkt.technology/portrait/small/70690-1703614063.png?lm=1,Fleisman,-,Czech Republic,cz,FC Banik Ostrava,Most,Jiří Fleišman,Defender - Left-Back,"1,83 m",02.10.1984,183,13,22,0,41,0,0,14,14,15.462
Dyjan Azevedo,1.FC Slovacko,https://www.transfermarkt.us/dyjan-azevedo/profil/spieler/154335,https://img.a.transfermarkt.technology/portrait/small/s_154335_709_2010_1.jpg?lm=1,Azevedo,Unknown,Brazil,br,FC Banik Ostrava,Dois Córregos,Dyjan Carlos de Azevedo,Attack - Left Winger,"1,68 m",23.06.1991,179,29,19,0,24,0,0,54,77,11.464
