name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Pavel Verbir,Retired,https://www.transfermarkt.us/pavel-verbir/profil/spieler/21131,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Verbir,-,Czech Republic,cz,FK Teplice,Melnik,Pavel Verbíř,Attack - Left Winger,"1,76 m",13.11.1972,413,80,73,1,65,2,3,63,144,31.060
Tomas Vondrasek,FK Dukla Prague,https://www.transfermarkt.us/tomas-vondrasek/profil/spieler/63751,https://img.a.transfermarkt.technology/portrait/small/63751-1702410456.png?lm=1,Vondrasek,Unknown,Czech Republic,cz,FK Teplice,Sokolov,Tomáš Vondrášek,Defender - Right-Back,"1,76 m",26.10.1987,379,24,34,1,53,1,2,39,78,29.542
Tomas Grigar,FK Viagem Usti nad Labem,https://www.transfermarkt.us/tomas-grigar/profil/spieler/18913,https://img.a.transfermarkt.technology/portrait/small/18913-1701469580.png?lm=1,Grigar,-,Czech Republic,cz,FK Teplice,Opava,Tomáš Grigar,Goalkeeper,"1,92 m",01.02.1983,375,0,2,1,26,0,1,2,4,33.472
Admir Ljevakovic,SK Banik Modlany,https://www.transfermarkt.us/admir-ljevakovic/profil/spieler/39957,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Ljevakovic,-,Bosnia-Herzegovina,unknown,FK Teplice,Tesanj,Admir Ljevaković,Midfield - Defensive Midfield,"1,82 m",07.08.1984,321,14,5,0,103,1,0,27,71,25.173
Michal Dolezal,Retired,https://www.transfermarkt.us/michal-dolezal/profil/spieler/21016,https://img.a.transfermarkt.technology/portrait/small/s_21016_1235_2010_1.jpg?lm=1,Dolezal,Unknown,Czech Republic,cz,FK Teplice,Teplice,Michal Doležal,Midfield - Right Midfield,N/A,19.08.1977,293,22,36,0,26,0,0,96,61,18.624
Stepan Vachousek,Retired,https://www.transfermarkt.us/stepan-vachousek/profil/spieler/6117,https://img.a.transfermarkt.technology/portrait/small/6117-1463153915.jpg?lm=1,Vachousek,-,Czech Republic,cz,FK Teplice,Duchcov,Štěpán Vachoušek,Midfield - Left Midfield,"1,86 m",26.07.1979,287,35,25,0,41,1,0,54,100,20.417
Daniel Trubac,FK Teplice,https://www.transfermarkt.us/daniel-trubac/profil/spieler/265056,https://img.a.transfermarkt.technology/portrait/small/265056-1701470005.png?lm=1,Trubac,9,Czech Republic,cz,FK Teplice,Opočno,Daniel Trubač,Midfield - Attacking Midfield,"1,75 m",17.07.1997,230,21,22,0,17,0,0,46,97,16.041
Dusan Tesarik,TJ Zitenice,https://www.transfermarkt.us/dusan-tesarik/profil/spieler/25793,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Tesarik,Unknown,Czech Republic,cz,FK Teplice,Uherské Hradiště,Dušan Tesařík,Midfield - Left Midfield,"1,76 m",21.03.1976,218,18,16,0,35,3,0,34,39,16.545
Tomas Kucera,FK Viagem Usti nad Labem,https://www.transfermarkt.us/tomas-kucera/profil/spieler/194492,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Kucera,Unknown,Czech Republic,cz,FK Teplice,Havlíčkův Brod,Tomáš Kučera,Midfield - Central Midfield,"1,85 m",20.07.1991,193,9,12,0,35,0,0,16,27,15.811
Radek Divecky,Retired,https://www.transfermarkt.us/radek-divecky/profil/spieler/21015,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Divecky,Unknown,Czech Republic,cz,FK Teplice,Unknown,Radek Divecký,Attack - Centre-Forward,"1,86 m",21.03.1974,190,43,8,0,47,3,2,51,88,12.247
