name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Marek Matejovsky,FK Mlada Boleslav,https://www.transfermarkt.us/marek-matejovsky/profil/spieler/26906,https://img.a.transfermarkt.technology/portrait/small/26906-1702842881.png?lm=1,Matejovsky,17,Czech Republic,cz,FK Mlada Boleslav,Brandýs nad Labem,Marek Matějovský,Midfield - Central Midfield,"1,81 m",20.12.1981,331,26,47,0,90,3,0,63,108,24.008
Jan Kysela,Retired,https://www.transfermarkt.us/jan-kysela/profil/spieler/35160,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Kysela,-,Czech Republic,cz,FK Mlada Boleslav,Mladá Boleslav,Unknown,Defender - Right-Back,"1,80 m",17.12.1985,254,20,12,0,42,1,1,50,53,18.490
Tomas Ladra,FK Mlada Boleslav,https://www.transfermarkt.us/tomas-ladra/profil/spieler/334803,https://img.a.transfermarkt.technology/portrait/small/334803-1702842456.png?lm=1,Ladra,21,Czech Republic,cz,FK Mlada Boleslav,Česká Lípa,Tomáš Ladra,Attack - Second Striker,"1,78 m",24.04.1997,251,39,33,0,10,0,0,62,124,16.711
Miroslav Miller,Retired,https://www.transfermarkt.us/miroslav-miller/profil/spieler/26907,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Miller,Unknown,Czech Republic,cz,FK Mlada Boleslav,Beroun,Unknown,Goalkeeper,"1,92 m",19.08.1980,235,0,1,1,14,0,0,1,4,21.097
Jan Chramosta,FK Jablonec,https://www.transfermarkt.us/jan-chramosta/profil/spieler/95792,https://img.a.transfermarkt.technology/portrait/small/95792-1699719703.png?lm=1,Chramosta,19,Czech Republic,cz,FK Mlada Boleslav,Praha,Unknown,Attack - Centre-Forward,"1,81 m",12.10.1990,218,64,24,0,9,1,0,58,90,14.054
Jan Seda,FK Mlada Boleslav,https://www.transfermarkt.us/jan-seda/profil/spieler/44422,https://img.a.transfermarkt.technology/portrait/small/44422-1702844326.png?lm=1,Seda,Unknown,Czech Republic,cz,FK Mlada Boleslav,Vysoké Mýto,Jan Šeda,Goalkeeper,"1,90 m",17.12.1985,208,0,0,0,16,0,0,2,0,18.648
Ondrej Kudela,Persija Jakarta,https://www.transfermarkt.us/ondrej-kudela/profil/spieler/35699,https://img.a.transfermarkt.technology/portrait/small/35699-1566371376.jpg?lm=1,Kudela,17,Czech Republic,cz,FK Mlada Boleslav,Bojkovice,Ondřej Kúdela,Defender - Centre-Back,"1,82 m",26.03.1987,208,8,7,1,32,0,2,16,17,17.226
Lukas Magera,SK Slovan Podebrady,https://www.transfermarkt.us/lukas-magera/profil/spieler/22055,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Magera,-,Czech Republic,cz,FK Mlada Boleslav,Opava,Lukáš Magera,Attack - Centre-Forward,"1,95 m",17.01.1983,168,49,13,0,36,2,0,62,50,10.000
Jakub Fulnek,FK Mlada Boleslav,https://www.transfermarkt.us/jakub-fulnek/profil/spieler/212872,https://img.a.transfermarkt.technology/portrait/small/212872-1702842501.png?lm=1,Fulnek,-,Czech Republic,cz,FK Mlada Boleslav,Unknown,Unknown,Attack - Left Winger,"1,72 m",26.04.1994,165,5,14,0,9,0,0,31,45,11.773
Jasmin Scuk,Retired,https://www.transfermarkt.us/jasmin-scuk/profil/spieler/186639,https://img.a.transfermarkt.technology/portrait/small/186639-1588244371.JPG?lm=1,Scuk,-,Bosnia-Herzegovina,unknown,FK Mlada Boleslav,Mostar,Jasmin Šćuk,Midfield - Defensive Midfield,"1,85 m",14.07.1990,163,33,3,0,31,0,0,16,19,13.264
Adrian Rolko,Retired,https://www.transfermarkt.us/adrian-rolko/profil/spieler/46069,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Rolko,Unknown,Czech Republic,cz,FK Mlada Boleslav,Hradec Králové,Adrian Rolko,Defender - Centre-Back,"2,02 m",14.09.1978,160,10,8,2,30,1,0,12,3,13.453
Marek Kulic,Retired,https://www.transfermarkt.us/marek-kulic/profil/spieler/21058,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Kulic,18,Czech Republic,cz,FK Mlada Boleslav,Hradec Králové,Marek Kulič,Attack - Centre-Forward,"1,75 m",11.10.1975,141,36,37,0,29,1,1,20,61,10.618
Jan Boril,SK Slavia Prague,https://www.transfermarkt.us/jan-boril/profil/spieler/129655,https://img.a.transfermarkt.technology/portrait/small/129655-1697831625.png?lm=1,Boril,-,Czech Republic,cz,FK Mlada Boleslav,Nymburk,Jan Bořil,Defender - Centre-Back,"1,75 m",11.01.1991,138,2,8,0,27,0,0,24,13,10.553
Marek Suchy,FK Mlada Boleslav,https://www.transfermarkt.us/marek-suchy/profil/spieler/34542,https://img.a.transfermarkt.technology/portrait/small/34542-1702843815.png?lm=1,Suchy,17,Czech Republic,cz,FK Mlada Boleslav,Praha,Marek Suchý,Defender - Centre-Back,"1,83 m",29.03.1988,137,6,3,0,26,1,1,2,6,11.994
Ondrej Zahustel,FC Novy Bor,https://www.transfermarkt.us/ondrej-zahustel/profil/spieler/143148,https://img.a.transfermarkt.technology/portrait/small/143148-1623329859.jpg?lm=1,Zahustel,-,Czech Republic,cz,FK Mlada Boleslav,Mladá Boleslav,Ondřej Zahustel,Midfield - Right Midfield,"1,87 m",18.06.1991,125,25,12,0,10,0,0,28,51,8.531
Laco Takacs,FK Teplice,https://www.transfermarkt.us/laco-takacs/profil/spieler/303440,https://img.a.transfermarkt.technology/portrait/small/303440-1632251192.png?lm=1,Takacs,11,Czech Republic,cz,FK Mlada Boleslav,Františkovy Lázně,Ladislav Takács,Midfield - Defensive Midfield,"1,93 m",15.07.1996,124,13,6,0,18,0,0,31,13,8.412
Jiri Skalak,SK Dynamo Ceske Budejovice,https://www.transfermarkt.us/jiri-skalak/profil/spieler/148734,https://img.a.transfermarkt.technology/portrait/small/148734-1454359504.jpg?lm=1,Skalak,10,Czech Republic,cz,FK Mlada Boleslav,Pardubice,Jiří Skalák,Attack - Left Winger,"1,77 m",12.03.1992,119,21,20,0,16,1,1,45,47,6.947
Alexandre Mendy,Retired,https://www.transfermarkt.us/alexandre-mendy/profil/spieler/21081,https://img.a.transfermarkt.technology/portrait/small/21081-1539714626.jpg?lm=1,Mendy,Unknown,France,fr,FK Mlada Boleslav,Paris,Noël Alexandre Mendy,Defender - Right-Back,"1,87 m",14.12.1983,116,12,15,0,18,0,0,7,36,9.419
Ivo Taborsky,Retired,https://www.transfermarkt.us/ivo-taborsky/profil/spieler/21128,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Taborsky,-,Czech Republic,cz,FK Mlada Boleslav,Praha,Ivo Táborský,Attack - Left Winger,"1,84 m",10.05.1985,116,14,11,0,16,0,1,56,49,5.336
Tomas Prikryl,Odra Opole,https://www.transfermarkt.us/tomas-prikryl/profil/spieler/152693,https://img.a.transfermarkt.technology/portrait/small/152693-1697235003.png?lm=1,Prikryl,25,Czech Republic,cz,FK Mlada Boleslav,Olomouc,Tomáš Přikryl,Midfield - Attacking Midfield,"1,77 m",04.07.1992,115,19,24,2,17,0,0,22,32,8.586
Lubos Pecka,FK Laziste,https://www.transfermarkt.us/lubos-pecka/profil/spieler/26908,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Pecka,-,Czech Republic,cz,FK Mlada Boleslav,Prachatice,Luboš Pecka,Attack,"1,78 m",19.02.1978,114,35,5,0,9,0,0,18,37,8.488
Vaclav Kalina,Fotbal Zakolany,https://www.transfermarkt.us/vaclav-kalina/profil/spieler/59754,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Kalina,Unknown,Czech Republic,cz,FK Mlada Boleslav,Kladno,Václav Kalina,Defender - Left-Back,"1,77 m",15.07.1979,113,5,7,1,22,0,1,16,15,8.816
Vaclav Prochazka,TJ Jiskra Domazlice,https://www.transfermarkt.us/vaclav-prochazka/profil/spieler/35763,https://img.a.transfermarkt.technology/portrait/small/35763-1477317609.jpg?lm=1,Prochazka,5,Czech Republic,cz,FK Mlada Boleslav,Rokycany,Václav Procházka,Defender - Centre-Back,"1,85 m",08.05.1984,110,9,4,0,33,0,1,10,10,9.054
Tomas Polacek,Retired,https://www.transfermarkt.us/tomas-polacek/profil/spieler/34525,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Polacek,Unknown,Czech Republic,cz,FK Mlada Boleslav,Planá u Mariánských Lázní,Tomáš Poláček,Midfield - Left Midfield,"1,73 m",29.08.1980,103,7,17,0,12,0,1,18,50,7.097
Daniel Marecek,FK Mlada Boleslav,https://www.transfermarkt.us/daniel-marecek/profil/spieler/293359,https://img.a.transfermarkt.technology/portrait/small/293359-1702843233.png?lm=1,Marecek,5,Czech Republic,cz,FK Mlada Boleslav,Praha,Daniel Mareček,Midfield - Attacking Midfield,"1,80 m",30.05.1998,103,19,6,1,10,0,0,19,65,6.593
