name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Lukas Budinsky,1.SK Prostejov,https://www.transfermarkt.us/lukas-budinsky/profil/spieler/187591,https://img.a.transfermarkt.technology/portrait/small/187591-1703615084.png?lm=1,Budinsky,17,Czech Republic,cz,MFK Karvina,Praha,Lukáš Budínský,Midfield - Attacking Midfield,"1,78 m",27.03.1992,198,56,32,0,22,0,1,17,60,15.896
Pavel Eismann,Retired,https://www.transfermarkt.us/pavel-eismann/profil/spieler/64300,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Eismann,Unknown,Czech Republic,cz,MFK Karvina,Unknown,Pavel Eismann,Defender - Left-Back,"1,82 m",20.08.1984,150,5,11,0,13,0,0,7,15,12.863
Josef Hoffmann,Retired,https://www.transfermarkt.us/josef-hoffmann/profil/spieler/24657,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Hoffmann,Unknown,Czech Republic,cz,MFK Karvina,Unknown,Josef Hoffmann,Defender - Left-Back,"1,80 m",19.11.1978,135,1,5,0,23,0,0,6,13,11.254
Marek Janecka,FK Spisska Nova Ves,https://www.transfermarkt.us/marek-janecka/profil/spieler/90328,https://img.a.transfermarkt.technology/portrait/small/s_90328_30_2010_1.jpg?lm=1,Janecka,Unknown,Slovakia,sk,MFK Karvina,Levoča,Marek Janečka,Defender - Centre-Back,"1,82 m",09.06.1983,135,9,12,2,20,0,0,25,27,9.968
Tomas Jursa,SK Detmarovice,https://www.transfermarkt.us/tomas-jursa/profil/spieler/82165,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Jursa,Unknown,Czech Republic,cz,MFK Karvina,Karviná,Tomáš Jursa,Midfield - Central Midfield,"1,83 m",09.03.1989,133,14,0,0,22,2,0,29,15,9.478
Jan Moravec,SK Moravske Kninice,https://www.transfermarkt.us/jan-moravec/profil/spieler/63021,https://img.a.transfermarkt.technology/portrait/small/63021-1655891736.jpg?lm=1,Moravec,Unknown,Czech Republic,cz,MFK Karvina,Rohozná,Unknown,Midfield - Right Midfield,"1,78 m",13.07.1987,120,9,9,0,5,0,0,12,21,9.739
Elvist Ciku,SK Hranice,https://www.transfermarkt.us/elvist-ciku/profil/spieler/131636,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Ciku,Unknown,Albania,al,MFK Karvina,Shkodër,Unknown,Attack - Left Winger,"1,79 m",16.08.1986,114,22,6,0,10,0,0,19,43,8.347
Rajmund Mikus,FK Dukla Prague,https://www.transfermarkt.us/rajmund-mikus/profil/spieler/329401,https://img.a.transfermarkt.technology/portrait/small/329401-1703615012.png?lm=1,Mikus,Unknown,Slovakia,sk,MFK Karvina,Unknown,Rajmund Mikuš,Midfield - Left Midfield,"1,79 m",29.11.1995,114,12,13,0,8,0,1,28,29,7.693
Vladimir Misinsky,Retired,https://www.transfermarkt.us/vladimir-misinsky/profil/spieler/62790,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Misinsky,Unknown,Czech Republic,cz,MFK Karvina,Unknown,Vladimír Mišinský,Attack - Centre-Forward,"1,86 m",08.07.1986,110,37,1,0,14,2,0,15,44,8.491
Vladan Milosavljev,FK Usce Novi Beograd,https://www.transfermarkt.us/vladan-milosavljev/profil/spieler/47074,https://img.a.transfermarkt.technology/portrait/small/47074-1554284488.png?lm=1,Milosavljev,Unknown,Serbia,rs,MFK Karvina,Belgrad,Владан Милосављев,Attack - Left Winger,"1,72 m",01.02.1987,99,18,0,0,14,0,0,24,37,6.800
