name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Filip Rada,FK Dukla Prague,https://www.transfermarkt.us/filip-rada/profil/spieler/63828,https://img.a.transfermarkt.technology/portrait/small/63828-1702410046.png?lm=1,Rada,Unknown,Czech Republic,cz,FK Dukla Prague,Praha,Unknown,Goalkeeper,"1,85 m",05.09.1984,346,0,2,0,19,0,1,0,0,31.140
Marek Hanousek,Widzew Lodz,https://www.transfermarkt.us/marek-hanousek/profil/spieler/76655,https://img.a.transfermarkt.technology/portrait/small/76655-1674763571.png?lm=1,Hanousek,-,Czech Republic,cz,FK Dukla Prague,Dolní Kralovice,Marek Hanousek,Midfield - Defensive Midfield,"1,86 m",06.08.1991,229,21,9,1,36,0,1,23,31,18.511
Tomas Berger,Retired,https://www.transfermarkt.us/tomas-berger/profil/spieler/63820,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Berger,Unknown,Czech Republic,cz,FK Dukla Prague,Praha,Tomáš Berger,Midfield - Right Midfield,"1,80 m",22.08.1985,173,35,19,1,29,0,0,21,86,13.063
Patrik Gedeon,SK Cernovice,https://www.transfermarkt.us/patrik-gedeon/profil/spieler/21024,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Gedeon,-,Czech Republic,cz,FK Dukla Prague,Chomutov,Patrik Gedeon,Midfield - Defensive Midfield,"1,74 m",19.07.1975,168,4,2,0,27,0,0,3,17,14.688
Jan Vorel,Retired,https://www.transfermarkt.us/jan-vorel/profil/spieler/25636,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Vorel,-,Czech Republic,cz,FK Dukla Prague,Unknown,Jan Vorel,Defender - Centre-Back,"1,84 m",01.09.1978,166,7,0,1,20,0,2,7,3,14.196
Daniel Tetour,Ethnikos Achnas,https://www.transfermarkt.us/daniel-tetour/profil/spieler/366883,https://img.a.transfermarkt.technology/portrait/small/366883-1497029157.jpg?lm=1,Tetour,16,Czech Republic,cz,FK Dukla Prague,Praha,Unknown,Midfield - Central Midfield,"1,81 m",17.07.1994,155,12,15,0,26,1,0,24,35,11.717
Petr Maly,Retired,https://www.transfermarkt.us/petr-maly/profil/spieler/81972,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Maly,Unknown,Czech Republic,cz,FK Dukla Prague,Unknown,Petr Malý,Midfield - Defensive Midfield,"1,79 m",01.06.1984,155,22,8,0,25,1,0,27,59,11.337
Lukas Stetina,Spartak Trnava,https://www.transfermarkt.us/lukas-stetina/profil/spieler/119110,https://img.a.transfermarkt.technology/portrait/small/119110-1623329159.jpg?lm=1,Stetina,4,Slovakia,sk,FK Dukla Prague,Nitra,Lukáš Štetina,Defender - Centre-Back,"1,85 m",28.07.1991,138,8,3,3,28,0,0,6,2,11.830
Jan Peterka,FK Dukla Prague,https://www.transfermarkt.us/jan-peterka/profil/spieler/129661,https://img.a.transfermarkt.technology/portrait/small/129661-1702410445.png?lm=1,Peterka,Unknown,Czech Republic,cz,FK Dukla Prague,Ústí nad Labem,Jan Peterka,Defender - Centre-Back,"1,85 m",22.04.1990,123,8,5,2,37,0,2,2,8,10.662
Jan Svatonsky,1.BFK Frydlant nad Ostravici,https://www.transfermarkt.us/jan-svatonsky/profil/spieler/63993,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Svatonsky,Unknown,Czech Republic,cz,FK Dukla Prague,Vratimov,Jan Svatonský,Attack - Right Winger,"1,79 m",12.05.1984,118,14,2,0,12,0,0,33,51,7.443
Ondrej Vrzal,FK Lety,https://www.transfermarkt.us/ondrej-vrzal/profil/spieler/62868,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Vrzal,Unknown,Czech Republic,cz,FK Dukla Prague,Unknown,Ondřej Vrzal,Defender - Left-Back,"1,78 m",01.03.1987,117,8,6,0,24,0,0,10,6,9.697
Branislav Milosevic,Without Club,https://www.transfermarkt.us/branislav-milosevic/profil/spieler/84715,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Milosevic,Unknown,Serbia,rs,FK Dukla Prague,Valjevo,Бpaниcлaв Mилoшeвић,Defender - Right-Back,"1,76 m",13.05.1988,117,8,10,0,15,0,0,9,23,9.639
Jiri Piroch,Odra Opole,https://www.transfermarkt.us/jiri-piroch/profil/spieler/289458,https://img.a.transfermarkt.technology/portrait/small/289458-1618991706.png?lm=1,Piroch,Unknown,Czech Republic,cz,FK Dukla Prague,Pilzno,Jiří Piroch,Defender - Centre-Back,"1,87 m",31.08.1995,109,6,0,1,27,0,0,12,8,8.672
Stepan Sebrle,FK Dukla Prague,https://www.transfermarkt.us/stepan-sebrle/profil/spieler/737456,https://img.a.transfermarkt.technology/portrait/small/737456-1702410994.png?lm=1,Sebrle,-,Czech Republic,cz,FK Dukla Prague,Unknown,Štěpán Šebrle,Attack - Right Winger,"1,78 m",04.09.2002,109,12,3,0,3,2,0,46,57,5.691
David Kozel,FK Mlada Boleslav,https://www.transfermarkt.us/david-kozel/profil/spieler/580135,https://img.a.transfermarkt.technology/portrait/small/580135-1702410769.png?lm=1,Kozel,-,Czech Republic,cz,FK Dukla Prague,Unknown,Unknown,Midfield - Central Midfield,"1,79 m",28.11.2001,108,20,8,0,16,1,0,20,57,7.074
Daniel Kozma,FK Dukla Prague,https://www.transfermarkt.us/daniel-kozma/profil/spieler/464816,https://img.a.transfermarkt.technology/portrait/small/464816-1702409953.png?lm=1,Kozma,Unknown,Czech Republic,cz,FK Dukla Prague,Unknown,Daniel Karol Kozma,Defender - Centre-Back,"1,83 m",26.08.1995,105,9,9,1,19,0,0,17,19,7.995
Jakub Barac,FC SILON Taborsko,https://www.transfermarkt.us/jakub-barac/profil/spieler/503432,https://img.a.transfermarkt.technology/portrait/small/503432-1702410656.png?lm=1,Barac,Unknown,Czech Republic,cz,FK Dukla Prague,Unknown,Unknown,Defender - Right-Back,"1,76 m",04.08.1996,104,3,4,0,15,0,1,21,21,7.526
