rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Shinzo Koroki,興梠 慎三,420,156,32,28.953,N/A,Koroki,-,16,1,Urawa Red Diamonds,Attack - Centre-Forward,"1,75 m",Japan,jp,https://www.transfermarkt.us/shinzo-koroki/profil/spieler/82988,https://img.a.transfermarkt.technology/portrait/small/82988-1615026073.jpg?lm=1,N/A,31.07.1986,"Miyazaki, Miyazaki",Retired
2,Masahiro Fukuda,福田正博,281,110,2,22.215,N/A,Fukuda,-,22,0,Urawa Red Diamonds,Attack - Centre-Forward,"1,76 m",Japan,jp,https://www.transfermarkt.us/masahiro-fukuda/profil/spieler/112592,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,27.12.1966,"Yokohama, Kanagawa",Retired
3,Emerson,Unknown,129,94,5,11.295,N/A,Emerson,-,29,3,Urawa Red Diamonds,Attack - Left Winger,"1,71 m",Qatar,qa,https://www.transfermarkt.us/emerson/profil/spieler/57159,https://img.a.transfermarkt.technology/portrait/small/57159-1543928565.jpg?lm=1,N/A,06.12.1978,Nova Iguaçu,Retired
4,Yuichiro Nagai,永井 雄一郎,366,80,22,23.695,N/A,Nagai,-,41,1,Urawa Red Diamonds,Attack - Centre-Forward,"1,84 m",Japan,jp,https://www.transfermarkt.us/yuichiro-nagai/profil/spieler/77386,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,14.02.1979,"Tokyo, Tokyo",Retired
5,Tatsuya Tanaka,田中 達也,295,78,16,17.785,N/A,Tanaka,-,23,0,Urawa Red Diamonds,Attack - Second Striker,"1,67 m",Japan,jp,https://www.transfermarkt.us/tatsuya-tanaka/profil/spieler/61897,https://img.a.transfermarkt.technology/portrait/small/61897-1620308887.jpg?lm=1,N/A,27.11.1982,"Shunan, Yamaguchi",Retired
6,Edmílson,Unknown,141,61,20,11.913,N/A,Edmílson,Unknown,13,1,Urawa Red Diamonds,Attack - Centre-Forward,"1,83 m",Brazil,br,https://www.transfermarkt.us/edmilson/profil/spieler/79376,https://img.a.transfermarkt.technology/portrait/small/s_79376_978_2012_2.jpg?lm=1,N/A,15.09.1982,Salvador,Retired
7,Washington,Unknown,75,59,8,6.521,N/A,Washington,21,20,0,Urawa Red Diamonds,Attack - Centre-Forward,"1,89 m",Brazil,br,https://www.transfermarkt.us/washington/profil/spieler/7080,https://img.a.transfermarkt.technology/portrait/small/s_7080_123_2012_1.jpg?lm=1,N/A,01.04.1975,Brasília,Retired
8,Yuki Muto,武藤 雄樹,269,53,35,19.007,N/A,Muto,18,15,0,Urawa Red Diamonds,Attack - Second Striker,"1,70 m",Japan,jp,https://www.transfermarkt.us/yuki-muto/profil/spieler/164165,https://img.a.transfermarkt.technology/portrait/small/164165-1624983465.jpg?lm=1,N/A,07.11.1988,"Zama, Kanagawa",SC Sagamihara
9,Yuki Abe,阿部 勇樹,502,52,21,41.614,N/A,Abe,-,34,1,Urawa Red Diamonds,Midfield - Defensive Midfield,"1,78 m",Japan,jp,https://www.transfermarkt.us/yuki-abe/profil/spieler/27765,https://img.a.transfermarkt.technology/portrait/small/27765-1636889352.jpg?lm=1,N/A,06.09.1981,"Ichikawa, Chiba",Retired
10,Yosuke Kashiwagi,柏木 陽介,409,49,110,33.736,N/A,Kashiwagi,-,36,0,Urawa Red Diamonds,Midfield - Central Midfield,"1,76 m",Japan,jp,https://www.transfermarkt.us/yosuke-kashiwagi/profil/spieler/106056,https://img.a.transfermarkt.technology/portrait/small/106056-1613224878.jpg?lm=1,N/A,15.12.1987,"Kobe, Hyogo",Retired
