rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Yosuke Kashiwagi,柏木 陽介,409,49,110,33.736,N/A,Kashiwagi,-,36,0,Urawa Red Diamonds,Midfield - Central Midfield,"1,76 m",Japan,jp,https://www.transfermarkt.us/yosuke-kashiwagi/profil/spieler/106056,https://img.a.transfermarkt.technology/portrait/small/106056-1613224878.jpg?lm=1,N/A,15.12.1987,"Kobe, Hyogo",Retired
2,Takahiro Sekine,関根 貴大,371,38,50,23.954,N/A,Sekine,17,38,0,Urawa Red Diamonds,Midfield - Left Midfield,"1,67 m",Japan,jp,https://www.transfermarkt.us/takahiro-sekine/profil/spieler/296787,https://img.a.transfermarkt.technology/portrait/small/296787-1624983567.jpg?lm=1,N/A,19.04.1995,"Tsurugashima, Saitama",Urawa Red Diamonds
3,Robson Ponté,Unknown,197,47,48,16.019,N/A,Ponté,Unknown,40,0,Urawa Red Diamonds,Midfield - Attacking Midfield,"1,73 m",Brazil,br,https://www.transfermarkt.us/robson-ponte/profil/spieler/85,https://img.a.transfermarkt.technology/portrait/small/85-1619170713.jpg?lm=1,N/A,06.11.1976,São Paulo,Retired
4,Tomoya Ugajin,宇賀神 友弥,401,26,39,28.601,N/A,Ugajin,2,57,0,Urawa Red Diamonds,Midfield - Left Midfield,"1,72 m",Japan,jp,https://www.transfermarkt.us/tomoya-ugajin/profil/spieler/125140,https://img.a.transfermarkt.technology/portrait/small/125140-1615025916.jpg?lm=1,N/A,23.03.1988,"Toda, Saitama",Retired
5,Alex,三都主 アレサンドロ,121,13,36,9.346,N/A,Alex,14,18,0,Urawa Red Diamonds,Midfield - Left Midfield,"1,78 m",Japan,jp,https://www.transfermarkt.us/alex/profil/spieler/27523,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,20.07.1977,Maringá,Retired
6,Yuki Muto,武藤 雄樹,269,53,35,19.007,N/A,Muto,18,15,0,Urawa Red Diamonds,Attack - Second Striker,"1,70 m",Japan,jp,https://www.transfermarkt.us/yuki-muto/profil/spieler/164165,https://img.a.transfermarkt.technology/portrait/small/164165-1624983465.jpg?lm=1,N/A,07.11.1988,"Zama, Kanagawa",SC Sagamihara
7,Tsukasa Umesaki,梅崎 司,262,33,32,14.865,N/A,Umesaki,-,17,0,Urawa Red Diamonds,Midfield - Attacking Midfield,"1,69 m",Japan,jp,https://www.transfermarkt.us/tsukasa-umesaki/profil/spieler/79372,https://img.a.transfermarkt.technology/portrait/small/79372-1628119704.jpg?lm=1,N/A,23.02.1987,"Isahaya, Nagasaki",Retired
8,Shinzo Koroki,興梠 慎三,420,156,32,28.953,N/A,Koroki,-,16,1,Urawa Red Diamonds,Attack - Centre-Forward,"1,75 m",Japan,jp,https://www.transfermarkt.us/shinzo-koroki/profil/spieler/82988,https://img.a.transfermarkt.technology/portrait/small/82988-1615026073.jpg?lm=1,N/A,31.07.1986,"Miyazaki, Miyazaki",Retired
9,Genki Haraguchi,原口 元気,220,41,32,15.073,N/A,Haraguchi,8,12,0,Urawa Red Diamonds,Midfield - Attacking Midfield,"1,78 m",Japan,jp,https://www.transfermarkt.us/genki-haraguchi/profil/spieler/79377,https://img.a.transfermarkt.technology/portrait/small/79377-1691999344.jpg?lm=1,N/A,09.05.1991,"Kumagaya, Saitama",Urawa Red Diamonds
10,Tadaaki Hirakawa,平川 忠亮,456,10,27,34.158,N/A,Hirakawa,-,20,0,Urawa Red Diamonds,Midfield - Right Midfield,"1,72 m",Japan,jp,https://www.transfermarkt.us/tadaaki-hirakawa/profil/spieler/79353,https://img.a.transfermarkt.technology/portrait/small/79353-1628119639.jpg?lm=1,N/A,01.05.1979,"Shimizu, Shizuoka",Retired
