name,club,periods
Diego Souza,Sport Club do Recife,"2014-2015, 2016-2018, 2023-2024"
André Felipe,Sport Club do Recife,"2015-2015, 2017-2018, 2019-2019, 2021-2022"
Hernane,Sport Club do Recife,"2015-2015, 2018-2021"
Luciano Juba,Sport Club do Recife,"2020-2021, 2021-2023"
Rithely,Sport Club do Recife,"2011-2018, 2019-2020"
Felipe Azevedo,Sport Club do Recife,2012-2015
Durval,Sport Club do Recife,"2006-2006, 2007-2010, 2014-2019"
Rogério,Sport Club do Recife,"2016-2017, 2017-2019, 2020-2020"
Rafael Thyere,Sport Club do Recife,"2019-2020, 2020-2025"
Patric,Sport Club do Recife,"2013-2014, 2020-2021"
Ronaldo Henrique,Sport Club do Recife,"2014-2017, 2017-2018, 2018-2018, 2018-2024"
Everton Felipe,Sport Club do Recife,"2016-2018, 2019-2019, 2021-2023"
Igor,Sport Club do Recife,2007-2011
Sabino,Sport Club do Recife,2021-2024
Tobi,Sport Club do Recife,"2010-2010, 2011-2014"
Renê,Sport Club do Recife,2011-2017
Dutra,Sport Club do Recife,"2000-2001, 2007-2011"
Chico,Sport Club do Recife,"2019-2024, 2024-2025"
Adryelson,Sport Club do Recife,"2015-2017, 2018-2021, 2022-2022"
Sander,Sport Club do Recife,2017-2023
Ewerthon,Sport Club do Recife,"2020-2021, 2021-2024, 2025-2025"
César Lucena,Sport Club do Recife,"2007-2008, 2008-2012"
Samuel Xavier,Sport Club do Recife,"2015-2018, 2018-2018, 2018-2019"
Mailson,Sport Club do Recife,2017-2022
Magrão,Sport Club do Recife,2005-2019
