name,club,periods
Dinei,Esporte Clube Vitória,"2008-2008, 2012-2015, 2021-2023"
Marquinhos,Esporte Clube Vitória,"2008-2009, 2010-2010, 2011-2014"
Neto Baiano,Esporte Clube Vitória,"2009-2009, 2010-2012, 2015-2015, 2015-2016, 2019-2019"
Neilton,Esporte Clube Vitória,"2017-2019, 2019-2020, 2020-2020"
Léo Ceará,Esporte Clube Vitória,"2010-2016, 2016-2017, 2018-2019, 2019-2021"
Kieza,Esporte Clube Vitória,2016-2018
André Lima,Esporte Clube Vitória,"2013-2014, 2017-2018"
Santiago Tréllez,Esporte Clube Vitória,"2017-2018, 2022-2023"
Élton,Esporte Clube Vitória,"2012-2012, 2015-2015"
Obina,Esporte Clube Vitória,"2002-2003, 2003-2003, 2004-2004"
Marinho,Esporte Clube Vitória,"2016-2016, 2016-2017"
Edílson,Esporte Clube Vitória,"2004-2005, 2007-2007"
Leandro Domingues,Esporte Clube Vitória,"2001-2007, 2008-2008, 2009-2009, 2016-2017"
Alerrandro,Esporte Clube Vitória,2024-2024
Osvaldo,Esporte Clube Vitória,2023-2025
David,Esporte Clube Vitória,2016-2018
Kanu,Esporte Clube Vitória,"2015-2015, 2016-2018"
Damián Escudero,Esporte Clube Vitória,"2013-2013, 2014-2016"
Yago Felipe,Esporte Clube Vitória,"2017-2019, 2019-2020"
Diego Renan,Esporte Clube Vitória,2015-2016
Júnior,Esporte Clube Vitória,2010-2010
Vander Luis,Esporte Clube Vitória,"2013-2014, 2014-2017"
Wagner Leonardo,Esporte Clube Vitória,"2023-2024, 2024-2025"
David da Hora,Esporte Clube Vitória,
Zé Roberto,Esporte Clube Vitória,"2002-2004, 2005-2005"
Rhayner,Esporte Clube Vitória,"2015-2015, 2018-2019"
Alecsandro,Esporte Clube Vitória,"2000-2004, 2005-2005"
Samuel,Esporte Clube Vitória,2020-2022
Thiago Carleto,Esporte Clube Vitória,2019-2021
Janderson,Esporte Clube Vitória,2024-2025
Elkeson,Esporte Clube Vitória,
Vico,Esporte Clube Vitória,2020-2022
Matheuzinho,Esporte Clube Vitória,2023-2025
Jordy Caicedo,Esporte Clube Vitória,2019-2021
Victor Ramos,Esporte Clube Vitória,"2012-2014, 2016-2016, 2019-2019"
Willie,Esporte Clube Vitória,"2013-2015, 2015-2015, 2015-2016, 2016-2016"
Wallace,Esporte Clube Vitória,"2007-2011, 2017-2017, 2020-2022, 2022-2023"
Jackson,Esporte Clube Vitória,2007-2010
Nickson,Esporte Clube Vitória,"2016-2017, 2017-2020, 2021-2021"
Uelliton,Esporte Clube Vitória,"2007-2007, 2007-2008, 2008-2013"
Dudu Cearense,Esporte Clube Vitória,2001-2004
