name,club,periods
Neymar,Santos FC,"2009-2013, 2025-2025"
Kléber Pereira,Santos FC,2007-2010
Robinho,Santos FC,"2002-2005, 2010-2010, 2014-2015, 2020-2020"
Ricardo Oliveira,Santos FC,"2002-2003, 2015-2018"
Gabriel Barbosa,Santos FC,"2013-2016, 2018-2018"
Elano,Santos FC,"2001-2005, 2011-2012, 2015-2015, 2015-2017"
Marcos Leonardo,Santos FC,2020-2024
Marinho,Santos FC,2019-2022
André Felipe,Santos FC,"2009-2010, 2012-2013"
Deivid,Santos FC,"1999-2001, 2004-2005"
Ganso,Santos FC,2008-2012
Cícero,Santos FC,2013-2014
Carlos Sánchez,Santos FC,2018-2023
Basílio,Santos FC,2004-2006
Borges,Santos FC,2011-2012
Ricardinho,Santos FC,2004-2006
Jonathan Copete,Santos FC,"2016-2019, 2020-2020, 2020-2021"
Zé Love,Santos FC,"2010-2010, 2010-2011"
Diego,Santos FC,2002-2004
Geuvânio,Santos FC,"2009-2010, 2010-2010, 2011-2012, 2012-2013, 2013-2016"
Eduardo Sasha,Santos FC,"2018-2018, 2018-2020"
Guilherme,Santos FC,2024-2025
Thiago Ribeiro,Santos FC,"2013-2015, 2016-2016, 2016-2018"
Lucas Lima,Santos FC,"2014-2018, 2023-2024, 2024-2025"
Yeferson Soteldo,Santos FC,"2019-2021, 2022-2023, 2023-2024, 2024-2025"
Rodrigo Tabata,Santos FC,2006-2008
Vitor Bueno,Santos FC,"2015-2016, 2016-2018, 2019-2019, 2019-2020"
Bruno Henrique,Santos FC,2017-2019
Renato,Santos FC,"2000-2004, 2014-2018"
Cléber Santana,Santos FC,2006-2007
Jean Mota,Santos FC,2016-2022
Madson,Santos FC,"2009-2011, 2011-2012"
Lucas Braga,Santos FC,"2019-2019, 2019-2020, 2020-2024, 2024-2025"
Kaio Jorge,Santos FC,2019-2021
Rodrygo,Santos FC,2017-2019
David Braz,Santos FC,"2012-2013, 2013-2018, 2019-2019"
Edú Dracena,Santos FC,2009-2015
Mauricio Molina,Santos FC,2008-2009
Marcos Aurélio,Santos FC,2007-2008
Alex,Santos FC,2002-2004
Léo,Santos FC,"2000-2005, 2009-2014"
Madson,Santos FC,2020-2023
Alan Kardec,Santos FC,2011-2012
Gustavo Henrique,Santos FC,2012-2020
Diego Pituca,Santos FC,"2017-2021, 2024-2025"
Kléber,Santos FC,"2005-2006, 2006-2009"
Pedrinho,Santos FC,2007-2008
Rodrigo Tiuí,Santos FC,2006-2007
Victor Ferraz,Santos FC,2014-2020
Arthur Gomes,Santos FC,"2017-2019, 2019-2021, 2021-2021"
Rodrigo Souto,Santos FC,"2007-2008, 2008-2010"
Wesley,Santos FC,2009-2010
Danilo,Santos FC,"2010-2011, 2011-2011"
Derlis González,Santos FC,2018-2020
Julio Furch,Santos FC,2023-2025
Walter Montillo,Santos FC,2013-2014
Marcos Guilherme,Santos FC,2021-2022
Lucas Veríssimo,Santos FC,2016-2021
Rómulo Otero,Santos FC,2024-2025
Marquinhos,Santos FC,"2010-2011, 2011-2011"
Felipe Anderson,Santos FC,2010-2013
Lucas Barbosa,Santos FC,"2022-2023, 2023-2024, 2024-2025"
Durval,Santos FC,2010-2014
Jonas,Santos FC,2006-2007
André Luis,Santos FC,"2000-2001, 2002-2005"
Domingos,Santos FC,"2004-2005, 2005-2009, 2011-2011, 2011-2012"
Felipe Jonatan,Santos FC,2019-2024
Arouca,Santos FC,"2010-2010, 2010-2015"
Robinho,Santos FC,"2008-2010, 2010-2011"
Eduardo Bauermann,Santos FC,2022-2023
Ângelo,Santos FC,2021-2023
Luiz Alberto,Santos FC,2005-2007
Zanocelo,Santos FC,"2021-2022, 2023-2023, 2023-2024, 2025-2025"
Bruno Rodrigo,Santos FC,2010-2013
Carlinhos,Santos FC,"2005-2008, 2008-2009, 2009-2010"
Joaquim,Santos FC,2023-2024
Luiz Felipe,Santos FC,"2016-2023, 2024-2025, 2025-2025"
Gabriel Pirani,Santos FC,"2021-2022, 2022-2023, 2023-2023, 2023-2024"
Wendel,Santos FC,2005-2006
Alison,Santos FC,"2013-2017, 2017-2021, 2023-2025"
Bruno Peres,Santos FC,"2012-2012, 2013-2014"
Thiago Maia,Santos FC,2015-2017
Zeca,Santos FC,2014-2018
Ávalos,Santos FC,2004-2007
Cicinho,Santos FC,2013-2015
Marcelo,Santos FC,2007-2008
Vinicius Balieiro,Santos FC,"2018-2023, 2023-2025, 2025-2025"
Fabão,Santos FC,2008-2010
Adailton,Santos FC,2006-2009
Daniel Guedes,Santos FC,"2019-2020, 2021-2021, 2021-2022"
Rodrigo Fernández Cedrés,Santos FC,"2022-2022, 2023-2024, 2024-2025, 2025-2025"
Tomás Rincón,Santos FC,2023-2025
João Schmidt,Santos FC,2024-2025
Camacho,Santos FC,2021-2024
Pato Rodríguez,Santos FC,"2012-2013, 2014-2015, 2015-2016"
Léo Cittadini,Santos FC,"2014-2014, 2014-2019"
Alan Santos,Santos FC,"2009-2011, 2011-2015"
