name,club,periods
Romário,Clube de Regatas Vasco da Gama,"1981-1988, 1999-2002, 2005-2006, 2006-2006, 2006-2008"
Nenê,Clube de Regatas Vasco da Gama,"2015-2018, 2021-2023"
Edmundo,Clube de Regatas Vasco da Gama,"1990-1993, 1996-1998, 1999-2000, 2003-2004, 2008-2009"
Élton,Clube de Regatas Vasco da Gama,"2009-2009, 2010-2010, 2011-2011"
Germán Cano,Clube de Regatas Vasco da Gama,2020-2022
Pablo Vegetti,Clube de Regatas Vasco da Gama,2023-2025
Yago Pikachu,Clube de Regatas Vasco da Gama,2016-2021
Thalles,Clube de Regatas Vasco da Gama,"2013-2018, 2018-2019"
Juninho Pernambucano,Clube de Regatas Vasco da Gama,"1995-2001, 2011-2013, 2013-2014"
Morais,Clube de Regatas Vasco da Gama,"2002-2004, 2005-2008, 2009-2009"
Gabriel Pec,Clube de Regatas Vasco da Gama,2019-2024
Ramon Menezes,Clube de Regatas Vasco da Gama,"1996-2000, 2002-2003, 2006-2007"
Alecsandro,Clube de Regatas Vasco da Gama,2011-2013
Diego Souza,Clube de Regatas Vasco da Gama,2011-2012
Duvier Riascos,Clube de Regatas Vasco da Gama,"2015-2016, 2018-2018"
Éder Luís,Clube de Regatas Vasco da Gama,"2010-2012, 2012-2013, 2015-2018"
Alex Teixeira,Clube de Regatas Vasco da Gama,"2008-2010, 2022-2024, 2024-2025"
Carlos Alberto,Clube de Regatas Vasco da Gama,"2009-2010, 2010-2011, 2011-2011, 2011-2013"
Andrés Ríos,Clube de Regatas Vasco da Gama,2017-2019
Alan Kardec,Clube de Regatas Vasco da Gama,"2007-2009, 2009-2010"
Abedi,Clube de Regatas Vasco da Gama,2005-2007
Rodrigo,Clube de Regatas Vasco da Gama,2014-2017
Anderson Costa,Clube de Regatas Vasco da Gama,"2002-2004, 2005-2006"
Fellipe Bastos,Clube de Regatas Vasco da Gama,"2010-2012, 2012-2013, 2013-2014, 2015-2015, 2019-2019, 2020-2021"
Bernardo,Clube de Regatas Vasco da Gama,"2011-2011, 2012-2012, 2012-2014, 2014-2015, 2015-2016"
Edmílson,Clube de Regatas Vasco da Gama,2013-2015
Andrey,Clube de Regatas Vasco da Gama,2017-2022
Dedé,Clube de Regatas Vasco da Gama,"2009-2010, 2011-2013"
Nílton,Clube de Regatas Vasco da Gama,2009-2013
Felipe Loureiro,Clube de Regatas Vasco da Gama,"1997-2001, 2001-2001, 2001-2002, 2010-2013"
Marrony,Clube de Regatas Vasco da Gama,2018-2020
Fagner,Clube de Regatas Vasco da Gama,"2009-2012, 2013-2013"
Wagner,Clube de Regatas Vasco da Gama,2017-2018
Philippe Coutinho,Clube de Regatas Vasco da Gama,"2008-2010, 2024-2025"
Andrezinho,Clube de Regatas Vasco da Gama,"2015-2017, 2017-2018"
Wagner Diniz,Clube de Regatas Vasco da Gama,2006-2009
Luan,Clube de Regatas Vasco da Gama,2014-2017
Ribamar,Clube de Regatas Vasco da Gama,2019-2020
Ramon Motta,Clube de Regatas Vasco da Gama,"2009-2009, 2010-2011, 2017-2021"
Andrade,Clube de Regatas Vasco da Gama,"2006-2007, 2007-2008"
Madson,Clube de Regatas Vasco da Gama,"2005-2007, 2008-2008, 2008-2009"
Lucas Piton,Clube de Regatas Vasco da Gama,2023-2025
Dimitri Payet,Clube de Regatas Vasco da Gama,2023-2025
Róbson Luís,Clube de Regatas Vasco da Gama,2004-2006
Diego Corrêa,Clube de Regatas Vasco da Gama,"2003-2004, 2004-2007, 2007-2008"
Léo Lima,Clube de Regatas Vasco da Gama,"2001-2003, 2009-2009, 2009-2010"
Ygor,Clube de Regatas Vasco da Gama,2003-2007
José Luis Rodríguez,Clube de Regatas Vasco da Gama,2023-2025
Léo Matos,Clube de Regatas Vasco da Gama,2020-2023
Talles Magno,Clube de Regatas Vasco da Gama,2019-2021
Rossi,Clube de Regatas Vasco da Gama,"2019-2019, 2023-2025"
Jair,Clube de Regatas Vasco da Gama,2023-2025
Matías Galarza Fonda,Clube de Regatas Vasco da Gama,"2020-2021, 2021-2022, 2022-2023, 2024-2025"
Claudemir,Clube de Regatas Vasco da Gama,"2003-2007, 2007-2008"
Ricardo Graça,Clube de Regatas Vasco da Gama,2017-2022
Fábio Braz,Clube de Regatas Vasco da Gama,2005-2007
Rodrigo Souto,Clube de Regatas Vasco da Gama,2000-2005
Jorge Henrique,Clube de Regatas Vasco da Gama,2015-2017
Paulo Henrique,Clube de Regatas Vasco da Gama,"2023-2023, 2024-2025"
Figueiredo,Clube de Regatas Vasco da Gama,"2022-2024, 2024-2025, 2025-2025"
Rômulo,Clube de Regatas Vasco da Gama,"2010-2010, 2011-2012, 2021-2022"
Henrique,Clube de Regatas Vasco da Gama,2003-2005
Odvan,Clube de Regatas Vasco da Gama,"1997-2002, 2008-2009"
Vilson,Clube de Regatas Vasco da Gama,2007-2009
Pedro Ken,Clube de Regatas Vasco da Gama,"2013-2013, 2014-2014"
Marcos Júnior,Clube de Regatas Vasco da Gama,2019-2021
Jorge Luiz,Clube de Regatas Vasco da Gama,2006-2009
Wescley,Clube de Regatas Vasco da Gama,2002-2004
Léo,Clube de Regatas Vasco da Gama,2023-2025
Leandro Castán,Clube de Regatas Vasco da Gama,2018-2022
Zé Gabriel,Clube de Regatas Vasco da Gama,"2022-2024, 2024-2025"
