name,club,periods
Mendes,Esporte Clube Juventude,2008-2010
Zulu,Esporte Clube Juventude,"2011-2014, 2015-2016"
Marcos Denner,Esporte Clube Juventude,2009-2010
Da Silva,Esporte Clube Juventude,"2004-2005, 2007-2007"
Breno Lopes,Esporte Clube Juventude,"2019-2019, 2019-2020, 2020-2020"
Renato Cajá,Esporte Clube Juventude,"2007-2008, 2019-2019, 2019-2021"
Lucas Barbosa,Esporte Clube Juventude,2024-2024
Wallacer,Esporte Clube Juventude,"2015-2016, 2016-2018"
Gilberto,Esporte Clube Juventude,2024-2025
Erick Farias,Esporte Clube Juventude,2023-2025
Leonardo Caetano Manzi,Esporte Clube Juventude,"2001-2001, 2003-2004"
Rodrigo Rodrigues,Esporte Clube Juventude,2023-2023
Ricardo Bueno,Esporte Clube Juventude,2021-2023
Tiago Marques,Esporte Clube Juventude,2017-2018
Dalberto,Esporte Clube Juventude,"2018-2019, 2020-2020, 2021-2021, 2021-2022"
Nenê,Esporte Clube Juventude,2023-2025
Mandaca,Esporte Clube Juventude,"2023-2023, 2024-2025"
Lopes,Esporte Clube Juventude,"2004-2006, 2009-2010"
Hugo,Esporte Clube Juventude,"2003-2003, 2006-2006, 2016-2016, 2017-2017"
Jean Carlos,Esporte Clube Juventude,2024-2025
Gabriel Taliari,Esporte Clube Juventude,"2023-2023, 2024-2025"
Capixaba,Esporte Clube Juventude,"2020-2021, 2021-2023"
Geufer,Esporte Clube Juventude,
Zé Carlos,Esporte Clube Juventude,"2005-2006, 2009-2010"
Roberson,Esporte Clube Juventude,"2010-2010, 2014-2015, 2016-2017, 2021-2022"
Eltinho,Esporte Clube Juventude,2019-2021
Guilherme Castilho,Esporte Clube Juventude,"2021-2021, 2024-2024"
Guilherme Queiróz,Esporte Clube Juventude,"2014-2014, 2018-2019, 2019-2019, 2019-2020"
Naldo,Esporte Clube Juventude,2004-2005
Isidro Pitta,Esporte Clube Juventude,2022-2022
Rafael Pereira,Esporte Clube Juventude,"2010-2013, 2013-2014"
David da Hora,Esporte Clube Juventude,"2023-2023, 2024-2024"
Michel Neves,Esporte Clube Juventude,"1999-2003, 2004-2005, 2005-2005, 2007-2007"
Ivo,Esporte Clube Juventude,2006-2010
Lauro,Esporte Clube Juventude,"1993-1998, 1998-2001, 2004-2010"
Jádson,Esporte Clube Juventude,2021-2025
Danilo Boza,Esporte Clube Juventude,"2022-2022, 2022-2025"
Alan Ruschel,Esporte Clube Juventude,"2007-2008, 2009-2010, 2011-2013, 2023-2025"
Marcelo Costa,Esporte Clube Juventude,"2000-2004, 2007-2007, 2008-2008"
Fred,Esporte Clube Juventude,"2010-2012, 2013-2013, 2018-2018"
Jean Irmer,Esporte Clube Juventude,2022-2024
Gustavo Bochecha,Esporte Clube Juventude,2020-2021
Jardel,Esporte Clube Juventude,"2011-2013, 2013-2015, 2015-2016"
João Paulo,Esporte Clube Juventude,2019-2021
Raone,Esporte Clube Juventude,
Sorriso,Esporte Clube Juventude,2021-2022
Vitor Mendes,Esporte Clube Juventude,"2021-2021, 2022-2022"
William Fabro,Esporte Clube Juventude,"2005-2005, 2007-2007"
Bruno,Esporte Clube Juventude,"2007-2009, 2009-2010"
Lucas Abreu,Esporte Clube Juventude,2014-2019
Índio,Esporte Clube Juventude,2002-2005
Denner,Esporte Clube Juventude,2019-2019
Felipe Lima,Esporte Clube Juventude,2016-2018
Edson Carioca,Esporte Clube Juventude,2024-2024
Igor Inocêncio,Esporte Clube Juventude,2021-2021
