name,club,periods
Tiquinho Soares,Botafogo de Futebol e Regatas,2022-2025
Lúcio Flávio,Botafogo de Futebol e Regatas,"2006-2009, 2009-2011"
Dodô,Botafogo de Futebol e Regatas,"2001-2002, 2006-2006, 2007-2008"
Sassá,Botafogo de Futebol e Regatas,"2012-2014, 2014-2017"
Sebastián Abreu,Botafogo de Futebol e Regatas,"2010-2012, 2012-2013"
André Lima,Botafogo de Futebol e Regatas,"2007-2007, 2009-2009"
Júnior Santos,Botafogo de Futebol e Regatas,"2022-2022, 2023-2025"
Alex Alves,Botafogo de Futebol e Regatas,"2004-2006, 2006-2006"
Germán Herrera,Botafogo de Futebol e Regatas,"2010-2010, 2011-2012"
Rodrigo Pimpão,Botafogo de Futebol e Regatas,"2015-2015, 2016-2020"
Eduardo,Botafogo de Futebol e Regatas,2022-2025
Juninho,Botafogo de Futebol e Regatas,"2005-2008, 2009-2010, 2010-2010"
Reinaldo,Botafogo de Futebol e Regatas,"2005-2007, 2007-2007"
Elkeson,Botafogo de Futebol e Regatas,2011-2013
Rafael Navarro,Botafogo de Futebol e Regatas,2021-2022
Neilton,Botafogo de Futebol e Regatas,2015-2016
Clarence Seedorf,Botafogo de Futebol e Regatas,2012-2014
Zé Roberto,Botafogo de Futebol e Regatas,2005-2008
Rodrigo Lindoso,Botafogo de Futebol e Regatas,"2015-2015, 2015-2019"
Roger Silva,Botafogo de Futebol e Regatas,2017-2018
Brenner,Botafogo de Futebol e Regatas,2017-2018
Erison,Botafogo de Futebol e Regatas,"2022-2022, 2023-2023, 2023-2024"
Antônio Carlos,Botafogo de Futebol e Regatas,2010-2013
Túlio Maravilha,Botafogo de Futebol e Regatas,"1994-1997, 1998-1999, 2000-2000"
Rafael Marques,Botafogo de Futebol e Regatas,2012-2014
Jefferson Savarino,Botafogo de Futebol e Regatas,2024-2025
Bruno Silva,Botafogo de Futebol e Regatas,2016-2018
Wellington Paulista,Botafogo de Futebol e Regatas,2008-2008
Túlio,Botafogo de Futebol e Regatas,"2003-2005, 2007-2009"
Pedro Raul,Botafogo de Futebol e Regatas,2020-2021
Luiz Henrique,Botafogo de Futebol e Regatas,2024-2025
Luiz Fernando,Botafogo de Futebol e Regatas,"2018-2020, 2021-2022"
Matheus Nascimento,Botafogo de Futebol e Regatas,"2020-2025, 2025-2025"
Alex Santana,Botafogo de Futebol e Regatas,2019-2020
Caio,Botafogo de Futebol e Regatas,2004-2005
Diego Gonçalves,Botafogo de Futebol e Regatas,2021-2022
Kieza,Botafogo de Futebol e Regatas,"2018-2019, 2019-2020"
Almir,Botafogo de Futebol e Regatas,2001-2005
Joel Carli,Botafogo de Futebol e Regatas,"2016-2020, 2021-2023"
Carlos Alberto,Botafogo de Futebol e Regatas,"2008-2008, 2014-2015"
Elias,Botafogo de Futebol e Regatas,2013-2013
Victor Sá,Botafogo de Futebol e Regatas,2022-2024
Diego Souza,Botafogo de Futebol e Regatas,2019-2019
Álvaro Navarro,Botafogo de Futebol e Regatas,2015-2015
Andrezinho,Botafogo de Futebol e Regatas,2012-2013
Luizão,Botafogo de Futebol e Regatas,2004-2005
Bruno Mendes,Botafogo de Futebol e Regatas,2012-2013
Bentinho,Botafogo de Futebol e Regatas,1996-1998
Nicolás Lodeiro,Botafogo de Futebol e Regatas,2012-2014
Igor Jesus,Botafogo de Futebol e Regatas,2024-2025
Schwenck,Botafogo de Futebol e Regatas,2004-2005
Wallyson,Botafogo de Futebol e Regatas,2014-2014
Victor Cuesta,Botafogo de Futebol e Regatas,"2022-2023, 2023-2024"
Luis Henrique,Botafogo de Futebol e Regatas,"2018-2020, 2022-2023"
Maicosuel,Botafogo de Futebol e Regatas,"2009-2009, 2010-2012"
Victor Simões,Botafogo de Futebol e Regatas,2009-2009
Camilo,Botafogo de Futebol e Regatas,2016-2017
Jeffinho,Botafogo de Futebol e Regatas,"2022-2022, 2022-2023, 2024-2024, 2025-2025"
João Paulo,Botafogo de Futebol e Regatas,"2017-2020, 2020-2021"
Chay,Botafogo de Futebol e Regatas,"2021-2021, 2021-2022, 2022-2023, 2023-2024, 2024-2024, 2024-2025"
Danilo Barbosa,Botafogo de Futebol e Regatas,2022-2025
Marcos Vinicius,Botafogo de Futebol e Regatas,"2017-2019, 2019-2020, 2020-2020"
Juca,Botafogo de Futebol e Regatas,"2005-2006, 2006-2007"
Gustavo Sauer,Botafogo de Futebol e Regatas,"2022-2023, 2024-2024, 2024-2025"
Luis Henrique,Botafogo de Futebol e Regatas,2015-2017
Guilherme,Botafogo de Futebol e Regatas,2017-2017
Willian Arão,Botafogo de Futebol e Regatas,2015-2016
Edílson,Botafogo de Futebol e Regatas,2013-2015
Igor Rabello,Botafogo de Futebol e Regatas,"2014-2016, 2016-2019"
Ramon Menezes,Botafogo de Futebol e Regatas,2005-2006
Rodrigo Beckham,Botafogo de Futebol e Regatas,2003-2003
Carlos Alberto,Botafogo de Futebol e Regatas,"2023-2023, 2024-2024, 2024-2025"
César Prates,Botafogo de Futebol e Regatas,"1998-1999, 2005-2005"
Pablo Zeballos,Botafogo de Futebol e Regatas,2014-2015
Zé Carlos,Botafogo de Futebol e Regatas,2008-2009
Leonardo Valencia,Botafogo de Futebol e Regatas,2017-2020
Cícero,Botafogo de Futebol e Regatas,2019-2021
Fernandes,Botafogo de Futebol e Regatas,"2015-2018, 2018-2019, 2019-2019, 2019-2020"
Patrick de Paula,Botafogo de Futebol e Regatas,"2022-2024, 2024-2025"
Emerson,Botafogo de Futebol e Regatas,2014-2014
Warley,Botafogo de Futebol e Regatas,2020-2022
Renato Ribeiro,Botafogo de Futebol e Regatas,2009-2009
Reinaldo Oliveira,Botafogo de Futebol e Regatas,2009-2010
Bruno Nazário,Botafogo de Futebol e Regatas,2020-2021
Edno,Botafogo de Futebol e Regatas,2010-2010
Marcelo Benevenuto,Botafogo de Futebol e Regatas,2021-2022
Tchê Tchê,Botafogo de Futebol e Regatas,2022-2025
Caio Alexandre,Botafogo de Futebol e Regatas,2020-2021
Gegê,Botafogo de Futebol e Regatas,"2013-2017, 2017-2018"
Bill,Botafogo de Futebol e Regatas,2015-2015
Dirceu,Botafogo de Futebol e Regatas,1973-1975
Vitinho,Botafogo de Futebol e Regatas,2013-2013
Fellype Gabriel,Botafogo de Futebol e Regatas,2012-2013
Daniel,Botafogo de Futebol e Regatas,2014-2015
