name,club,periods
Gabriel Barbosa,CR Flamengo,"2019-2019, 2020-2025"
Pedro,CR Flamengo,"2020-2020, 2021-2025"
Bruno Henrique,CR Flamengo,2019-2025
Giorgian de Arrascaeta,CR Flamengo,2019-2025
Renato Abreu,CR Flamengo,"2005-2007, 2010-2013"
Everton Ribeiro,CR Flamengo,2017-2024
Diego,CR Flamengo,2016-2023
Paolo Guerrero,CR Flamengo,2015-2018
Léo Moura,CR Flamengo,2005-2015
Obina,CR Flamengo,"2005-2009, 2009-2010"
Willian Arão,CR Flamengo,2016-2022
Éverton,CR Flamengo,"2008-2009, 2014-2018"
Vitinho,CR Flamengo,2018-2022
Michael,CR Flamengo,"2020-2022, 2024-2025"
Ibson,CR Flamengo,"2003-2005, 2007-2009, 2012-2013"
Jean,CR Flamengo,"2002-2004, 2005-2005"
Juan,CR Flamengo,2006-2011
Gerson,CR Flamengo,"2019-2021, 2023-2025"
Gabriel,CR Flamengo,"2013-2018, 2018-2019, 2020-2020"
Everton,CR Flamengo,2022-2025
Ayrton Lucas,CR Flamengo,"2022-2022, 2023-2025"
Juan,CR Flamengo,"1996-2002, 2016-2019"
Réver,CR Flamengo,2016-2018
Léo Pereira,CR Flamengo,2020-2025
Ronaldo Angelim,CR Flamengo,2006-2012
Rodinei,CR Flamengo,"2016-2020, 2021-2023"
Jônatas,CR Flamengo,"2002-2006, 2008-2009"
Luiz Antônio,CR Flamengo,"2012-2016, 2016-2016, 2016-2017, 2017-2018"
Wallace,CR Flamengo,2013-2016
Renê,CR Flamengo,2017-2022
Rodrigo Caio,CR Flamengo,2019-2024
Fabrício Bruno,CR Flamengo,2022-2025
Thiago Maia,CR Flamengo,"2020-2021, 2022-2024, 2024-2024"
Toró,CR Flamengo,2006-2010
Matheuzinho,CR Flamengo,2020-2024
Willians,CR Flamengo,2009-2012
Filipe Luís,CR Flamengo,2019-2024
David Luiz,CR Flamengo,2021-2025
João Gomes,CR Flamengo,2021-2023
Bruno,CR Flamengo,"2006-2007, 2008-2010"
Wesley,CR Flamengo,2023-2025
Pará,CR Flamengo,"2015-2015, 2016-2019"
Fernando,CR Flamengo,"2000-2004, 2005-2007"
Gustavo Cuéllar,CR Flamengo,2016-2019
Márcio Araújo,CR Flamengo,2014-2018
Felipe,CR Flamengo,"2011-2011, 2012-2015"
Paulo Victor,CR Flamengo,"2008-2008, 2008-2017, 2017-2017"
Diego Alves,CR Flamengo,2017-2023
Diego,CR Flamengo,"2002-2008, 2009-2009, 2009-2010"
