name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Fábio,Fluminense Football Club,https://www.transfermarkt.us/fabio/profil/spieler/22415,https://img.a.transfermarkt.technology/portrait/small/22415-1674434950.jpg?lm=1,Fábio,-,Brazil,br,Cruzeiro Esporte Clube,Nobres,Unknown,Goalkeeper,"1,88 m",30.09.1980,849,0,0,1,45,1,1,1,2,76.128
Henrique Pacheco,Retired,https://www.transfermarkt.us/henrique-pacheco/profil/spieler/54303,https://img.a.transfermarkt.technology/portrait/small/54303-1547647103.jpg?lm=1,Henrique Pacheco,-,Brazil,br,Cruzeiro Esporte Clube,Londrina,Unknown,Midfield - Defensive Midfield,"1,80 m",16.05.1985,470,24,15,1,97,0,1,20,51,39.578
Léo,Without Club,https://www.transfermarkt.us/leotm/profil/spieler/55245,https://img.a.transfermarkt.technology/portrait/small/55245-1547645993.jpg?lm=1,Léo,-,Brazil,br,Cruzeiro Esporte Clube,Belo Horizonte,Unknown,Defender - Centre-Back,"1,86 m",30.01.1988,369,19,6,2,44,3,3,9,6,32.190
Lucas Silva,Cruzeiro Esporte Clube,https://www.transfermarkt.us/lucas-silva/profil/spieler/218118,https://img.a.transfermarkt.technology/portrait/small/218118-1547648251.jpg?lm=1,Lucas Silva,16,Brazil,br,Cruzeiro Esporte Clube,Bom Jesus de Goiás,Unknown,Midfield - Defensive Midfield,"1,81 m",16.02.1993,257,7,11,1,40,1,1,58,77,17.424
Lucas Romero,Cruzeiro Esporte Clube,https://www.transfermarkt.us/lucas-romero/profil/spieler/242201,https://img.a.transfermarkt.technology/portrait/small/242201-1635923213.JPG?lm=1,Romero,-,Argentina,ar,Cruzeiro Esporte Clube,Buenos Aires,Lucas Daniel Romero,Midfield - Defensive Midfield,"1,72 m",18.04.1994,209,5,6,0,59,2,3,17,61,16.534
Egídio,Without Club,https://www.transfermarkt.us/egidio/profil/spieler/54419,https://img.a.transfermarkt.technology/portrait/small/54419-1547645883.jpg?lm=1,Egídio,Unknown,Brazil,br,Cruzeiro Esporte Clube,Rio de Janeiro,Unknown,Defender - Left-Back,"1,77 m",16.06.1986,199,4,20,1,34,1,0,10,21,16.617
Ariel Cabral,Without Club,https://www.transfermarkt.us/ariel-cabral/profil/spieler/53472,https://img.a.transfermarkt.technology/portrait/small/53472-1606753450.jpg?lm=1,Cabral,-,Argentina,ar,Cruzeiro Esporte Clube,Buenos Aires,Alejandro Ariel Cabral,Midfield - Central Midfield,"1,85 m",11.09.1987,197,4,7,0,42,0,1,45,64,13.223
Giorgian de Arrascaeta,CR Flamengo,https://www.transfermarkt.us/giorgian-de-arrascaeta/profil/spieler/248410,https://img.a.transfermarkt.technology/portrait/small/248410-1668501457.jpg?lm=1,de Arrascaeta,10,Uruguay,uy,Cruzeiro Esporte Clube,Nuevo Berlín,Giorgian Daniel de Arrascaeta Benedetti,Midfield - Attacking Midfield,"1,74 m",01.06.1994,186,49,24,0,23,0,1,39,72,12.970
Dedé,Retired,https://www.transfermarkt.us/dede/profil/spieler/113094,https://img.a.transfermarkt.technology/portrait/small/113094-1625480182.jpg?lm=1,Dedé,13,Brazil,br,Cruzeiro Esporte Clube,Volta Redonda,Unknown,Defender - Centre-Back,"1,92 m",01.07.1988,180,15,5,1,30,2,1,1,6,15.763
Jonathan,Retired,https://www.transfermarkt.us/jonathan/profil/spieler/54149,https://img.a.transfermarkt.technology/portrait/small/54149-1410340317.jpg?lm=1,Jonathan,-,Brazil,br,Cruzeiro Esporte Clube,Conselheiro Lafaiete,Unknown,Defender - Right-Back,"1,70 m",27.02.1986,180,7,22,0,29,2,1,22,33,13.866
Robinho,Brusque Futebol Clube (SC),https://www.transfermarkt.us/robinho/profil/spieler/75833,https://img.a.transfermarkt.technology/portrait/small/75833-1576057377.jpg?lm=1,Robinho,Unknown,Brazil,br,Cruzeiro Esporte Clube,Marialva,Unknown,Midfield - Attacking Midfield,"1,70 m",10.11.1987,177,23,28,0,41,1,0,27,77,12.915
