name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Gum,Retired,https://www.transfermarkt.us/gumtm/profil/spieler/45591,https://img.a.transfermarkt.technology/portrait/small/45591-1581408483.jpg?lm=1,Gum,Unknown,Brazil,br,Fluminense Football Club,São Paulo,Unknown,Defender - Centre-Back,"1,89 m",04.01.1986,339,27,9,5,60,3,2,4,21,29.647
Fred,Retired,https://www.transfermarkt.us/fred/profil/spieler/31005,https://img.a.transfermarkt.technology/portrait/small/31005-1506092346.jpg?lm=1,Fred,9,Brazil,br,Fluminense Football Club,Teófilo Otoni,Unknown,Attack - Centre-Forward,"1,85 m",03.10.1983,314,155,37,0,62,2,7,24,117,24.089
Diego Cavalieri,Retired,https://www.transfermarkt.us/diego-cavalieri/profil/spieler/53231,https://img.a.transfermarkt.technology/portrait/small/53231-1520609565.jpg?lm=1,Diego Cavalieri,-,Brazil,br,Fluminense Football Club,São Paulo,Unknown,Goalkeeper,"1,89 m",01.12.1982,283,0,0,1,16,0,2,0,1,25.355
Ganso,Fluminense Football Club,https://www.transfermarkt.us/ganso/profil/spieler/67920,https://img.a.transfermarkt.technology/portrait/small/67920-1462894569.jpg?lm=1,Ganso,7,Brazil,br,Fluminense Football Club,Ananindeua,Unknown,Midfield - Attacking Midfield,"1,84 m",12.10.1989,266,26,34,0,54,0,2,63,147,17.161
Nino,Zenit St. Petersburg,https://www.transfermarkt.us/nino/profil/spieler/520454,https://img.a.transfermarkt.technology/portrait/small/520454-1721722648.png?lm=1,Nino,13,Brazil,br,Fluminense Football Club,Recife,Unknown,Defender - Centre-Back,"1,88 m",10.04.1997,244,13,5,3,45,0,4,2,25,21.341
Martinelli,Fluminense Football Club,https://www.transfermarkt.us/martinelli/profil/spieler/815558,https://img.a.transfermarkt.technology/portrait/small/815558-1683291861.jpg?lm=1,Martinelli,Unknown,Brazil,br,Fluminense Football Club,Presidente Prudente,Unknown,Midfield - Central Midfield,"1,76 m",05.10.2001,242,9,15,0,37,1,0,54,81,16.950
Marcos Júnior,Sanfrecce Hiroshima,https://www.transfermarkt.us/marcos-junior/profil/spieler/218115,https://img.a.transfermarkt.technology/portrait/small/218115-1546611264.jpg?lm=1,Marcos Júnior,-,Brazil,br,Fluminense Football Club,Gama,Marcos Júnior Lima dos Santos,Midfield - Attacking Midfield,"1,67 m",19.01.1993,225,31,15,0,44,1,1,104,94,10.654
Fernando Henrique,Esporte Clube Noroeste (SP),https://www.transfermarkt.us/fernando-henrique/profil/spieler/53371,https://img.a.transfermarkt.technology/portrait/small/53371-1561451915.jpg?lm=1,Fernando Henrique,-,Brazil,br,Fluminense Football Club,Bauru,Unknown,Goalkeeper,"1,89 m",25.11.1983,208,0,0,0,16,0,0,2,4,18.449
Jhon Arias,Fluminense Football Club,https://www.transfermarkt.us/jhon-arias/profil/spieler/588989,https://img.a.transfermarkt.technology/portrait/small/588989-1719245400.jpg?lm=1,Arias,-,Colombia,co,Fluminense Football Club,Quibdó,Jhon Adolfo Arias Andrade,Attack - Right Winger,"1,68 m",21.09.1997,207,45,47,0,30,0,0,31,56,16.067
Fábio,Fluminense Football Club,https://www.transfermarkt.us/fabio/profil/spieler/22415,https://img.a.transfermarkt.technology/portrait/small/22415-1674434950.jpg?lm=1,Fábio,-,Brazil,br,Fluminense Football Club,Nobres,Unknown,Goalkeeper,"1,88 m",30.09.1980,201,0,0,0,14,0,0,0,1,18.115
Samuel Xavier,Fluminense Football Club,https://www.transfermarkt.us/samuel-xavier/profil/spieler/198250,https://img.a.transfermarkt.technology/portrait/small/198250-1553781604.jpg?lm=1,Samuel Xavier,Unknown,Brazil,br,Fluminense Football Club,São Paulo,Unknown,Defender - Right-Back,"1,66 m",06.06.1990,201,7,10,0,34,1,1,10,44,16.569
Darío Conca,Retired,https://www.transfermarkt.us/dario-conca/profil/spieler/53877,https://img.a.transfermarkt.technology/portrait/small/53877-1561130011.jpg?lm=1,Conca,10,Argentina,ar,Fluminense Football Club,General Pacheco,Darío Leonardo Conca,Midfield - Attacking Midfield,"1,69 m",11.05.1983,197,38,55,0,26,1,0,5,35,17.029
André,Wolverhampton Wanderers,https://www.transfermarkt.us/andre/profil/spieler/800176,https://img.a.transfermarkt.technology/portrait/small/800176-1699348390.jpg?lm=1,Unknown,Unknown,Brazil,br,Fluminense Football Club,Unknown,Unknown,Unknown,Unknown,16.07.2001,197,4,4,0,48,2,2,25,21,15.521
Germán Cano,Fluminense Football Club,https://www.transfermarkt.us/german-cano/profil/spieler/54590,https://img.a.transfermarkt.technology/portrait/small/54590-1701505203.jpg?lm=1,Cano,Unknown,Argentina,ar,Fluminense Football Club,Posadas,Germán Ezequiel Cano,Attack - Centre-Forward,"1,76 m",02.02.1988,187,101,12,0,26,0,1,19,97,14.395
Marcão,Retired,https://www.transfermarkt.us/marcao/profil/spieler/40167,https://img.a.transfermarkt.technology/portrait/small/40167-1698197748.jpg?lm=1,Marcão,Unknown,Brazil,br,Fluminense Football Club,Petrópolis,Unknown,Midfield - Defensive Midfield,"1,69 m",22.07.1972,177,11,1,1,42,0,3,4,15,14.809
Carlinhos,Retired,https://www.transfermarkt.us/carlinhos/profil/spieler/41417,https://img.a.transfermarkt.technology/portrait/small/41417-1526392853.jpg?lm=1,Carlinhos,-,Brazil,br,Fluminense Football Club,Vitória da Conquista,Unknown,Defender - Left-Back,"1,75 m",23.01.1987,169,9,16,0,32,1,0,10,21,13.899
Arouca,Retired,https://www.transfermarkt.us/arouca/profil/spieler/26270,https://img.a.transfermarkt.technology/portrait/small/26270-1543832415.jpg?lm=1,Arouca,-,Brazil,br,Fluminense Football Club,Duas Barras,Unknown,Midfield - Defensive Midfield,"1,71 m",11.08.1986,169,9,6,0,34,0,2,10,45,13.848
Cícero,Retired,https://www.transfermarkt.us/cicero/profil/spieler/17663,https://img.a.transfermarkt.technology/portrait/small/17663-1493384854.jpg?lm=1,Cícero,-,Brazil,br,Fluminense Football Club,Castelo,Unknown,Midfield - Central Midfield,N/A,26.08.1984,166,40,7,0,33,0,1,22,20,13.111
Marquinho,Retired,https://www.transfermarkt.us/marquinho/profil/spieler/53288,https://img.a.transfermarkt.technology/portrait/small/53288-1449132620.jpg?lm=1,Marquinho,Unknown,Brazil,br,Fluminense Football Club,Passo Fundo,Unknown,Midfield - Attacking Midfield,"1,82 m",03.07.1986,162,14,13,0,29,1,1,67,45,9.100
