name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Lauro,Retired,https://www.transfermarkt.us/lauro/profil/spieler/55483,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Lauro,Unknown,Brazil,br,Esporte Clube Juventude,Unknown,Unknown,Midfield - Defensive Midfield,"1,73 m",17.06.1973,190,7,2,0,44,2,5,28,41,13.926
Jádson,Esporte Clube Juventude,https://www.transfermarkt.us/jadson/profil/spieler/205179,https://img.a.transfermarkt.technology/portrait/small/205179-1661909061.jpg?lm=1,Jádson,-,Brazil,br,Esporte Clube Juventude,São Bernardo do Campo,Unknown,Midfield - Central Midfield,"1,71 m",30.08.1993,184,6,15,0,45,2,2,7,64,14.780
Alan Ruschel,Esporte Clube Juventude,https://www.transfermarkt.us/alan-ruschel/profil/spieler/75080,https://img.a.transfermarkt.technology/portrait/small/75080-1623674737.jpg?lm=1,Ruschel,Unknown,Brazil,br,Esporte Clube Juventude,Taquara,Alan Luciano Rushel,Defender - Left-Back,"1,76 m",23.08.1989,154,6,5,0,32,3,2,33,31,10.851
Marcelo Carné,Al-Jabalain FC,https://www.transfermarkt.us/marcelo-carne/profil/spieler/14881,https://img.a.transfermarkt.technology/portrait/small/14881-1705756665.jpg?lm=1,Carné,1,Brazil,br,Esporte Clube Juventude,Rio de Janeiro,Marcelo Henrique Passos Carné,Goalkeeper,"1,88 m",06.02.1990,125,0,0,0,18,0,0,0,1,11.239
Capixaba,Shimizu S-Pulse,https://www.transfermarkt.us/capixaba/profil/spieler/435253,https://img.a.transfermarkt.technology/portrait/small/435253-1601471741.jpg?lm=1,Capixaba,Unknown,Brazil,br,Esporte Clube Juventude,Guarapari,Unknown,Attack - Left Winger,"1,70 m",09.01.1997,119,9,6,0,22,0,0,33,66,7.277
Danilo Boza,Urawa Red Diamonds,https://www.transfermarkt.us/danilo-boza/profil/spieler/606136,https://img.a.transfermarkt.technology/portrait/small/606136-1537882509.jpg?lm=1,Danilo Boza,Unknown,Brazil,br,Esporte Clube Juventude,Rondonópolis,Unknown,Defender - Centre-Back,"1,85 m",06.05.1998,113,6,2,0,5,0,0,4,5,9.689
João Paulo,Ypiranga FC,https://www.transfermarkt.us/joao-paulo/profil/spieler/112239,https://img.a.transfermarkt.technology/portrait/small/112239-1661917885.jpg?lm=1,João Paulo,Unknown,Brazil,br,Esporte Clube Juventude,Pinhais,Unknown,Midfield - Defensive Midfield,"1,77 m",22.02.1985,93,5,1,0,23,0,0,1,12,8.048
Mandaca,Esporte Clube Juventude,https://www.transfermarkt.us/mandaca/profil/spieler/892091,https://img.a.transfermarkt.technology/portrait/small/892091-1660704111.jpg?lm=1,Mandaca,Unknown,Brazil,br,Esporte Clube Juventude,João Pessoa,Unknown,Midfield - Central Midfield,"1,78 m",02.10.2001,89,10,5,0,15,0,0,44,30,4.192
Pará,Clube Recreativo e Atlético Catalano (GO),https://www.transfermarkt.us/para/profil/spieler/92898,https://img.a.transfermarkt.technology/portrait/small/92898-1662552663.jpg?lm=1,Pará,Unknown,Brazil,br,Esporte Clube Juventude,Rio Maria,Unknown,Defender - Left-Back,"1,72 m",19.09.1987,83,1,3,0,19,0,2,2,8,7.074
Vidal,Centro Sportivo Alagoano (AL),https://www.transfermarkt.us/vidal/profil/spieler/527047,https://img.a.transfermarkt.technology/portrait/small/527047-1663323735.jpg?lm=1,Vidal,Unknown,Brazil,br,Esporte Clube Juventude,Não-Me-Toque,Unknown,Defender - Right-Back,"1,74 m",23.08.1996,82,0,1,0,10,1,0,6,14,6.702
Renato Cajá,Retired,https://www.transfermarkt.us/renato-caja/profil/spieler/55489,https://img.a.transfermarkt.technology/portrait/small/55489-1458740697.jpg?lm=1,Renato Cajá,Unknown,Brazil,br,Esporte Clube Juventude,Cajazeiras,Unknown,Midfield - Attacking Midfield,"1,73 m",15.09.1984,81,16,10,0,13,0,0,10,43,5.720
