rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Vladyslav Voytsekhovskyi,Войцеховський Владислав Павлович,44,8,9,2.095,N/A,Voytsekhovskyi,Unknown,2,0,Livyi Bereg Kyiv,Attack - Left Winger,"1,75 m",Ukraine,ua,https://www.transfermarkt.us/vladyslav-voytsekhovskyi/profil/spieler/333020,https://img.a.transfermarkt.technology/portrait/small/333020-1723702778.png?lm=1,N/A,19.04.1993,"Mykhaylivka-Rubezhivka, Kyiv Oblast",Livyi Bereg Kyiv
2,Ernest Astakhov,Астахов Ернест Дмитрович,42,0,8,3.116,N/A,Astakhov,Unknown,6,0,Livyi Bereg Kyiv,Defender - Right-Back,"1,78 m",Ukraine,ua,https://www.transfermarkt.us/ernest-astakhov/profil/spieler/702562,https://img.a.transfermarkt.technology/portrait/small/702562-1723702341.png?lm=1,N/A,21.08.1998,Dnipropetrovsk,Livyi Bereg Kyiv
3,Ivan Kogut,Когут Іван Володимирович,47,2,7,2.750,N/A,Kogut,Unknown,2,1,Livyi Bereg Kyiv,Midfield - Left Midfield,"1,73 m",Ukraine,ua,https://www.transfermarkt.us/ivan-kogut/profil/spieler/426008,https://img.a.transfermarkt.technology/portrait/small/426008-1723702601.png?lm=1,N/A,31.08.1998,"Zboriv, Ternopil Oblast",Livyi Bereg Kyiv
4,Oleg Synytsya,Синиця Олег Вікторович,50,7,6,3.354,N/A,Synytsya,Unknown,4,0,Livyi Bereg Kyiv,Attack - Right Winger,"1,79 m",Ukraine,ua,https://www.transfermarkt.us/oleg-synytsya/profil/spieler/349107,https://img.a.transfermarkt.technology/portrait/small/349107-1723702757.png?lm=1,N/A,20.03.1996,Kharkiv,Livyi Bereg Kyiv
5,Oleksiy Lytovchenko,Литовченко Олексій Ігорович,32,9,4,1.037,N/A,Lytovchenko,Unknown,6,0,Livyi Bereg Kyiv,Attack - Centre-Forward,"1,73 m",Ukraine,ua,https://www.transfermarkt.us/oleksiy-lytovchenko/profil/spieler/537646,https://img.a.transfermarkt.technology/portrait/small/537646-1723702810.png?lm=1,N/A,15.08.1996,Kyiv,FC Kudrivka-1
6,Ruslan Dedukh,Дедух Руслан Річардович,53,8,4,4.598,N/A,Dedukh,Unknown,17,0,Livyi Bereg Kyiv,Midfield - Central Midfield,"1,76 m",Ukraine,ua,https://www.transfermarkt.us/ruslan-dedukh/profil/spieler/634609,https://img.a.transfermarkt.technology/portrait/small/634609-1723702696.png?lm=1,N/A,13.04.1998,Chernigiv,Livyi Bereg Kyiv
7,Mykola Kogut,Когут Микола Володимирович,50,4,4,3.218,N/A,Kogut,Unknown,8,0,Livyi Bereg Kyiv,Midfield - Right Midfield,"1,70 m",Ukraine,ua,https://www.transfermarkt.us/mykola-kogut/profil/spieler/426011,https://img.a.transfermarkt.technology/portrait/small/426011-1723702627.png?lm=1,N/A,31.08.1998,"Zboriv, Ternopil Oblast",Livyi Bereg Kyiv
8,Andriy Spivakov,Співаков Андрій Сергійович,65,18,3,4.102,N/A,Spivakov,Unknown,10,0,Livyi Bereg Kyiv,Midfield - Defensive Midfield,"1,84 m",Ukraine,ua,https://www.transfermarkt.us/andriy-spivakov/profil/spieler/776959,https://img.a.transfermarkt.technology/portrait/small/776959-1723702650.png?lm=1,N/A,15.05.1995,Kyiv,UCSA Tarasivka
9,Maryan Mysyk,Мисик Мар`ян Олегович,11,1,2,458.000,N/A,Mysyk,-,3,0,Livyi Bereg Kyiv,Midfield - Left Midfield,"1,74 m",Ukraine,ua,https://www.transfermarkt.us/maryan-mysyk/profil/spieler/316945,https://img.a.transfermarkt.technology/portrait/small/316945-1641742727.png?lm=1,N/A,02.10.1996,"Radekhiv, Lviv Oblast",Nyva Ternopil
10,Danyil Sukhoruchko,Сухоручко Даниїл Анатолійович,55,11,2,3.879,N/A,Sukhoruchko,Unknown,6,0,Livyi Bereg Kyiv,Attack - Centre-Forward,"1,91 m",Ukraine,ua,https://www.transfermarkt.us/danyil-sukhoruchko/profil/spieler/539448,https://img.a.transfermarkt.technology/portrait/small/539448-1723702735.png?lm=1,N/A,21.02.2000,"Slovyansk, Donetsk Oblast",Livyi Bereg Kyiv
