rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Ambrosiy Chachua,Чачуа Амбросій Анзорович,91,21,11,7.843,N/A,Chachua,-,8,0,Karpaty Lviv,Midfield - Attacking Midfield,"1,71 m",Ukraine,ua,https://www.transfermarkt.us/ambrosiy-chachua/profil/spieler/212232,https://img.a.transfermarkt.technology/portrait/small/212232-1693493466.png?lm=1,N/A,02.04.1994,Rivne,Karpaty Lviv
2,Denys Kozhanov,Кожанов Денис Станіславович,42,16,10,3.217,N/A,Kozhanov,13,3,0,Karpaty Lviv,Attack - Right Winger,"1,72 m",Ukraine,ua,https://www.transfermarkt.us/denys-kozhanov/profil/spieler/58403,https://img.a.transfermarkt.technology/portrait/small/58403-1693493766.png?lm=1,N/A,13.06.1987,"Girnyk, Donetsk Oblast",Retired
3,Igor Neves,Igor Neves Alves,49,12,3,3.374,N/A,Neves,Unknown,6,0,Karpaty Lviv,Attack - Centre-Forward,"1,78 m",Brazil,br,https://www.transfermarkt.us/igor-neves/profil/spieler/804264,https://img.a.transfermarkt.technology/portrait/small/804264-1693493802.png?lm=1,N/A,13.03.1999,Paraná,Karpaty Lviv
4,Pavlo Polegenko,Полегенько Павло Ігорович,42,8,5,3.543,N/A,Polegenko,-,1,0,Karpaty Lviv,Defender - Right-Back,"1,80 m",Ukraine,ua,https://www.transfermarkt.us/pavlo-polegenko/profil/spieler/216579,https://img.a.transfermarkt.technology/portrait/small/216579-1693492990.png?lm=1,N/A,06.01.1995,Chernigiv,Karpaty Lviv
5,Yevgen Pidlepenets,Підлепенець Євген Геннадійович,42,8,11,2.738,N/A,Pidlepenets,Unknown,0,0,Karpaty Lviv,Attack - Right Winger,"1,85 m",Ukraine,ua,https://www.transfermarkt.us/yevgen-pidlepenets/profil/spieler/678783,https://img.a.transfermarkt.technology/portrait/small/678783-1693493735.png?lm=1,N/A,10.11.1998,"Tokmak, Zaporizhya Oblast",Karpaty Lviv
6,Maksym Gumenyuk,Гуменюк Максим Сергійович,21,7,0,1.334,N/A,Gumenyuk,Unknown,2,0,Karpaty Lviv,Attack - Centre-Forward,"1,87 m",Ukraine,ua,https://www.transfermarkt.us/maksym-gumenyuk/profil/spieler/748314,https://img.a.transfermarkt.technology/portrait/small/748314-1671021468.png?lm=1,N/A,01.02.1999,"Kuznetsovsk, Rivne Oblast",FSC-Feniks Mariupol
7,Rostyslav Taranukha,Тарануха Ростислав Ярославович,19,6,3,1.196,N/A,Taranukha,-,1,0,Karpaty Lviv,Attack - Centre-Forward,"1,78 m",Ukraine,ua,https://www.transfermarkt.us/rostyslav-taranukha/profil/spieler/224164,https://img.a.transfermarkt.technology/portrait/small/224164-1723644804.png?lm=1,N/A,26.01.1997,"Lubny, Poltava Oblast",Obolon Kyiv
8,Yan Kostenko,Костенко Ян Володимирович,45,6,9,2.613,N/A,Kostenko,Unknown,6,0,Karpaty Lviv,Midfield - Left Midfield,"1,82 m",Ukraine,ua,https://www.transfermarkt.us/yan-kostenko/profil/spieler/794617,https://img.a.transfermarkt.technology/portrait/small/794617-1693493545.png?lm=1,N/A,04.07.2003,Poltava,Karpaty Lviv
9,Denys Galenkov,Галенков Денис Ігорович,44,6,1,2.922,N/A,Galenkov,Unknown,4,0,Karpaty Lviv,Midfield - Right Midfield,"1,84 m",Ukraine,ua,https://www.transfermarkt.us/denys-galenkov/profil/spieler/376227,https://img.a.transfermarkt.technology/portrait/small/376227-1671021252.png?lm=1,N/A,13.10.1995,Dnipropetrovsk,SC Poltava
10,Vladyslav Pryimak,Приймак Владислав Андрійович,38,5,2,2.976,N/A,Pryimak,Unknown,10,0,Karpaty Lviv,Defender - Centre-Back,"1,87 m",Ukraine,ua,https://www.transfermarkt.us/vladyslav-pryimak/profil/spieler/517081,https://img.a.transfermarkt.technology/portrait/small/517081-1723644495.png?lm=1,N/A,30.08.1996,"Simferopol, Krym",Obolon Kyiv
11,Artur Ryabov,Рябов Артур Андрійович,50,5,3,3.419,N/A,Ryabov,Unknown,18,0,Karpaty Lviv,Midfield - Central Midfield,"1,75 m",Ukraine,ua,https://www.transfermarkt.us/artur-ryabov/profil/spieler/633850,https://img.a.transfermarkt.technology/portrait/small/633850-1671021152.png?lm=1,N/A,20.08.2000,"Komarno, Lviv Oblast",Rukh Lviv
12,Bruninho,Unknown,16,4,0,1.148,N/A,Bruninho,Unknown,0,0,Karpaty Lviv,Midfield - Attacking Midfield,"1,75 m",Brazil,br,https://www.transfermarkt.us/bruninho/profil/spieler/584083,https://img.a.transfermarkt.technology/portrait/small/584083-1725532383.png?lm=1,N/A,27.04.2000,Belo Horizonte,Karpaty Lviv
13,Oleg Ocheretko,Очеретько Олег Андрійович,20,3,1,1.467,N/A,Ocheretko,8,1,0,Karpaty Lviv,Midfield - Attacking Midfield,"1,81 m",Ukraine,ua,https://www.transfermarkt.us/oleg-ocheretko/profil/spieler/708241,https://img.a.transfermarkt.technology/portrait/small/708241-1690179952.png?lm=1,N/A,25.05.2003,"Makiivka, Donetsk Oblast",Karpaty Lviv
14,Igor Duts,Дуць Ігор Андрійович,22,3,1,1.980,N/A,Duts,-,2,0,Karpaty Lviv,Defender - Centre-Back,"1,89 m",Ukraine,ua,https://www.transfermarkt.us/igor-duts/profil/spieler/176409,https://img.a.transfermarkt.technology/portrait/small/176409-1693496752.png?lm=1,N/A,11.04.1994,"Nyzhankovychi, Lviv Oblast",Without Club
15,Artur Shakh,Шах Артур Романович,38,3,1,1.136,N/A,Shakh,-,4,0,Karpaty Lviv,Midfield - Attacking Midfield,"1,75 m",Ukraine,ua,https://www.transfermarkt.us/artur-shakh/profil/spieler/1052373,https://img.a.transfermarkt.technology/portrait/small/1052373-1693493619.png?lm=1,N/A,11.05.2005,"Volodymyr-Volynskyi, Volyn Oblast",Karpaty Lviv
16,Oleksandr Dudarenko,Дударенко Олександр Сергійович,17,3,0,811.000,N/A,Dudarenko,-,1,0,Karpaty Lviv,Defender - Left-Back,"1,70 m",Ukraine,ua,https://www.transfermarkt.us/oleksandr-dudarenko/profil/spieler/213424,https://img.a.transfermarkt.technology/portrait/small/213424-1723702370.png?lm=1,N/A,10.04.1995,Lviv,FC Kulykiv-Bilka
17,Yuriy Tlumak,Тлумак Юрій Андрійович,19,2,1,638.000,N/A,Tlumak,-,2,0,Karpaty Lviv,Midfield - Central Midfield,"1,84 m",Ukraine,ua,https://www.transfermarkt.us/yuriy-tlumak/profil/spieler/748838,https://img.a.transfermarkt.technology/portrait/small/748838-1671021216.png?lm=1,N/A,11.07.2002,Lviv,Rukh Lviv
18,Volodymyr Zastavnyi,Заставний Володимир Андрійович,17,2,0,1.093,N/A,Zastavnyi,Unknown,3,0,Karpaty Lviv,Defender - Right-Back,"1,72 m",Ukraine,ua,https://www.transfermarkt.us/volodymyr-zastavnyi/profil/spieler/162783,https://img.a.transfermarkt.technology/portrait/small/162783-1612038593.png?lm=1,N/A,02.09.1990,Lviv,JKS 1909 Jaroslaw
