rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Bernardo Romeo,Bernardo Daniel Romeo,186,80,26,12.729,N/A,Romeo,9,21,0,CA San Lorenzo de Almagro,Attack - Centre-Forward,"1,77 m",Argentina,ar,https://www.transfermarkt.us/bernardo-romeo/profil/spieler/1431,https://img.a.transfermarkt.technology/portrait/small/1431-1481883592.jpg?lm=1,N/A,10.09.1977,Tandil,Retired
2,Nicolás Blandi,Unknown,201,67,13,11.818,N/A,Blandi,Unknown,20,0,CA San Lorenzo de Almagro,Attack - Centre-Forward,"1,80 m",Argentina,ar,https://www.transfermarkt.us/nicolas-blandi/profil/spieler/153022,https://img.a.transfermarkt.technology/portrait/small/153022-1613738671.jpg?lm=1,N/A,13.01.1990,Campana,CA Barracas Central
3,Alberto Acosta,Alberto Federico Acosta Tabizzi,133,54,11,10.879,N/A,Acosta,-,21,1,CA San Lorenzo de Almagro,Attack - Centre-Forward,"1,78 m",Argentina,ar,https://www.transfermarkt.us/alberto-acosta/profil/spieler/17557,https://img.a.transfermarkt.technology/portrait/small/17557-1705345910.JPG?lm=1,N/A,23.08.1966,Arocena,Retired
4,Andrés Silvera,Néstor Andrés Silvera,105,45,3,7.792,N/A,Silvera,Unknown,19,3,CA San Lorenzo de Almagro,Attack - Centre-Forward,"1,86 m",Argentina,ar,https://www.transfermarkt.us/andres-silvera/profil/spieler/54494,https://img.a.transfermarkt.technology/portrait/small/54494-1705345131.JPG?lm=1,N/A,14.03.1977,Comodoro Rivadavia,Retired
5,Martín Cauteruccio,Martín Cauteruccio Rodríguez,114,42,6,7.272,N/A,Cauteruccio,Unknown,10,0,CA San Lorenzo de Almagro,Attack - Centre-Forward,"1,79 m",Uruguay,uy,https://www.transfermarkt.us/martin-cauteruccio/profil/spieler/76599,https://img.a.transfermarkt.technology/portrait/small/76599-1738038344.jpg?lm=1,N/A,14.04.1987,Montevideo,Club Sporting Cristal
6,Adam Bareiro,Unknown,120,40,6,9.060,N/A,Unknown,Unknown,42,0,CA San Lorenzo de Almagro,Unknown,Unknown,Paraguay,py,https://www.transfermarkt.us/adam-bareiro/profil/spieler/514120,https://img.a.transfermarkt.technology/portrait/small/514120-1740664400.png?lm=1,N/A,26.07.1996,Unknown,Al-Rayyan SC
7,Leandro Romagnoli,Leandro Atilio Romagnoli,373,34,60,25.023,N/A,Romagnoli,13,51,3,CA San Lorenzo de Almagro,Midfield - Attacking Midfield,"1,72 m",Argentina,ar,https://www.transfermarkt.us/leandro-romagnoli/profil/spieler/15694,https://img.a.transfermarkt.technology/portrait/small/15694-1453989868.jpg?lm=1,N/A,17.03.1981,Buenos Aires,Retired
8,Gonzalo Bergessio,Gonzalo Rubén Bergessio,96,30,16,6.401,N/A,Bergessio,-,10,1,CA San Lorenzo de Almagro,Attack - Centre-Forward,"1,79 m",Argentina,ar,https://www.transfermarkt.us/gonzalo-bergessio/profil/spieler/52328,https://img.a.transfermarkt.technology/portrait/small/52328-1644848207.JPG?lm=1,N/A,20.07.1984,Córdoba,Retired
9,Guillermo Franco,Guillermo Luis Franco Farquarson,98,27,12,7.559,N/A,Franco,9,16,1,CA San Lorenzo de Almagro,Attack - Centre-Forward,"1,85 m",Mexico,mx,https://www.transfermarkt.us/guillermo-franco/profil/spieler/37558,https://img.a.transfermarkt.technology/portrait/small/37558-1720394033.jpg?lm=1,N/A,03.11.1976,Corrientes,Retired
10,Adrián González,Adrián Hernán González,220,26,30,16.425,N/A,González,Unknown,30,0,CA San Lorenzo de Almagro,Defender - Right-Back,"1,70 m",Argentina,ar,https://www.transfermarkt.us/adrian-gonzalez/profil/spieler/54491,https://img.a.transfermarkt.technology/portrait/small/54491-1705504326.JPG?lm=1,N/A,20.10.1976,Avellaneda,Retired
11,Néstor Ortigoza,Néstor Ezequiel Ortigoza,243,25,12,18.302,N/A,Ortigoza,20,51,2,CA San Lorenzo de Almagro,Midfield - Defensive Midfield,"1,80 m",Paraguay,py,https://www.transfermarkt.us/nestor-ortigoza/profil/spieler/26726,https://img.a.transfermarkt.technology/portrait/small/26726-1634940553.JPG?lm=1,N/A,07.10.1984,San Antonio de Padua,Retired
12,Ezequiel Lavezzi,Ezequiel Iván Lavezzi,98,24,7,7.703,N/A,Lavezzi,22,16,0,CA San Lorenzo de Almagro,Attack - Second Striker,"1,73 m",Argentina,ar,https://www.transfermarkt.us/ezequiel-lavezzi/profil/spieler/50570,https://img.a.transfermarkt.technology/portrait/small/50570-1595579124.jpg?lm=1,N/A,03.05.1985,Villa Gobernador Gálvez,Retired
13,Pablo Barrientos,Pablo César Barrientos,165,21,21,10.688,N/A,Barrientos,-,38,2,CA San Lorenzo de Almagro,Attack - Right Winger,"1,76 m",Argentina,ar,https://www.transfermarkt.us/pablo-barrientos/profil/spieler/19946,https://img.a.transfermarkt.technology/portrait/small/s_19946_1627_2013_09_20_1.jpg?lm=1,N/A,17.01.1985,Comodoro Rivadavia,Retired
14,Mauro Matos,Unknown,94,21,9,5.688,N/A,Matos,Unknown,2,0,CA San Lorenzo de Almagro,Attack - Centre-Forward,"1,80 m",Argentina,ar,https://www.transfermarkt.us/mauro-matos/profil/spieler/80241,https://img.a.transfermarkt.technology/portrait/small/80241-1453990075.jpg?lm=1,N/A,06.08.1982,Castelli,Retired
15,Ignacio Piatti,Ignacio Alberto Piatti,83,20,6,5.597,N/A,Piatti,Unknown,6,1,CA San Lorenzo de Almagro,Attack - Left Winger,"1,80 m",Argentina,ar,https://www.transfermarkt.us/ignacio-piatti/profil/spieler/37433,https://img.a.transfermarkt.technology/portrait/small/37433-1583612041.jpg?lm=1,N/A,04.02.1985,General Baldissera,Retired
16,Andrés Vombergar,Unknown,73,18,7,4.171,N/A,Vombergar,18,10,0,CA San Lorenzo de Almagro,Attack - Centre-Forward,"1,88 m",Slovenia,si,https://www.transfermarkt.us/andres-vombergar/profil/spieler/486926,https://img.a.transfermarkt.technology/portrait/small/486926-1599993660.png?lm=1,N/A,20.11.1994,Villa Luzuriaga,CA San Lorenzo de Almagro
17,Juan Carlos Menseguez,Unknown,111,18,13,6.242,N/A,Menseguez,Unknown,8,1,CA San Lorenzo de Almagro,Attack - Right Winger,,Argentina,ar,https://www.transfermarkt.us/juan-carlos-menseguez/profil/spieler/8520,https://img.a.transfermarkt.technology/portrait/small/8520-1677875193.jpg?lm=1,N/A,18.02.1984,Córdoba,Retired
18,Fernando Belluschi,Fernando Daniel Belluschi,110,16,29,8.888,N/A,Belluschi,25,14,1,CA San Lorenzo de Almagro,Midfield - Attacking Midfield,"1,71 m",Argentina,ar,https://www.transfermarkt.us/fernando-belluschi/profil/spieler/26460,https://img.a.transfermarkt.technology/portrait/small/26460-1441286422.jpg?lm=1,N/A,10.09.1983,Los Quirquinchos (SFE),AA Estudiantes (Río Cuarto)
19,Héctor Villalba,Héctor Daniel Villalba,118,16,13,6.315,N/A,Villalba,11,12,0,CA San Lorenzo de Almagro,Attack - Right Winger,"1,72 m",Paraguay,py,https://www.transfermarkt.us/hector-villalba/profil/spieler/237061,https://img.a.transfermarkt.technology/portrait/small/237061-1742486962.jpg?lm=1,N/A,26.07.1994,Buenos Aires,CA Peñarol
