rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Gabriel Hauche,Gabriel Agustín Hauche,222,51,28,16.648,N/A,Hauche,-,43,3,AA Argentinos Juniors,Attack - Centre-Forward,"1,69 m",Argentina,ar,https://www.transfermarkt.us/gabriel-hauche/profil/spieler/54845,https://img.a.transfermarkt.technology/portrait/small/54845-1694004068.JPG?lm=1,N/A,27.11.1986,Remedios de Escalada,CA Temperley
2,Gustavo Oberman,Gustavo Andrés Oberman,152,10,21,10.057,N/A,Oberman,20,26,0,AA Argentinos Juniors,Midfield - Attacking Midfield,"1,77 m",Argentina,ar,https://www.transfermarkt.us/gustavo-oberman/profil/spieler/26740,https://img.a.transfermarkt.technology/portrait/small/26740-1698938509.jpg?lm=1,N/A,25.03.1985,Quilmes,Retired
3,Javier Cabrera,Marcelo Javier Cabrera Rivero,194,13,19,13.871,N/A,Cabrera,Unknown,21,2,AA Argentinos Juniors,Attack - Right Winger,"1,68 m",Uruguay,uy,https://www.transfermarkt.us/javier-cabrera/profil/spieler/147131,https://img.a.transfermarkt.technology/portrait/small/147131-1742487136.jpg?lm=1,N/A,18.03.1992,Florida,CA Peñarol
4,Leonardo Pisculichi,Leonardo Nicolás Pisculichi,116,28,19,7.648,N/A,Pisculichi,-,19,2,AA Argentinos Juniors,Midfield - Attacking Midfield,"1,74 m",Argentina,ar,https://www.transfermarkt.us/leonardo-pisculichi/profil/spieler/26744,https://img.a.transfermarkt.technology/portrait/small/26744-1418816736.jpg?lm=1,N/A,18.01.1984,Rafael Castillo,Retired
5,Federico Insúa,Unknown,101,17,16,7.678,N/A,Insúa,9,12,0,AA Argentinos Juniors,Midfield - Attacking Midfield,"1,80 m",Argentina,ar,https://www.transfermarkt.us/federico-insua/profil/spieler/4193,https://img.a.transfermarkt.technology/portrait/small/s_4193_20_2011_1.jpg?lm=1,N/A,03.01.1980,Buenos Aires,Retired
6,Gabriel Ávalos,Unknown,122,47,14,9.240,N/A,Unknown,Unknown,11,0,AA Argentinos Juniors,Unknown,Unknown,Paraguay,py,https://www.transfermarkt.us/gabriel-avalos/profil/spieler/358418,https://img.a.transfermarkt.technology/portrait/small/358418-1720465400.png?lm=1,N/A,12.10.1990,Unknown,CA Independiente
7,Damián Batallini,Damián Iván Batallini,121,18,11,7.909,N/A,Batallini,Unknown,20,0,AA Argentinos Juniors,Attack - Right Winger,"1,76 m",Argentina,ar,https://www.transfermarkt.us/damian-batallini/profil/spieler/421998,https://img.a.transfermarkt.technology/portrait/small/421998-1720124477.png?lm=1,N/A,24.06.1996,Don Torcuato,Instituto ACC
8,Alexis Mac Allister,Unknown,83,12,10,5.332,N/A,Mac Allister,10,13,0,AA Argentinos Juniors,Midfield - Central Midfield,"1,76 m",Argentina,ar,https://www.transfermarkt.us/alexis-mac-allister/profil/spieler/534033,https://img.a.transfermarkt.technology/portrait/small/534033-1669835342.jpg?lm=1,N/A,24.12.1998,Santa Rosa,Liverpool FC
9,Gonzalo Prósperi,Gonzalo Sebastián Prósperi,170,4,10,13.355,N/A,Prósperi,Unknown,19,0,AA Argentinos Juniors,Defender - Right-Back,"1,79 m",Argentina,ar,https://www.transfermarkt.us/gonzalo-prosperi/profil/spieler/26718,https://img.a.transfermarkt.technology/portrait/small/26718-1453989386.jpg?lm=1,N/A,28.09.1985,San Isidro,Retired
10,Ismael Sosa,Víctor Ismael Sosa,41,12,9,2.460,N/A,Sosa,-,7,0,AA Argentinos Juniors,Attack - Centre-Forward,"1,79 m",Argentina,ar,https://www.transfermarkt.us/ismael-sosa/profil/spieler/45327,https://img.a.transfermarkt.technology/portrait/small/45327-1582819733.jpg?lm=1,N/A,18.01.1987,San Martín,AA Argentinos Juniors
