rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Claudio Enría,Claudio Marcelo Enría,141,45,37,11.748,N/A,Enría,Unknown,20,0,Club de Gimnasia y Esgrima La Plata,Attack - Right Winger,"1,78 m",Argentina,ar,https://www.transfermarkt.us/claudio-enria/profil/spieler/30805,https://img.a.transfermarkt.technology/portrait/small/30805-1698932426.JPG?lm=1,N/A,28.08.1973,San Justo,Retired
2,Mariano Messera,Unknown,150,26,34,11.431,N/A,Messera,-,22,1,Club de Gimnasia y Esgrima La Plata,Midfield - Attacking Midfield,"1,72 m",Argentina,ar,https://www.transfermarkt.us/mariano-messera/profil/spieler/22118,https://img.a.transfermarkt.technology/portrait/small/22118-1697731940.jpg?lm=1,N/A,23.02.1978,Posadas,Retired
3,Lucas Licht,Lucas Matías Licht,340,27,27,26.692,N/A,Licht,Unknown,67,1,Club de Gimnasia y Esgrima La Plata,Defender - Left-Back,"1,74 m",Argentina,ar,https://www.transfermarkt.us/lucas-licht/profil/spieler/30815,https://img.a.transfermarkt.technology/portrait/small/30815-1637765981.JPG?lm=1,N/A,06.04.1981,Rosario,Unknown
4,Brahian Alemán,Brahian Milton Alemán Athaydes,144,23,25,11.034,N/A,Alemán,-,34,0,Club de Gimnasia y Esgrima La Plata,Midfield - Attacking Midfield,"1,77 m",Uruguay,uy,https://www.transfermarkt.us/brahian-aleman/profil/spieler/76886,https://img.a.transfermarkt.technology/portrait/small/76886-1637447334.JPG?lm=1,N/A,23.12.1989,Montevideo,CA San Miguel
5,Facundo Sava,Unknown,102,48,21,8.787,N/A,Sava,Unknown,23,1,Club de Gimnasia y Esgrima La Plata,Attack - Centre-Forward,"1,84 m",Argentina,ar,https://www.transfermarkt.us/facundo-sava/profil/spieler/3709,https://img.a.transfermarkt.technology/portrait/small/3709-1692034713.JPG?lm=1,N/A,07.03.1974,Ituzaingó,Retired
6,Luciano Aued,Luciano Román Aued,78,0,17,5.749,N/A,Aued,-,10,0,Club de Gimnasia y Esgrima La Plata,Midfield - Central Midfield,"1,78 m",Argentina,ar,https://www.transfermarkt.us/luciano-aued/profil/spieler/55856,https://img.a.transfermarkt.technology/portrait/small/55856-1712843077.jpg?lm=1,N/A,01.03.1987,La Plata,Without Club
7,Eric Ramírez,Eric Iván Jesús Ramírez,166,25,13,9.225,N/A,Ramírez,Unknown,31,3,Club de Gimnasia y Esgrima La Plata,Attack - Centre-Forward,"1,70 m",Argentina,ar,https://www.transfermarkt.us/eric-ramirez/profil/spieler/364945,https://img.a.transfermarkt.technology/portrait/small/364945-1699914588.jpg?lm=1,N/A,21.09.1996,Concordia,CA Huracán
8,Lucas Lobos,Lucas Armando Lobos Mack,128,13,12,7.987,N/A,Lobos,-,9,0,Club de Gimnasia y Esgrima La Plata,Attack - Second Striker,"1,75 m",Mexico,mx,https://www.transfermarkt.us/lucas-lobos/profil/spieler/30787,https://img.a.transfermarkt.technology/portrait/small/30787-1441958962.png?lm=1,N/A,03.08.1981,La Plata,Retired
9,Víctor Ayala,Víctor Hugo Ayala Núñez,66,3,10,5.519,N/A,Ayala,-,13,1,Club de Gimnasia y Esgrima La Plata,Midfield - Central Midfield,"1,77 m",Paraguay,py,https://www.transfermarkt.us/victor-ayala/profil/spieler/122519,https://img.a.transfermarkt.technology/portrait/small/122519-1681906916.JPG?lm=1,N/A,01.01.1988,Eusebio Ayala,Encarnacena FC
10,Maximiliano Meza,Maximiliano Eduardo Meza,96,12,10,7.158,N/A,Meza,13,9,1,Club de Gimnasia y Esgrima La Plata,Attack - Right Winger,"1,81 m",Argentina,ar,https://www.transfermarkt.us/maximiliano-meza/profil/spieler/282476,https://img.a.transfermarkt.technology/portrait/small/282476-1542015561.jpg?lm=1,N/A,15.12.1992,Caá Catí,CA River Plate
