rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Lucas Gamba,Lucas Emanuel Gamba,159,25,25,10.456,N/A,Gamba,Unknown,6,0,CA Unión (Santa Fe),Attack - Centre-Forward,"1,65 m",Argentina,ar,https://www.transfermarkt.us/lucas-gamba/profil/spieler/125906,https://img.a.transfermarkt.technology/portrait/small/125906-1721144476.png?lm=1,N/A,24.06.1987,San Rafael,CA Unión (Santa Fe)
2,Daniel Tilger,Daniel Alberto Tilger,57,24,2,4.516,N/A,Tilger,Unknown,11,4,CA Unión (Santa Fe),Attack - Centre-Forward,"1,77 m",Argentina,ar,https://www.transfermarkt.us/daniel-tilger/profil/spieler/147488,https://img.a.transfermarkt.technology/portrait/small/147488-1705346685.JPG?lm=1,N/A,03.08.1970,Ciudad Evita,Retired
3,Franco Soldano,Mauricio Franco Soldano,94,23,4,6.998,N/A,Soldano,Unknown,5,0,CA Unión (Santa Fe),Attack - Centre-Forward,"1,80 m",Argentina,ar,https://www.transfermarkt.us/franco-soldano/profil/spieler/358212,https://img.a.transfermarkt.technology/portrait/small/358212-1743016350.jpg?lm=1,N/A,14.09.1994,Córdoba,Defensor Sporting Club
4,Matías Donnet,Matías Abel Donnet,120,23,11,9.652,N/A,Donnet,Unknown,13,0,CA Unión (Santa Fe),Midfield - Attacking Midfield,"1,73 m",Argentina,ar,https://www.transfermarkt.us/matias-donnet/profil/spieler/19967,https://img.a.transfermarkt.technology/portrait/small/19967-1729264481.JPG?lm=1,N/A,18.04.1980,Esperanza,Retired
5,Mauro Luna Diale,Unknown,130,19,12,9.512,N/A,Luna Diale,Unknown,15,2,CA Unión (Santa Fe),Midfield - Attacking Midfield,"1,73 m",Argentina,ar,https://www.transfermarkt.us/mauro-luna-diale/profil/spieler/653266,https://img.a.transfermarkt.technology/portrait/small/653266-1722083205.png?lm=1,N/A,26.04.1999,Buenos Aires,Akhmat Grozny
6,Andrés Silvera,Néstor Andrés Silvera,55,19,7,4.016,N/A,Silvera,Unknown,16,1,CA Unión (Santa Fe),Attack - Centre-Forward,"1,86 m",Argentina,ar,https://www.transfermarkt.us/andres-silvera/profil/spieler/54494,https://img.a.transfermarkt.technology/portrait/small/54494-1705345131.JPG?lm=1,N/A,14.03.1977,Comodoro Rivadavia,Retired
7,Ignacio Malcorra,Víctor Ignacio Malcorra,50,17,17,4.474,N/A,Malcorra,Unknown,7,0,CA Unión (Santa Fe),Midfield - Attacking Midfield,"1,70 m",Argentina,ar,https://www.transfermarkt.us/ignacio-malcorra/profil/spieler/87518,https://img.a.transfermarkt.technology/portrait/small/87518-1742570974.png?lm=1,N/A,24.07.1987,Río Colorado,CA Rosario Central
8,Juan Manuel García,Unknown,49,15,3,2.565,N/A,García,Unknown,11,0,CA Unión (Santa Fe),Attack - Centre-Forward,"1,83 m",Argentina,ar,https://www.transfermarkt.us/juan-manuel-garcia/profil/spieler/457244,https://img.a.transfermarkt.technology/portrait/small/457244-1637936346.JPG?lm=1,N/A,14.11.1992,Tandil,CA Newell's Old Boys
9,Matías Quiroga,Matías Alejandro Quiroga,44,13,0,3.210,N/A,Quiroga,Unknown,5,0,CA Unión (Santa Fe),Attack - Centre-Forward,"1,96 m",Argentina,ar,https://www.transfermarkt.us/matias-quiroga/profil/spieler/103456,https://img.a.transfermarkt.technology/portrait/small/103456-1729199910.JPG?lm=1,N/A,17.12.1985,San Luis,Without Club
10,Franco Troyansky,Unknown,69,13,5,3.920,N/A,Troyansky,Unknown,10,0,CA Unión (Santa Fe),Attack - Centre-Forward,"1,78 m",Argentina,ar,https://www.transfermarkt.us/franco-troyansky/profil/spieler/424673,https://img.a.transfermarkt.technology/portrait/small/424673-1738419460.png?lm=1,N/A,06.03.1997,Algarrobo,Audax Italiano
