rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Luis Angulo,Luis Miguel Angulo Sevillano,31,4,9,1.504,N/A,Angulo,11,4,0,CA Central Córdoba (SdE),Attack - Left Winger,"1,74 m",Colombia,co,https://www.transfermarkt.us/luis-angulo/profil/spieler/885301,https://img.a.transfermarkt.technology/portrait/small/885301-1663126571.JPG?lm=1,N/A,23.03.2004,Magüí Payán,CA Central Córdoba (SdE)
2,Abel Argañaraz,Pablo Abel Argañaraz Paradi,53,4,7,1.959,N/A,Argañaraz,-,3,0,CA Central Córdoba (SdE),Attack - Centre-Forward,"1,74 m",Argentina,ar,https://www.transfermarkt.us/abel-arganaraz/profil/spieler/757905,https://img.a.transfermarkt.technology/portrait/small/757905-1633639658.JPG?lm=1,N/A,21.07.1998,San Miguel de Tucumán,PSBS Biak
3,Iván Ramírez,Iván Rodrigo Ramírez Segovia,33,0,7,2.763,N/A,Ramírez,6,4,0,CA Central Córdoba (SdE),Defender - Right-Back,"1,77 m",Paraguay,py,https://www.transfermarkt.us/ivan-ramirez/profil/spieler/273034,https://img.a.transfermarkt.technology/portrait/small/273034-1715773600.JPG?lm=1,N/A,08.12.1994,Asunción,Club Libertad Asunción
4,Lucas Gamba,Lucas Emanuel Gamba,42,9,6,2.934,N/A,Gamba,Unknown,1,0,CA Central Córdoba (SdE),Attack - Centre-Forward,"1,65 m",Argentina,ar,https://www.transfermarkt.us/lucas-gamba/profil/spieler/125906,https://img.a.transfermarkt.technology/portrait/small/125906-1721144476.png?lm=1,N/A,24.06.1987,San Rafael,CA Unión (Santa Fe)
5,Alejandro Martínez,Silvio Alejandro Martínez,62,11,6,4.420,N/A,Martínez,Unknown,6,0,CA Central Córdoba (SdE),Attack - Left Winger,"1,70 m",Argentina,ar,https://www.transfermarkt.us/alejandro-martinez/profil/spieler/729356,https://img.a.transfermarkt.technology/portrait/small/729356-1639410944.JPG?lm=1,N/A,16.04.1997,González Catán,Ceará Sporting Club
6,Milton Giménez,Unknown,33,16,5,2.638,N/A,Giménez,Unknown,9,0,CA Central Córdoba (SdE),Attack - Centre-Forward,"1,84 m",Argentina,ar,https://www.transfermarkt.us/milton-gimenez/profil/spieler/730779,https://img.a.transfermarkt.technology/portrait/small/730779-1739899590.jpg?lm=1,N/A,12.08.1996,Grand Bourg,CA Boca Juniors
7,Francisco González Metilli,Francisco González Metilli,41,6,5,3.209,N/A,González Metilli,Unknown,5,0,CA Central Córdoba (SdE),Midfield - Attacking Midfield,"1,75 m",Argentina,ar,https://www.transfermarkt.us/francisco-gonzalez-metilli/profil/spieler/442679,https://img.a.transfermarkt.technology/portrait/small/442679-1647354747.JPG?lm=1,N/A,29.03.1997,Tandil,Club Atlético Belgrano
8,Renzo López,Renzo López Patrón,30,16,5,2.238,N/A,López,Unknown,7,0,CA Central Córdoba (SdE),Attack - Centre-Forward,"1,92 m",Uruguay,uy,https://www.transfermarkt.us/renzo-lopez/profil/spieler/248030,https://img.a.transfermarkt.technology/portrait/small/248030-1728573842.png?lm=1,N/A,16.04.1994,Montevideo,Al-Fayha FC
9,Jonathan Herrera,Jonathan Carlos Herrera,26,7,4,2.136,N/A,Herrera,Unknown,2,0,CA Central Córdoba (SdE),Attack - Centre-Forward,"1,75 m",Argentina,ar,https://www.transfermarkt.us/jonathan-herrera/profil/spieler/485880,https://img.a.transfermarkt.technology/portrait/small/485880-1720462121.jpg?lm=1,N/A,16.09.1991,Villa Sarmiento,Club Deportivo Riestra
10,Marcelo Meli,César Marcelo Meli,22,1,4,1.667,N/A,Meli,Unknown,7,1,CA Central Córdoba (SdE),Midfield - Central Midfield,"1,74 m",Argentina,ar,https://www.transfermarkt.us/marcelo-meli/profil/spieler/263557,https://img.a.transfermarkt.technology/portrait/small/263557-1718914802.jpg?lm=1,N/A,20.06.1992,Salto,CS Emelec
11,Matías Godoy,Matías Emanuel Godoy,33,2,4,2.076,N/A,Godoy,9,10,0,CA Central Córdoba (SdE),Attack - Left Winger,"1,76 m",Argentina,ar,https://www.transfermarkt.us/matias-godoy/profil/spieler/582168,https://img.a.transfermarkt.technology/portrait/small/582168-1662916316.png?lm=1,N/A,10.01.2002,Ceres,Instituto ACC
12,Rodrigo Atencio,Rodrigo Uriel Atencio,46,8,4,3.102,N/A,Atencio,Unknown,8,0,CA Central Córdoba (SdE),Attack - Right Winger,"1,75 m",Argentina,ar,https://www.transfermarkt.us/rodrigo-atencio/profil/spieler/1013922,https://img.a.transfermarkt.technology/portrait/small/1013922-1708005853.JPG?lm=1,N/A,30.06.2002,Rosario,Sport Club do Recife
13,Jesús Soraire,Jesús Miguel Soraire,76,4,4,5.053,N/A,Soraire,Unknown,15,0,CA Central Córdoba (SdE),Midfield - Central Midfield,"1,75 m",Argentina,ar,https://www.transfermarkt.us/jesus-soraire/profil/spieler/610251,https://img.a.transfermarkt.technology/portrait/small/610251-1724427456.png?lm=1,N/A,03.12.1988,Lules,Club Atlético San Martín (Tucumán)
14,Lucas Besozzi,Lucas Agustín Besozzi,41,3,4,2.063,N/A,Besozzi,11,1,0,CA Central Córdoba (SdE),Attack - Left Winger,"1,76 m",Argentina,ar,https://www.transfermarkt.us/lucas-besozzi/profil/spieler/829381,https://img.a.transfermarkt.technology/portrait/small/829381-1721935796.png?lm=1,N/A,22.01.2003,Lanús,Club Atlético Tigre
15,Lucas Brochero,Lucas Emanuel Brochero,30,1,3,1.251,N/A,Brochero,Unknown,2,0,CA Central Córdoba (SdE),Attack - Right Winger,"1,72 m",Argentina,ar,https://www.transfermarkt.us/lucas-brochero/profil/spieler/830783,https://img.a.transfermarkt.technology/portrait/small/830783-1645014532.JPG?lm=1,N/A,23.01.1999,La Para,CA Chacarita Juniors
16,Matías Benítez,Fernando Matías Benítez,17,1,3,651.000,N/A,Benítez,Unknown,1,0,CA Central Córdoba (SdE),Attack - Centre-Forward,"1,70 m",Argentina,ar,https://www.transfermarkt.us/matias-benitez/profil/spieler/879586,https://img.a.transfermarkt.technology/portrait/small/879586-1637783490.png?lm=1,N/A,13.11.2000,Rosario,Without Club
17,Lucas Varaldo,Lucas Ariel Varaldo,24,3,3,1.654,N/A,Varaldo,19,0,0,CA Central Córdoba (SdE),Attack - Centre-Forward,"1,76 m",Argentina,ar,https://www.transfermarkt.us/lucas-varaldo/profil/spieler/718206,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,N/A,24.02.2002,Lomas de Zamora,CA Central Córdoba (SdE)
18,Lisandro Alzugaray,Unknown,25,5,3,1.470,N/A,Alzugaray,Unknown,1,0,CA Central Córdoba (SdE),Attack - Right Winger,"1,70 m",Argentina,ar,https://www.transfermarkt.us/lisandro-alzugaray/profil/spieler/396920,https://img.a.transfermarkt.technology/portrait/small/396920-1718722343.jpg?lm=1,N/A,17.04.1990,Viale,LDU Quito
19,Cristian Vega,Cristian Orlando Vega,118,7,3,9.677,N/A,Vega,Unknown,36,2,CA Central Córdoba (SdE),Midfield - Defensive Midfield,"1,70 m",Argentina,ar,https://www.transfermarkt.us/cristian-vega/profil/spieler/443689,https://img.a.transfermarkt.technology/portrait/small/443689-1717765271.JPG?lm=1,N/A,17.09.1993,Santiago del Estero,CA Central Córdoba (SdE)
20,Iván Gómez,Unknown,11,1,3,803.000,N/A,Gómez,Unknown,1,0,CA Central Córdoba (SdE),Midfield - Defensive Midfield,"1,67 m",Argentina,ar,https://www.transfermarkt.us/ivan-gomez/profil/spieler/459318,https://img.a.transfermarkt.technology/portrait/small/459318-1724877074.jpg?lm=1,N/A,28.02.1997,Villa Elisa,CA Central Córdoba (SdE)
