name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Andy Considine,Retired,https://www.transfermarkt.us/andy-considine/profil/spieler/21306,https://img.a.transfermarkt.technology/portrait/small/21306-1612224625.jpg?lm=1,Considine,23,Scotland,unknown,Aberdeen FC,Banchory,Andrew MacLaren Considine,Defender - Centre-Back,"1,83 m",01.04.1987,561,41,33,1,95,3,4,37,51,46.996
Niall McGinn,Greenock Morton FC,https://www.transfermarkt.us/niall-mcginn/profil/spieler/68321,https://img.a.transfermarkt.technology/portrait/small/68321-1624024174.jpg?lm=1,McGinn,7,Northern Ireland,unknown,Aberdeen FC,Donaghmore,Unknown,Attack - Left Winger,"1,83 m",20.07.1987,356,87,81,0,11,0,0,57,127,26.708
Jonny Hayes,St Mungo Amateurs,https://www.transfermarkt.us/jonny-hayes/profil/spieler/52380,https://img.a.transfermarkt.technology/portrait/small/52380-1624023961.jpg?lm=1,Hayes,28,Ireland,ie,Aberdeen FC,Dublin,Jonathan Hayes,Midfield - Right Midfield,"1,68 m",09.07.1987,352,38,90,0,48,0,1,39,98,27.497
Darren Mackie,Retired,https://www.transfermarkt.us/darren-mackie/profil/spieler/12781,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Mackie,Unknown,Scotland,unknown,Aberdeen FC,Inverurie (Aberdeenshire),Darren Graham Mackie,Attack - Centre-Forward,"1,76 m",05.01.1982,340,62,22,0,41,0,0,105,86,22.168
Russell Anderson,Retired,https://www.transfermarkt.us/russell-anderson/profil/spieler/12765,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Anderson,-,Scotland,unknown,Aberdeen FC,Aberdeen,Russell James Anderson,Defender - Centre-Back,"1,86 m",25.10.1978,334,19,6,0,56,0,1,19,23,28.166
Jamie Langfield,Retired,https://www.transfermarkt.us/jamie-langfield/profil/spieler/12817,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Langfield,-,Scotland,unknown,Aberdeen FC,Paisley,James Robert Langfield,Goalkeeper,"1,93 m",22.12.1979,328,0,3,2,8,0,2,1,2,29.493
Shay Logan,Wythenshawe Town FC,https://www.transfermarkt.us/shay-logan/profil/spieler/58579,https://img.a.transfermarkt.technology/portrait/small/s_58579_1074_2009_1.jpg?lm=1,Logan,Unknown,England,unknown,Aberdeen FC,Wythenshawe,Shaleum Narval Logan,Defender - Right-Back,"1,73 m",29.01.1988,294,15,22,0,52,0,1,19,13,25.215
Graeme Shinnie,Aberdeen FC,https://www.transfermarkt.us/graeme-shinnie/profil/spieler/95950,https://img.a.transfermarkt.technology/portrait/small/95950-1697115814.jpg?lm=1,Shinnie,13,Scotland,unknown,Aberdeen FC,Aberdeen,Unknown,Midfield - Defensive Midfield,Unknown,04.08.1991,290,21,32,1,69,2,1,11,24,25.080
Joe Lewis,Retired,https://www.transfermarkt.us/joe-lewis/profil/spieler/25834,https://img.a.transfermarkt.technology/portrait/small/s_25834_603_2013_04_17_1.jpg?lm=1,Lewis,-,England,unknown,Aberdeen FC,Broome,Joseph Peter Lewis,Goalkeeper,"1,98 m",06.10.1987,272,0,1,2,12,0,0,0,3,24.521
Ricky Foster,Retired,https://www.transfermarkt.us/ricky-foster/profil/spieler/12773,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Foster,-,Scotland,unknown,Aberdeen FC,Elgin,Richard Martyn Foster,Defender - Right-Back,"1,76 m",31.07.1985,256,8,12,1,31,1,0,57,20,18.991
Chris Clark,Retired,https://www.transfermarkt.us/chris-clark/profil/spieler/12769,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Clark,-,Scotland,unknown,Aberdeen FC,Elgin,Christopher Clark,Midfield - Left Midfield,"1,73 m",15.09.1980,255,10,14,0,24,0,0,52,45,18.575
Ryan Jack,Esenler Erokspor,https://www.transfermarkt.us/ryan-jack/profil/spieler/60793,https://img.a.transfermarkt.technology/portrait/small/60793-1734293735.png?lm=1,Jack,2,Scotland,unknown,Aberdeen FC,Aberdeen,Unknown,Midfield - Central Midfield,"1,82 m",27.02.1992,250,11,11,0,31,1,2,13,41,20.943
Mark Reynolds,Banks O' Dee FC,https://www.transfermarkt.us/mark-reynolds/profil/spieler/21419,https://img.a.transfermarkt.technology/portrait/small/21419-1622032094.jpg?lm=1,Reynolds,-,Scotland,unknown,Aberdeen FC,Motherwell,Unknown,Defender - Centre-Back,"1,80 m",07.05.1987,237,7,5,2,15,2,1,17,19,19.724
Derek Young,Retired,https://www.transfermarkt.us/derek-young/profil/spieler/12649,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Young,Unknown,Scotland,unknown,Aberdeen FC,Glasgow,Unknown,Midfield - Central Midfield,"1,77 m",27.05.1980,234,15,6,0,28,2,0,53,73,15.868
Zander Diamond,Retired,https://www.transfermarkt.us/zander-diamond/profil/spieler/12771,https://img.a.transfermarkt.technology/portrait/small/s_12771_1302_2014_04_09_1.jpg?lm=1,Diamond,-,Scotland,unknown,Aberdeen FC,Alexandria,Alexander Kevin Diamond,Defender - Centre-Back,"1,89 m",12.03.1985,233,18,3,1,38,2,3,16,22,19.186
Peter Pawlett,Peterhead FC,https://www.transfermarkt.us/peter-pawlett/profil/spieler/62170,https://img.a.transfermarkt.technology/portrait/small/62170-1622032816.jpg?lm=1,Pawlett,-,Scotland,unknown,Aberdeen FC,Hedon,Peter Ian Pawlett,Midfield - Attacking Midfield,"1,78 m",03.02.1991,211,20,19,0,26,0,1,82,93,12.165
Adam Rooney,Hereford FC,https://www.transfermarkt.us/adam-rooney/profil/spieler/37773,https://img.a.transfermarkt.technology/portrait/small/37773-1590138142.jpg?lm=1,Rooney,-,Ireland,ie,Aberdeen FC,Dublin,Adam Christopher David Rooney,Attack - Centre-Forward,"1,78 m",21.04.1988,197,87,20,0,10,0,0,46,65,13.825
