name,club,periods
Jean-Paul Brigger,FC Sion,"1977-1982, 1985-1992"
Dominique Cina,FC Sion,1980-1990
Georges Bregy,FC Sion,"1979-1984, 1986-1987"
Christophe Bonvin,FC Sion,"1982-1988, 1993-1997"
Fernand Luisier,FC Sion,1972-1984
René Quentin,FC Sion,1964-1968
Vilmos Vanczák,FC Sion,2007-2016
Goran Obradovic,FC Sion,2005-2012
Alain Balet,FC Sion,1975-1989
Blaise Piffaretti,FC Sion,"1984-1993, 1999-2003"
Alvaro López,FC Sion,1981-1992
Serge Trinchero,FC Sion,1974-1977
Arnaud Bühler,FC Sion,"2006-2007, 2007-2014"
Alain Geiger,FC Sion,"1978-1981, 1990-1995"
Michel Sauthier,FC Sion,1985-1993
Birama Ndoye,FC Sion,2013-2022
Jean-Yves Valentini,FC Sion,"1968-1976, 1980-1985"
Yvan Quentin,FC Sion,"1989-1998, 2003-2004"
Jean-Claude Donzé,FC Sion,1969-1979
Andris Vanins,FC Sion,2009-2016
Pierre-Marie Pittier,FC Sion,1975-1990
Stephan Lehmann,FC Sion,1988-1997
Fabrice Borer,FC Sion,"1996-2002, 2004-2007"
