name,club,periods
Francisco Aguirre,Yverdon Sport FC,"2003-2006, 2006-2006"
Leandro,Yverdon Sport FC,"1997-2000, 2007-2009"
Biscotte Mbala,Yverdon Sport FC,"2005-2006, 2007-2008, 2008-2009"
Koro Koné,Yverdon Sport FC,2021-2023
Gil Bala,Yverdon Sport FC,"2000-2005, 2010-2011"
Allan Eleouet,Yverdon Sport FC,"2015-2019, 2020-2022"
Mustafa Sejmenovic,Yverdon Sport FC,"2002-2005, 2006-2012, 2019-2021"
Manuel Bühler,Yverdon Sport FC,"2007-2007, 2008-2011, 2014-2016"
Edo Ekhosuehi,Yverdon Sport FC,2007-2010
Quentin Rushenguziminega,Yverdon Sport FC,2016-2018
Arthur Deschenaux,Yverdon Sport FC,2016-2018
Ridge Mobulu,Yverdon Sport FC,"2012-2013, 2019-2022"
Martin Douillard,Yverdon Sport FC,2011-2012
Khaled Gourmi,Yverdon Sport FC,"2008-2009, 2009-2009, 2010-2011, 2017-2018"
Marculino Ninte,Yverdon Sport FC,2019-2023
Brian Beyer,Yverdon Sport FC,2022-2024
Boris Céspedes,Yverdon Sport FC,2023-2025
Goran Grubesic,Yverdon Sport FC,2003-2006
Hugo Fargues,Yverdon Sport FC,2019-2024
Vagner Gomes,Yverdon Sport FC,"2004-2007, 2013-2013"
Anthony Ciavardini,Yverdon Sport FC,"2011-2013, 2014-2015"
Mehdi Benhaddouche,Yverdon Sport FC,2011-2014
Adriano de Pierro,Yverdon Sport FC,"2016-2021, 2022-2022"
Jessé Hautier,Yverdon Sport FC,"2021-2023, 2024-2024, 2025-2025"
Sébastien Méoli,Yverdon Sport FC,"2006-2010, 2010-2010"
Juan Parapar,Yverdon Sport FC,2013-2015
Danijel Milicevic,Yverdon Sport FC,2006-2008
Nicolas Marazzi,Yverdon Sport FC,2004-2008
Mauro Rodrigues,Yverdon Sport FC,2022-2025
Steve Gohouri,Yverdon Sport FC,"2000-2003, 2003-2003"
Khadim Diouf,Yverdon Sport FC,2006-2009
Muamer Zeneli,Yverdon Sport FC,2018-2021
Raphael Kehrli,Yverdon Sport FC,2001-2004
Babacar Dia,Yverdon Sport FC,2015-2018
Pascal Oppliger,Yverdon Sport FC,"2007-2007, 2008-2011"
Philippe Douglas,Yverdon Sport FC,1993-1995
Pascal Renfer,Yverdon Sport FC,1999-2001
Néhemie Lusuena,Yverdon Sport FC,2016-2024
Eros Pitronaci,Yverdon Sport FC,
Pascal Jenny,Yverdon Sport FC,"1998-2001, 2005-2007"
Nicola Zari,Yverdon Sport FC,"2002-2003, 2009-2011"
Fabio Grosso,Yverdon Sport FC,"2000-2003, 2004-2006"
Steve Beleck,Yverdon Sport FC,2021-2023
Marley Aké,Yverdon Sport FC,"2024-2024, 2024-2025"
Sébastien Le Neün,Yverdon Sport FC,2018-2021
Adrian Moser,Yverdon Sport FC,2006-2006
Dadie Mayila,Yverdon Sport FC,"2010-2011, 2011-2016"
William Le Pogam,Yverdon Sport FC,2020-2025
Boniface Renatus,Yverdon Sport FC,1999-2004
Mounir El Haimour,Yverdon Sport FC,"2003-2004, 2004-2006"
Ali Kabacalman,Yverdon Sport FC,2019-2023
Patrick Cazzaniga,Yverdon Sport FC,2016-2019
Daniel Fasel,Yverdon Sport FC,1995-2000
Diego Büchel,Yverdon Sport FC,2008-2010
Arjan Peco,Yverdon Sport FC,1999-2001
Anthony Sauthier,Yverdon Sport FC,"2022-2022, 2022-2025"
Breston Malula,Yverdon Sport FC,2021-2024
Victor Diogo,Yverdon Sport FC,"1995-1996, 1997-2002"
Florent Pepsi,Yverdon Sport FC,2008-2011
Nicolas Gétaz,Yverdon Sport FC,"2010-2010, 2021-2023"
Aurélien Chappuis,Yverdon Sport FC,2016-2018
Alexandre Silva,Yverdon Sport FC,2003-2006
João Carlos Cavalo,Yverdon Sport FC,2000-2002
Vincent Cavin,Yverdon Sport FC,2000-2002
Steeve Devolz,Yverdon Sport FC,
Esteban Rossé,Yverdon Sport FC,"2010-2013, 2015-2018"
Ludovic Magnin,Yverdon Sport FC,1998-2000
Raphaël Darbellay,Yverdon Sport FC,2003-2006
Diango Malacarne,Yverdon Sport FC,2003-2008
Martin Lengen,Yverdon Sport FC,2002-2006
Roman Friedli,Yverdon Sport FC,1998-2001
Christophe Jaquet,Yverdon Sport FC,"1997-2000, 2004-2006"
Andy Laugeois,Yverdon Sport FC,2007-2012
Sacha Margairaz,Yverdon Sport FC,"2003-2004, 2015-2016"
Jean-Michel Monteiro,Yverdon Sport FC,2011-2013
Bruno Vialatte,Yverdon Sport FC,1985-1992
Silva,Yverdon Sport FC,"2021-2022, 2022-2025, 2025-2025"
Jean-Philippe Karlen,Yverdon Sport FC,
Admir Bilibani,Yverdon Sport FC,2003-2005
Bertrand Ndzomo,Yverdon Sport FC,"2007-2009, 2018-2019"
Flavio Chioda,Yverdon Sport FC,2009-2013
Mohamed Tijani,Yverdon Sport FC,"2023-2024, 2024-2025"
Sead Hajrovic,Yverdon Sport FC,2021-2023
Dany Da Silva,Yverdon Sport FC,"2010-2013, 2017-2018"
Jean Yves Momo,Yverdon Sport FC,2013-2015
Kevin Martin,Yverdon Sport FC,2018-2025
Christian Marques,Yverdon Sport FC,2023-2025
Michaël Bauch,Yverdon Sport FC,2006-2009
Gilberto Reis,Yverdon Sport FC,"2007-2009, 2016-2018"
Jérémy Manière,Yverdon Sport FC,2009-2011
Alain Flückiger,Yverdon Sport FC,1997-2000
Paul Bernardoni,Yverdon Sport FC,2024-2025
Claude Gentile,Yverdon Sport FC,2003-2006
