name,club,periods
Jacques Fatton,Servette FC,"1944-1954, 1957-1963"
Marc Schnyder,Servette FC,1971-1987
Umberto Barberis,Servette FC,"1976-1980, 1983-1986"
Joko Pfister,Servette FC,1972-1979
Michel Desbiolles,Servette FC,"1962-1965, 1966-1973"
Valér Németh,Servette FC,1957-1973
Geoffrey Tréand,Servette FC,"2005-2010, 2012-2014"
Jean-Paul Brigger,Servette FC,1982-1985
Miroslav Stevanovic,Servette FC,2017-2025
Julian Esteban,Servette FC,"2005-2007, 2009-2010, 2010-2013"
Lucien Favre,Servette FC,"1981-1983, 1984-1991"
Alexandre Rey,Servette FC,1997-2001
Lucien Pasteur,Servette FC,"1939-1956, 1957-1958"
José Sinval,Servette FC,1986-1995
Angelo Elia,Servette FC,"1978-1979, 1981-1985"
Oliver Neuville,Servette FC,1992-1996
Matias Vitkieviez,Servette FC,"2006-2012, 2013-2013, 2015-2018"
Claude Andrey,Servette FC,1974-1980
Andre Bosson,Servette FC,"1960-1966, 1969-1973"
Dezsö Makay,Servette FC,"1956-1964, 1965-1968"
Eudis,Servette FC,"2009-2010, 2010-2013"
Michel Decastel,Servette FC,1981-1988
Frantz Barriquand,Servette FC,1971-1977
Léonard Thurre,Servette FC,1999-2004
Tibert Pont,Servette FC,2002-2017
David Sesa,Servette FC,1994-1998
Alex Schalk,Servette FC,2018-2022
Marcos de Azevedo,Servette FC,2009-2013
Robert Kok,Servette FC,1984-1989
Dereck Kutesa,Servette FC,"2015-2016, 2016-2016, 2022-2025"
Johann Lonfat,Servette FC,"1998-2002, 2007-2009"
Timothé Cognat,Servette FC,"2018-2019, 2019-2025"
Alain Geiger,Servette FC,1981-1986
Lucio Bizzini,Servette FC,1975-1982
Goran Obradovic,Servette FC,2001-2004
Kastriot Imeri,Servette FC,2017-2022
Steve Rouiller,Servette FC,2018-2025
Alexis Antunes,Servette FC,"2017-2019, 2020-2025"
Anthony Sauthier,Servette FC,"2008-2009, 2013-2015, 2015-2022, 2022-2022"
André Grobéty,Servette FC,1951-1958
Stefan Wolf,Servette FC,1998-2002
Sébastien Barberis,Servette FC,1992-1997
Peter Schepull,Servette FC,1990-1993
Boris Céspedes,Servette FC,"2013-2015, 2015-2016, 2016-2023"
Lionel Pizzinat,Servette FC,"1999-2001, 2006-2013"
Jürgen Sundermann,Servette FC,"1966-1968, 1972-1975"
Gilbert Guyot,Servette FC,1966-1982
Bosko Gjurovski,Servette FC,1989-1995
Paulo Diogo,Servette FC,"2000-2002, 2002-2004"
Vincent Rüfli,Servette FC,2008-2013
Raymond Maffiolo,Servette FC,1956-1967
Ulrich Wegmann,Servette FC,1968-1978
Oscar Londono,Servette FC,2000-2008
Peter Pazmandy,Servette FC,1957-1968
Christopher Routis,Servette FC,"2010-2014, 2018-2020"
Serge Trinchero,Servette FC,1977-1980
Guy Dutoit,Servette FC,1978-1985
Gianfranco Seramondi,Servette FC,
Franco Marchi,Servette FC,1969-1978
Maurice Meylan,Servette FC,1958-1964
Jean-Michel Aeby,Servette FC,1991-1996
Patrick Girod,Servette FC,2005-2009
Sébastien Fournier,Servette FC,1997-2004
Gaël Ondoua,Servette FC,"2019-2021, 2023-2025"
Alexandre Pasche,Servette FC,"2012-2013, 2013-2015"
Pascal Besnard,Servette FC,1983-1990
Jean-Philippe Karlen,Servette FC,1995-1999
Yoan Severin,Servette FC,2018-2025
Arne Stiel,Servette FC,1989-1993
Christopher Mfuyi,Servette FC,"2006-2009, 2009-2010, 2012-2019, 2020-2020"
Gilbert Dutoit,Servette FC,1948-1968
Charles Kunz,Servette FC,1947-1962
Patrick Müller,Servette FC,1995-1999
Thierno Bah,Servette FC,1999-2005
Jérôme Schneider,Servette FC,2008-2013
Peter Rösch,Servette FC,1958-1963
Juarez,Servette FC,1994-2000
Aleksandar Bratic,Servette FC,"2000-2004, 2005-2009"
Christophe Jaquet,Servette FC,2000-2004
Jean-Yves Valentini,Servette FC,1976-1980
Michel Renquin,Servette FC,1982-1985
Bernard Mocellin,Servette FC,
Marco Schällibaum,Servette FC,1987-1993
Rainer Hasler,Servette FC,1983-1989
Jacques Barlie,Servette FC,
Rene Schneider,Servette FC,1959-1964
Eric Pédat,Servette FC,"1986-1987, 1989-1993, 1996-2002"
Jérémy Frick,Servette FC,"2015-2015, 2016-2025"
Marco Pascolo,Servette FC,"1991-1996, 2002-2004"
Karl Engel,Servette FC,1975-1980
Eddy Barea,Servette FC,"1993-1999, 2006-2007"
David Gonzalez,Servette FC,"2008-2009, 2009-2013, 2014-2014, 2016-2018"
Werner Kälin,Servette FC,1951-1959
Erich Burgener,Servette FC,1981-1987
