name,club,periods
Fritz Künzli,FC Zürich,1964-1973
Rosario Martinelli,FC Zürich,1960-1976
Peter Risi,FC Zürich,1975-1979
Jakob Kuhn,FC Zürich,1960-1977
Walter Seiler,FC Zürich,1979-1983
Bruno Brizzi,FC Zürich,1958-1966
Alhassane Keita,FC Zürich,2001-2006
Jurica Jerkovic,FC Zürich,1978-1985
Antonio Marchesano,FC Zürich,"2015-2015, 2016-2025"
Ilija Katic,FC Zürich,1973-1976
Daniel Jeandupeux,FC Zürich,1971-1975
Hanspeter Zwicker,FC Zürich,1977-1983
Alexandre Alphonse,FC Zürich,"2006-2006, 2006-2012"
Klaus Stürmer,FC Zürich,"1961-1964, 1965-1967"
Franco Cucinotta,FC Zürich,1976-1978
René Botteron,FC Zürich,1972-1980
Werner Leimgruber,FC Zürich,1955-1971
Ferdinand Feller,FC Zürich,1954-1964
Marco Schönbächler,FC Zürich,2005-2021
Raffael,FC Zürich,"2005-2006, 2006-2008"
Wynton Rufer,FC Zürich,1982-1986
Walter Bosshard,FC Zürich,1937-1955
Xavier Margairaz,FC Zürich,"2005-2007, 2009-2009, 2009-2012"
Ercüment Şahin,FC Zürich,"1988-1991, 1993-1995"
Peter von Burg,FC Zürich,1962-1964
Amine Chermiti,FC Zürich,2010-2016
Christian Winiger,FC Zürich,1965-1970
Almen Abdi,FC Zürich,2003-2010
Rudolf Elsener,FC Zürich,1979-1984
Shaun Bartlett,FC Zürich,"1998-2000, 2001-2001"
Alfred Scheiwiler,FC Zürich,"1975-1979, 1981-1982"
Ernst Rutschmann,FC Zürich,1971-1978
Massimo Alliata,FC Zürich,1982-1989
Mario Gavranovic,FC Zürich,2012-2016
César,FC Zürich,2003-2007
Marco Grassi,FC Zürich,"1989-1990, 1990-1994"
Gianpietro Zappa,FC Zürich,1977-1984
Shabani Nonda,FC Zürich,1995-1998
Eric Hassli,FC Zürich,2007-2011
Dusan Predrag Djuric,FC Zürich,2008-2012
Aiyegun Tosin,FC Zürich,2019-2023
Walter Schneiter,FC Zürich,1949-1951
Robert Kok,FC Zürich,1989-1992
Heinz Lehrieder,FC Zürich,1950-1953
Mikheil Kavelashvili,FC Zürich,1999-2002
Assan Ceesay,FC Zürich,"2018-2020, 2020-2022"
Walter Bruppbacher,FC Zürich,1953-1959
Yassine Chikhaoui,FC Zürich,2007-2015
Roger Kundert,FC Zürich,"1978-1982, 1983-1988"
Ernst Meyer,FC Zürich,1962-1969
Admir Mehmedi,FC Zürich,2006-2012
Göpf Kohler,FC Zürich,1945-1960
Oliver Buff,FC Zürich,2007-2017
Markus Schneider,FC Zürich,1983-1987
Franck Etoundi,FC Zürich,2013-2016
Frédéric Chassot,FC Zürich,1998-2002
Moussa Koné,FC Zürich,2015-2018
Benjamin Kololli,FC Zürich,2018-2021
Heinz Lüdi,FC Zürich,1977-1988
Josip Drmic,FC Zürich,2008-2013
Francesco Di Jorio,FC Zürich,"1995-1999, 2003-2003, 2004-2006"
Charles Rossi,FC Zürich,1950-1954
Raphael Dwamena,FC Zürich,2017-2018
Adrian Nikci,FC Zürich,2005-2012
Gocha Jamarauli,FC Zürich,1998-2002
Georg Volkert,FC Zürich,1969-1971
René Brodmann,FC Zürich,1961-1966
Jürg Studer,FC Zürich,"1986-1989, 1993-1997"
Thomas Bickel,FC Zürich,1985-1988
Dieter Rüefli,FC Zürich,1963-1964
Jerren Nixon,FC Zürich,1995-1999
John Jairo Tréllez,FC Zürich,1989-1991
Daniel Gygax,FC Zürich,"1998-2000, 2001-2001, 2002-2005"
Daniel Tarone,FC Zürich,"1993-1999, 2002-2005"
Rudolf Landolt,FC Zürich,1977-1991
Paul Battistella,FC Zürich,"1952-1956, 1958-1962"
Blaz Kramer,FC Zürich,2019-2022
Herbert Waas,FC Zürich,1992-1995
Jonathan Okita,FC Zürich,2022-2025
Alain Nef,FC Zürich,"2002-2006, 2013-2019"
Blerim Dzemaili,FC Zürich,"2003-2007, 2021-2023"
Artur Petrosyan,FC Zürich,2003-2006
Armando Sadiku,FC Zürich,"2014-2016, 2016-2017, 2017-2017"
Erich Probst,FC Zürich,1958-1959
Aldo Pastega,FC Zürich,1958-1962
Adrian Winter,FC Zürich,2016-2021
Pascal Castillo,FC Zürich,"1994-1997, 1998-2001"
Roberto Rodriguez,FC Zürich,"2016-2019, 2021-2024"
Pirmin Stierli,FC Zürich,"1966-1969, 1970-1978"
Johan Vonlanthen,FC Zürich,2009-2010
Helmut Fottner,FC Zürich,1954-1956
Haris Skoro,FC Zürich,1991-1995
Stephen Odey,FC Zürich,2017-2019
Rolf Wüthrich,FC Zürich,
Michael Frey,FC Zürich,2017-2018
Franz Peterhans,FC Zürich,1979-1981
Ledio Zanetti,FC Zürich,"1946-1950, 1953-1955"
Walter Beerli,FC Zürich,1954-1955
