name,club,periods
Leandro Netto,Henan FC,2009-2013
Fernando Karanga,Henan FC,"2018-2019, 2019-2025"
Christian Bassogog,Henan FC,2017-2025
Ivo,Henan FC,"2015-2017, 2018-2025"
Henrique Dourado,Henan FC,"2019-2019, 2019-2025"
Javier Patiño,Henan FC,2015-2018
Yang Xu,Henan FC,
Zhi Xiao,Henan FC,2007-2016
Zichang Huang,Henan FC,
Ricardo Vaz Tê,Henan FC,"2011-2011, 2017-2019"
Christopher Katongo,Henan FC,2011-2014
Lu Zhang,Henan FC,
Hongbo Yin,Henan FC,2013-2017
Emmanuel Olisadebe,Henan FC,2008-2011
Yihao Zhong,Henan FC,
Franck Ohandza,Henan FC,2019-2020
Adrian Mierzejewski,Henan FC,
Bruno Nazário,Henan FC,
Shangyuan Wang,Henan FC,"2018-2018, 2019-2025"
Feng Lu,Henan FC,
Xiyang Huang,Henan FC,2011-2015
Jinhao Bi,Henan FC,2012-2016
Zhuoyi Feng,Henan FC,2016-2020
Olivier Fauconnier,Henan FC,2007-2008
Xingyu Ma,Henan FC,2018-2025
Jinbao Zhong,Henan FC,2013-2025
Mateusz Zachara,Henan FC,2015-2016
Rafael Marques,Henan FC,"2014-2015, 2015-2016"
Iago Maidana,Henan FC,
Obi Emmanuel Moneke,Henan FC,
Djordje Denic,Henan FC,
Tae-lim Song,Henan FC,2009-2011
Borek Dockal,Henan FC,"2017-2018, 2018-2019"
Dong Han,Henan FC,2019-2025
Keqiang Chen,Henan FC,
Ryan Johnson,Henan FC,2014-2015
Boyuan Feng,Henan FC,
Eddi Gomes,Henan FC,"2015-2016, 2017-2018, 2018-2018, 2018-2019"
Boxuan Feng,Henan FC,
Osman Sow,Henan FC,"2016-2017, 2017-2017"
Hao Chen,Henan FC,2016-2025
Le Yu,Henan FC,
Jinghang Hu,Henan FC,"2017-2017, 2018-2018"
Li Zhang,Henan FC,"2011-2015, 2015-2016"
Frank Acheampong,Henan FC,
Tomás Pina,Henan FC,
Dilmurat Mawlanniyaz,Henan FC,
Shuai Yang,Henan FC,
Peng Zhao,Henan FC,2003-2013
Murahmetjan Muzepper,Henan FC,"2010-2010, 2014-2017"
Nando Rafael,Henan FC,2013-2015
Zhichao Li,Henan FC,2015-2016
Berto,Henan FC,
Ryan McGowan,Henan FC,2016-2017
Guido Carrillo,Henan FC,
Arthur Gomez,Henan FC,2006-2007
Parmanjan Qeyyum,Henan FC,
Pu Chen,Henan FC,
Yuhao Zhao,Henan FC,
Lin Yang,Henan FC,2009-2010
Tim Chow,Henan FC,2019-2025
Isaac Chansa,Henan FC,2012-2013
Dilümüt Tudi,Henan FC,
Yifan Zhu,Henan FC,"2013-2013, 2014-2015"
Yongchi Lei,Henan FC,2015-2016
Yusong Ni,Henan FC,
Ji-nam Lee,Henan FC,2014-2015
Jingyu Su,Henan FC,
Jia'nan Wang,Henan FC,2011-2015
Oliver Gerbig,Henan FC,
Milos Bajalica,Henan FC,2010-2010
Kun Jiang,Henan FC,
Bo Wang,Henan FC,2009-2009
Xiaoming Li,Henan FC,2016-2016
Ivo Trenchev,Henan FC,2007-2008
Yu Liang,Henan FC,2015-2017
Xin Luo,Henan FC,
Songyi Li,Henan FC,
Bin Liu,Henan FC,
Kuo Yang,Henan FC,2014-2025
Runtong Song,Henan FC,
Toni Sunjic,Henan FC,
Godfred Karikari,Henan FC,2012-2014
Shouting Wang,Henan FC,
Orlando Sá,Henan FC,2018-2018
Guan He,Henan FC,
Mohamed Buya Turay,Henan FC,
Xuan Han,Henan FC,2018-2025
Shuai Zhang,Henan FC,2013-2017
Fabão,Henan FC,2011-2012
Bing Yao,Henan FC,
Jianbin Li,Henan FC,2014-2014
Chongchong Ma,Henan FC,"2012-2014, 2014-2015"
Qi Jin,Henan FC,2017-2019
Tenglong Li,Henan FC,
Shirmemet Ali,Henan FC,2018-2019
