name,club,periods
Long Tan,Changchun Yatai,2017-2025
Odion Ighalo,Changchun Yatai,2017-2019
Zhenyu Du,Changchun Yatai,"2012-2013, 2015-2018"
Serginho,Changchun Yatai,2020-2025
Marcelo Moreno,Changchun Yatai,2015-2017
Dong Wang,Changchun Yatai,"2001-2013, 2013-2014"
Wenzhao Zhang,Changchun Yatai,2009-2014
Tianbao Cao,Changchun Yatai,2011-2015
Erik,Changchun Yatai,2021-2023
Richairo Zivkovic,Changchun Yatai,"2019-2020, 2020-2020, 2020-2021"
Elvis Scott,Changchun Yatai,"2006-2008, 2009-2010"
Anzur Ismoilov,Changchun Yatai,2011-2018
Robert Beric,Changchun Yatai,2024-2025
Szabolcs Huszti,Changchun Yatai,"2014-2016, 2017-2018"
Weidong Liu,Changchun Yatai,2015-2016
Guillaume Dah Zadi,Changchun Yatai,2007-2010
Jie Sun,Changchun Yatai,"2010-2019, 2019-2023, 2023-2024, 2024-2025"
Rui Yu,Changchun Yatai,2017-2020
Shuai Pei,Changchun Yatai,2011-2017
Fatos Beqiraj,Changchun Yatai,2014-2015
Isac,Changchun Yatai,2013-2014
Johnny Woodly,Changchun Yatai,"2010-2010, 2010-2011"
Feng Yan,Changchun Yatai,"2006-2010, 2013-2018"
Jinxian Wang,Changchun Yatai,2022-2025
Samuel Caballero,Changchun Yatai,2005-2011
Yovanny Arrechea,Changchun Yatai,"2011-2012, 2012-2013"
Changcheng Cheng,Changchun Yatai,"2014-2015, 2016-2025"
Moussa Maazou,Changchun Yatai,2015-2016
Dorielton,Changchun Yatai,2011-2011
Weldon,Changchun Yatai,2012-2012
Zhe Jiang,Changchun Yatai,2021-2021
Xiaodong Liu,Changchun Yatai,
Wanpeng Wang,Changchun Yatai,2008-2015
Aaron Olanare,Changchun Yatai,2020-2021
Di Gao,Changchun Yatai,2020-2020
Jian Gao,Changchun Yatai,
Pengxiang Jiang,Changchun Yatai,
Yufeng Zhang,Changchun Yatai,2021-2025
Guangwen Li,Changchun Yatai,"2012-2014, 2014-2023"
Maurides,Changchun Yatai,2019-2020
Marquinhos,Changchun Yatai,2012-2013
Jan Rezek,Changchun Yatai,2013-2014
Branimir Subasic,Changchun Yatai,2009-2009
Bruno Meneghel,Changchun Yatai,2016-2018
Marinho,Changchun Yatai,2017-2018
Modeste M'Bami,Changchun Yatai,2011-2011
Yongjing Cao,Changchun Yatai,2023-2023
Yuda Tian,Changchun Yatai,"2023-2023, 2024-2025"
Adrian Mierzejewski,Changchun Yatai,2018-2019
Lucas Souza,Changchun Yatai,"2020-2021, 2021-2021"
Xiaofei Zhang,Changchun Yatai,
Marko Ljubinkovic,Changchun Yatai,2012-2012
Guilherme,Changchun Yatai,2024-2024
Jores Okore,Changchun Yatai,2021-2024
Li Zhang,Changchun Yatai,2017-2024
Rui Wang,Changchun Yatai,
Chengjian Liao,Changchun Yatai,2022-2025
Sadriddin Abdullaev,Changchun Yatai,2009-2010
Tiancheng Tan,Changchun Yatai,"2018-2021, 2021-2022"
Dilümüt Tudi,Changchun Yatai,"2020-2023, 2023-2024, 2024-2025"
Matias Iglesias,Changchun Yatai,2014-2015
Ákos Elek,Changchun Yatai,2015-2016
Xu Yang,Changchun Yatai,2014-2014
Bo Wang,Changchun Yatai,"2004-2009, 2009-2011"
Po-Liang Chen,Changchun Yatai,2020-2022
Yun Liu,Changchun Yatai,2023-2025
Gabriel Melkam,Changchun Yatai,2008-2010
Edixon Perea,Changchun Yatai,"2012-2013, 2013-2013"
Mislav Orsic,Changchun Yatai,2016-2017
Nemanja Pejcinovic,Changchun Yatai,2018-2019
Zhiyu Yan,Changchun Yatai,2018-2025
Guan He,Changchun Yatai,2022-2022
Peng Wang,Changchun Yatai,2021-2021
Wei Cui,Changchun Yatai,
Guoliang Sun,Changchun Yatai,2024-2025
Zhibo Ai,Changchun Yatai,
Memet-Raim Memet-Ali,Changchun Yatai,"2020-2024, 2024-2025"
Shipeng Yan,Changchun Yatai,"2013-2017, 2017-2019"
Dino Ndlovu,Changchun Yatai,2022-2022
John Jairo Mosquera,Changchun Yatai,2012-2012
Liansheng Chen,Changchun Yatai,2014-2016
Yaopeng Wang,Changchun Yatai,2024-2025
Stoppila Sunzu,Changchun Yatai,2024-2025
Boyu Yang,Changchun Yatai,2016-2016
Zé Carlos,Changchun Yatai,2013-2013
Stefan Drazic,Changchun Yatai,2019-2020
Lasse Vibe,Changchun Yatai,2018-2019
Julien Gorius,Changchun Yatai,2016-2016
Milos Mihajlov,Changchun Yatai,2010-2011
Peng Ren,Changchun Yatai,"2019-2020, 2020-2021"
Cheng Liu,Changchun Yatai,
