name,club,periods
Yibo Sha,Qingdao Hainiu,
Kingsley Onuegbu,Qingdao Hainiu,2022-2023
Long Zheng,Qingdao Hainiu,2022-2025
Ning Jiang,Qingdao Hainiu,2020-2025
Jian Liu,Qingdao Hainiu,
Jianrong Zhu,Qingdao Hainiu,
Bruno Meneghel,Qingdao Hainiu,
Bo Qu,Qingdao Hainiu,2014-2017
Shiyu Zhu,Qingdao Hainiu,2022-2023
Wenneng Xie,Qingdao Hainiu,"2021-2021, 2022-2022"
Xiufu Wang,Qingdao Hainiu,
Jiajun Xu,Qingdao Hainiu,"2021-2023, 2023-2024"
Evans Kangwa,Qingdao Hainiu,2023-2025
Wenjie Song,Qingdao Hainiu,2023-2025
Zeyang Wang,Qingdao Hainiu,
Xu Sun,Qingdao Hainiu,"2023-2024, 2024-2025, 2025-2025"
Wei Wang,Qingdao Hainiu,
Cristian Danalache,Qingdao Hainiu,
Martin Boakye,Qingdao Hainiu,2024-2025
Zheng Zou,Qingdao Hainiu,
Junshuai Liu,Qingdao Hainiu,"2022-2022, 2023-2025"
Yihao Zhong,Qingdao Hainiu,
Felicio Brown,Qingdao Hainiu,2023-2024
Eddie Hernández,Qingdao Hainiu,
Xingyu Wu,Qingdao Hainiu,2021-2021
Aleksandar Rodic,Qingdao Hainiu,
Reis,Qingdao Hainiu,
Chigozie Udoji,Qingdao Hainiu,
Elvis Saric,Qingdao Hainiu,2023-2025
Weicheng Liu,Qingdao Hainiu,2022-2025
Benedict Akwuegbu,Qingdao Hainiu,
Bo Song,Qingdao Hainiu,
Chien-ming Wang,Qingdao Hainiu,2022-2025
Ziming Wang,Qingdao Hainiu,
Ismaël Fofana,Qingdao Hainiu,
Jun Wang,Qingdao Hainiu,
Jiangshan Yao,Qingdao Hainiu,2021-2022
Jianqing Mao,Qingdao Hainiu,
Ibrahim Kane,Qingdao Hainiu,2022-2022
Éber,Qingdao Hainiu,
Jianwen Wang,Qingdao Hainiu,
Marko Saric,Qingdao Hainiu,2023-2024
Stjepan Jukic,Qingdao Hainiu,
Peng Li,Qingdao Hainiu,
Dumitru Mitu,Qingdao Hainiu,
Kai Li,Qingdao Hainiu,"2013-2013, 2014-2025"
Xianlin Pu,Qingdao Hainiu,2021-2022
Joel Griffiths,Qingdao Hainiu,
Aziz Ibragimov,Qingdao Hainiu,
Abdul Aziz Nikiema,Qingdao Hainiu,
Zhi Xiao,Qingdao Hainiu,"2021-2022, 2022-2023"
Hua'nan Zhang,Qingdao Hainiu,
Wei Zhang,Qingdao Hainiu,2023-2023
Yang Xu,Qingdao Hainiu,2022-2024
Lei Quan,Qingdao Hainiu,
Pablo Caballero,Qingdao Hainiu,
Long Song,Qingdao Hainiu,"2024-2024, 2025-2025"
Diego Lopes,Qingdao Hainiu,2024-2025
Fengyu Zhang,Qingdao Hainiu,2021-2023
Yufan Wu,Qingdao Hainiu,
Yuchen Pan,Qingdao Hainiu,2022-2023
Jingjie Xu,Qingdao Hainiu,
Baolin Zhou,Qingdao Hainiu,
Adama Guira,Qingdao Hainiu,2022-2023
Aleksandar Andrejevic,Qingdao Hainiu,2023-2024
Kai Wu,Qingdao Hainiu,
Hussein Alaa Hussein,Qingdao Hainiu,
Dong Xu,Qingdao Hainiu,2023-2025
Hao Cui,Qingdao Hainiu,2021-2023
Tong Zhang,Qingdao Hainiu,2022-2023
Xin Li,Qingdao Hainiu,
Bo Chen,Qingdao Hainiu,
Léo San,Qingdao Hainiu,
Tae-young Lee,Qingdao Hainiu,
Wenxiang Du,Qingdao Hainiu,"2021-2022, 2022-2023"
Long Liu,Qingdao Hainiu,2020-2022
Rogerinho,Qingdao Hainiu,
Sherzod Karimov,Qingdao Hainiu,
Pascal,Qingdao Hainiu,
Yiyi Shi,Qingdao Hainiu,
Jiawei Yang,Qingdao Hainiu,2020-2020
Gustavo,Qingdao Hainiu,
Zhiquan Pang,Qingdao Hainiu,
Xipeng Sun,Qingdao Hainiu,"2022-2023, 2023-2024"
Xinli Peng,Qingdao Hainiu,2023-2023
Osman Chávez,Qingdao Hainiu,
Feifan Jia,Qingdao Hainiu,2025-2025
Mauricio Castillo,Qingdao Hainiu,
Wellington Silva,Qingdao Hainiu,"2024-2024, 2024-2025"
Yoon-sub Lee,Qingdao Hainiu,
Liang Guo,Qingdao Hainiu,
Xingyu Ma,Qingdao Hainiu,"2013-2013, 2014-2025"
Sheng Cao,Qingdao Hainiu,"2021-2021, 2022-2022"
Gabriel Melkam,Qingdao Hainiu,
Guangjun Yin,Qingdao Hainiu,
Jun Hu,Qingdao Hainiu,
Xiaojian Zhu,Qingdao Hainiu,
Xiang Yu,Qingdao Hainiu,
