name,club,periods
Peng Han,Shandong Taishan,
Cryzan,Shandong Taishan,2022-2025
Graziano Pellè,Shandong Taishan,2016-2021
Yongpo Wang,Shandong Taishan,2004-2017
Diego Tardelli,Shandong Taishan,"2015-2016, 2017-2019"
Marouane Fellaini,Shandong Taishan,2019-2024
Aloísio,Shandong Taishan,2014-2016
Roda Antar,Shandong Taishan,2009-2014
Moisés,Shandong Taishan,2019-2024
Binbin Liu,Shandong Taishan,2012-2025
Vágner Love,Shandong Taishan,2013-2015
Zheng Lü,Shandong Taishan,
Róger Guedes,Shandong Taishan,2018-2021
Jinyu Li,Shandong Taishan,2004-2011
Xu Yang,Shandong Taishan,"2013-2014, 2014-2017, 2017-2018"
Pu Chen,Shandong Taishan,"2019-2020, 2020-2021, 2021-2025"
Walter Montillo,Shandong Taishan,2014-2017
Xinghan Wu,Shandong Taishan,"2012-2023, 2024-2025"
Jingdao Jin,Shandong Taishan,2013-2023
Papiss Demba Cissé,Shandong Taishan,2016-2018
Tianyu Guo,Shandong Taishan,"2019-2019, 2019-2022, 2022-2023"
Júnior Urso,Shandong Taishan,"2014-2016, 2016-2017"
Pedro Delgado,Shandong Taishan,"2019-2020, 2020-2020, 2021-2022, 2022-2023, 2024-2025, 2025-2025"
Zheng Zheng,Shandong Taishan,2008-2025
Obina,Shandong Taishan,"2011-2012, 2012-2013, 2013-2014"
Jadson,Shandong Taishan,"2021-2022, 2022-2025"
Gilberto Macena,Shandong Taishan,2012-2014
Junmin Hao,Shandong Taishan,2011-2021
Haibin Zhou,Shandong Taishan,"2003-2009, 2010-2013, 2013-2014, 2017-2020"
Yang Liu,Shandong Taishan,2016-2025
Gil,Shandong Taishan,2016-2019
Aleksandar Zivkovic,Shandong Taishan,2006-2010
Wenneng Xie,Shandong Taishan,"2021-2021, 2021-2022, 2022-2025"
Wenzhao Zhang,Shandong Taishan,2014-2016
Liuyu Duan,Shandong Taishan,"2018-2023, 2023-2024, 2024-2025, 2025-2025"
Wei Li,Shandong Taishan,2013-2019
Long Song,Shandong Taishan,"2016-2024, 2024-2025, 2025-2025"
Zhuoxiang Deng,Shandong Taishan,2010-2012
Lisheng Liao,Shandong Taishan,2022-2025
Wei Du,Shandong Taishan,2012-2015
Peng Cui,Shandong Taishan,"2004-2014, 2014-2015, 2017-2020"
Yuanyi Li,Shandong Taishan,2023-2025
Yuan Cheng,Shandong Taishan,"2015-2016, 2017-2019, 2019-2020, 2020-2022"
Jun-ho Son,Shandong Taishan,2021-2023
Lin Dai,Shandong Taishan,2014-2023
Zeca,Shandong Taishan,2024-2025
Songyi Li,Shandong Taishan,
Junshuai Liu,Shandong Taishan,"2017-2022, 2022-2023"
Julio de León,Shandong Taishan,2010-2012
Fernandinho,Shandong Taishan,"2023-2024, 2024-2025"
Tong Wang,Shandong Taishan,2011-2025
Jinhao Bi,Shandong Taishan,2024-2025
Qiang Wang,Shandong Taishan,2011-2016
Matheus Pato,Shandong Taishan,2023-2025
Alejandro Cichero,Shandong Taishan,2008-2010
Xin Xu,Shandong Taishan,2021-2022
Xin Tian,Shandong Taishan,"2018-2023, 2023-2024"
Ryan McGowan,Shandong Taishan,2013-2015
Marius Niculae,Shandong Taishan,2013-2013
Abdurasul Abudulam,Shandong Taishan,"2020-2021, 2022-2023, 2023-2025"
Jucilei,Shandong Taishan,"2015-2017, 2017-2018"
Jinghang Hu,Shandong Taishan,2023-2024
José Ortigoza,Shandong Taishan,2012-2013
Tianyu Qi,Shandong Taishan,"2013-2013, 2014-2023, 2023-2024, 2024-2025, 2025-2025"
Mingjian Zhao,Shandong Taishan,"2013-2013, 2013-2017"
Fred Benson,Shandong Taishan,2010-2010
Miljan Mrdakovic,Shandong Taishan,2008-2009
Mewlan Mijit,Shandong Taishan,2023-2025
Sandro,Shandong Taishan,2009-2010
Leonardo Pisculichi,Shandong Taishan,2012-2014
Di Gao,Shandong Taishan,2013-2014
Fabiano Medina,Shandong Taishan,2011-2012
Simão,Shandong Taishan,2012-2013
Xinli Peng,Shandong Taishan,2024-2025
Zhunyi Gao,Shandong Taishan,"2015-2016, 2017-2017, 2024-2025"
Guobao Liu,Shandong Taishan,"2022-2023, 2023-2025"
Zhengyu Huang,Shandong Taishan,2023-2025
Marcel,Shandong Taishan,2024-2025
Guowen Sun,Shandong Taishan,"2023-2024, 2024-2025"
Kerui Chen,Shandong Taishan,"2016-2017, 2017-2018, 2018-2021, 2021-2023"
Predrag Pazin,Shandong Taishan,2005-2008
Hailong Li,Shandong Taishan,2016-2024
Renato Silva,Shandong Taishan,"2011-2011, 2012-2012"
Maozhen Su,Shandong Taishan,
Chen Yang,Shandong Taishan,
Léo,Shandong Taishan,"2021-2021, 2022-2022, 2022-2023, 2023-2023, 2023-2024, 2024-2025"
Yongtao Lu,Shandong Taishan,"2022-2022, 2022-2023, 2023-2024, 2024-2025"
Guilherme Madruga,Shandong Taishan,2025-2025
Wei Cui,Shandong Taishan,"2015-2016, 2017-2018, 2018-2019"
Zhe Jiao,Shandong Taishan,"2011-2012, 2012-2013"
Jindong Liu,Shandong Taishan,2000-2014
Mickaël Murcy,Shandong Taishan,2010-2011
Murahmetjan Muzepper,Shandong Taishan,"2010-2010, 2010-2014"
Ricardo Silva,Shandong Taishan,2011-2012
Gang Wang,Shandong Taishan,"2011-2011, 2011-2015"
Carlos Santos,Shandong Taishan,2010-2010
Nuo Jin,Shandong Taishan,
Zeshi Chen,Shandong Taishan,"2022-2023, 2023-2024"
