rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Marcão,Unknown,55,43,6,3.254,"2021-2023, 2023-2023",Marcão,Unknown,9,0,Wuhan Three Towns,Attack - Centre-Forward,"1,96 m",Brazil,br,https://www.transfermarkt.us/marcao/profil/spieler/476102,https://img.a.transfermarkt.technology/portrait/small/476102-1726558377.png?lm=1,,17.06.1994,Tietê,Kocaelispor
2,Davidson,Davidson da Luz Pereira,66,26,21,5.3,2022-2024,Davidson,Unknown,6,0,Wuhan Three Towns,Attack - Left Winger,"1,77 m",Brazil,br,https://www.transfermarkt.us/davidson/profil/spieler/397090,https://img.a.transfermarkt.technology/portrait/small/397090-1712671366.png?lm=1,,05.03.1991,Rio de Janeiro,Qingdao West Coast
3,Ademilson,Unknown,66,26,10,3.901,2021-2023,Ademilson,10,1,0,Wuhan Three Towns,Attack - Centre-Forward,"1,76 m",Brazil,br,https://www.transfermarkt.us/ademilson/profil/spieler/187208,https://img.a.transfermarkt.technology/portrait/small/s_187208_585_2012_1.jpg?lm=1,,09.01.1994,Cubatão,EC Água Santa (SP)
4,Moses Ogbu,Moses Owoicho Ogbu,31,19,3,2.145,2021-2022,Ogbu,Unknown,3,0,Wuhan Three Towns,Attack - Centre-Forward,"1,85 m",Nigeria,ng,https://www.transfermarkt.us/moses-ogbu/profil/spieler/186702,https://img.a.transfermarkt.technology/portrait/small/186702-1607177210.jpg?lm=1,,07.02.1991,Osogbo,Nanjing City
5,Aziz Yakubu,Abdul-Aziz Yakubu,32,19,4,2.343,2023-2023,Yakubu,Unknown,1,0,Wuhan Three Towns,Attack - Centre-Forward,"1,87 m",Ghana,gh,https://www.transfermarkt.us/aziz-yakubu/profil/spieler/503212,https://img.a.transfermarkt.technology/portrait/small/503212-1676556513.jpg?lm=1,,10.11.1998,Tamale,Qingdao West Coast
6,Pedro Henrique,Unknown,22,14,1,1.887,2024-2024,Pedro Henrique,Unknown,3,1,Wuhan Three Towns,Attack - Centre-Forward,"1,88 m",Brazil,br,https://www.transfermarkt.us/pedro-henrique/profil/spieler/531916,https://img.a.transfermarkt.technology/portrait/small/531916-1572342801.jpg?lm=1,,08.11.1996,Goiás,Yunnan Yukun
7,Pengfei Xie,谢鹏飞,66,13,17,4.823,2022-2024,Xie,11,8,1,Wuhan Three Towns,Attack - Right Winger,"1,79 m",China,cn,https://www.transfermarkt.us/pengfei-xie/profil/spieler/218247,https://img.a.transfermarkt.technology/portrait/small/218247-1564402462.jpg?lm=1,,29.06.1993,"Guiyang, Guizhou",Shanghai Shenhua
8,Yifei Sang,桑一非,55,12,7,2.739,2020-2023,Sang,Unknown,7,1,Wuhan Three Towns,Midfield - Attacking Midfield,"1,78 m",China,cn,https://www.transfermarkt.us/yifei-sang/profil/spieler/251890,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,18.02.1989,"Kaifeng, Henan",Without Club
9,Nicolae Stanciu,Nicolae Claudiu Stanciu,53,11,27,4.582,2022-2023,Stanciu,10,2,0,Wuhan Three Towns,Midfield - Attacking Midfield,"1,70 m",Romania,ro,https://www.transfermarkt.us/nicolae-stanciu/profil/spieler/148372,https://img.a.transfermarkt.technology/portrait/small/148372-1718263627.jpg?lm=1,,07.05.1993,Craiva,Damac FC
10,Senwen Luo,罗森文,74,8,2,3.428,"2021-2021, 2022-2023, 2024-2025",Luo,10,6,0,Wuhan Three Towns,Midfield - Central Midfield,"1,88 m",China,cn,https://www.transfermarkt.us/senwen-luo/profil/spieler/236523,https://img.a.transfermarkt.technology/portrait/small/236523-1628699299.jpg?lm=1,,16.01.1993,Unknown,Qingdao Hainiu
11,Hui Zhang,张辉,72,8,3,3.839,"2019-2019, 2022-2023, 2023-2025, 2025-2025",Zhang,-,6,0,Wuhan Three Towns,Midfield - Right Midfield,"1,75 m",China,cn,https://www.transfermarkt.us/hui-zhang/profil/spieler/468296,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,08.10.2000,Unknown,Nanjing City
12,Di Su,苏迪,42,7,0,3.059,,Su,Unknown,0,0,Wuhan Three Towns,Defender - Left-Back,"1,78 m",China,cn,https://www.transfermarkt.us/di-su/profil/spieler/245714,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,17.07.1990,Unknown,Without Club
13,Hanwen Deng,邓涵文,86,7,9,6.948,2022-2025,Deng,25,10,2,Wuhan Three Towns,Defender - Right-Back,"1,80 m",China,cn,https://www.transfermarkt.us/hanwen-deng/profil/spieler/269033,https://img.a.transfermarkt.technology/portrait/small/269033-1563349744.jpg?lm=1,,08.01.1995,Chongqing,Wuhan Three Towns
14,Qianglong Tao,陶强龙,57,7,6,2.693,2022-2025,Tao,7,1,0,Wuhan Three Towns,Attack - Centre-Forward,"1,72 m",China,cn,https://www.transfermarkt.us/qianglong-tao/profil/spieler/468284,https://img.a.transfermarkt.technology/portrait/small/468284-1588750793.jpg?lm=1,,20.11.2001,"Fuyang, Anhui",Zhejiang FC
