rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,John Mary,Unknown,56,42,3,4.862,"2018-2019, 2024-2025",John Mary,-,7,0,Meizhou Hakka,Attack - Centre-Forward,"1,86 m",Cameroon,cm,https://www.transfermarkt.us/john-mary/profil/spieler/354214,https://img.a.transfermarkt.technology/portrait/small/354214-1708944142.png?lm=1,,09.03.1993,Nnobi,FK Novi Pazar
2,Chisom Egbuchulam,Chisom Charles Egbuchulam,72,32,9,4.756,2020-2023,Egbuchulam,-,4,0,Meizhou Hakka,Attack - Centre-Forward,"1,75 m",Nigeria,ng,https://www.transfermarkt.us/chisom-egbuchulam/profil/spieler/267079,https://img.a.transfermarkt.technology/portrait/small/267079-1590158382.jpg?lm=1,,22.02.1992,Enugu,Al-Jandal SC
3,Japa,Unknown,56,24,6,4.82,2016-2018,Japa,Unknown,7,0,Meizhou Hakka,Attack - Centre-Forward,"1,80 m",Brazil,br,https://www.transfermarkt.us/japa/profil/spieler/234141,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,05.10.1986,Encantado,Retired
4,Yi Guo,郭毅,109,24,10,6.256,"2018-2018, 2019-2023, 2023-2024, 2024-2024",Guo,-,5,0,Meizhou Hakka,Attack - Left Winger,"1,72 m",China,cn,https://www.transfermarkt.us/yi-guo/profil/spieler/254084,https://img.a.transfermarkt.technology/portrait/small/s_254084_7179_2014_02_04_1.jpg?lm=1,,29.01.1993,"Liuzhou, Guangxi",Nanjing City
5,Lonsana Doumbouya,Unknown,28,18,3,2.445,2020-2021,Doumbouya,-,5,0,Meizhou Hakka,Attack - Centre-Forward,"1,93 m",Guinea,gn,https://www.transfermarkt.us/lonsana-doumbouya/profil/spieler/274061,https://img.a.transfermarkt.technology/portrait/small/274061-1501749989.jpg?lm=1,,26.09.1990,Nizza,Port FC
6,Xueming Liang,梁学铭,59,18,6,3.683,2020-2023,Liang,9,12,1,Meizhou Hakka,Attack - Left Winger,"1,76 m",China,cn,https://www.transfermarkt.us/xueming-liang/profil/spieler/267542,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,02.08.1995,"Guangzhou, Guangdong",Guangdong GZ-Power
7,Zhilin Gao,高志林,51,13,8,4.284,,Gao,-,1,0,Meizhou Hakka,Attack - Left Winger,"1,72 m",China,cn,https://www.transfermarkt.us/zhilin-gao/profil/spieler/211279,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,08.01.1991,Wuhua,Without Club
8,Jianfeng Yu,余剑锋,36,12,5,2.273,,Yu,Unknown,0,0,Meizhou Hakka,Midfield - Attacking Midfield,"1,78 m",China,cn,https://www.transfermarkt.us/jianfeng-yu/profil/spieler/230444,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,29.01.1989,Unknown,Without Club
9,Rodrigo Henrique,Rodrigo Henrique Santana da Silva,82,12,19,6.68,2022-2025,Rodrigo Henrique,Unknown,9,1,Meizhou Hakka,Attack - Left Winger,"1,78 m",Brazil,br,https://www.transfermarkt.us/rodrigo-henrique/profil/spieler/251815,https://img.a.transfermarkt.technology/portrait/small/251815-1614584749.png?lm=1,,02.07.1993,Unknown,Meizhou Hakka
10,Wei Cui,崔巍,123,12,9,8.573,"2018-2018, 2019-2024, 2024-2024, 2024-2025",Cui,Unknown,18,1,Meizhou Hakka,Midfield - Central Midfield,"1,77 m",China,cn,https://www.transfermarkt.us/wei-cui/profil/spieler/254174,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,16.08.1994,Unknown,Guangdong GZ-Power Reserves
11,Nebojsa Kosovic,Небојша Косовић ; Nebojša Kosović,73,12,12,5.976,2022-2025,Kosovic,8,14,0,Meizhou Hakka,Midfield - Central Midfield,"1,77 m",Montenegro,me,https://www.transfermarkt.us/nebojsa-kosovic/profil/spieler/184171,https://img.a.transfermarkt.technology/portrait/small/184171-1583503910.png?lm=1,,24.02.1995,Nikšić,Al-Tai FC
12,Tyrone Conraad,Unknown,40,12,5,2.686,2023-2024,Unknown,Unknown,5,0,Meizhou Hakka,Unknown,Unknown,Suriname,sr,https://www.transfermarkt.us/tyrone-conraad/profil/spieler/370793,https://img.a.transfermarkt.technology/portrait/small/370793-1580391983.jpg?lm=1,,07.04.1997,Unknown,Sharjah FC
13,Onur Dogan,"朱恩樂 , En-Le Chu",50,10,3,3.154,2016-2018,Dogan,12,3,0,Meizhou Hakka,Attack - Centre-Forward,"1,85 m",Chinese Taipei,unknown,https://www.transfermarkt.us/onur-dogan/profil/spieler/276784,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,08.09.1987,Çanakkale,Without Club
14,Aleksa Vukanovic,Алекса Вукановић,27,9,5,1.994,2022-2023,Vukanovic,Unknown,5,1,Meizhou Hakka,Attack - Centre-Forward,"1,89 m",Serbia,rs,https://www.transfermarkt.us/aleksa-vukanovic/profil/spieler/145702,https://img.a.transfermarkt.technology/portrait/small/145702-1598291761.jpg?lm=1,,18.06.1992,Bačka Palanka,FK Vojvodina Novi Sad
15,Chaosheng Yang,杨超声,68,9,4,3.414,2022-2025,Yang,22,1,0,Meizhou Hakka,Attack - Right Winger,"1,75 m",China,cn,https://www.transfermarkt.us/chaosheng-yang/profil/spieler/251936,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,22.07.1993,"Dongguan, Guangdong",Meizhou Hakka
16,Dorielton,Unknown,32,9,1,2.631,"2019-2020, 2020-2021",Dorielton,Unknown,3,0,Meizhou Hakka,Attack - Centre-Forward,"1,85 m",Brazil,br,https://www.transfermarkt.us/dorielton/profil/spieler/74794,https://img.a.transfermarkt.technology/portrait/small/74794-1670774251.jpeg?lm=1,,07.03.1990,Duque de Caxias,Odisha FC
17,Serges Deblé,Unknown,40,8,3,3.291,2017-2019,Deblé,10,2,0,Meizhou Hakka,Attack - Centre-Forward,"1,71 m",Cote d'Ivoire,unknown,https://www.transfermarkt.us/serges-deble/profil/spieler/79989,https://img.a.transfermarkt.technology/portrait/small/79989-1737871869.png?lm=1,,01.10.1989,Anyama,FC Pyunik Yerevan
