rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Timo Werner,Unknown,213,113,47,15.772,N/A,Werner,11,14,0,RB Leipzig,Attack - Left Winger,"1,80 m",Germany,de,https://www.transfermarkt.us/timo-werner/profil/spieler/170527,https://img.a.transfermarkt.technology/portrait/small/170527-1663686137.jpg?lm=1,N/A,06.03.1996,Stuttgart,Tottenham Hotspur
2,Yussuf Poulsen,Yussuf Yurary Poulsen,418,93,60,24.389,N/A,Poulsen,7,35,0,RB Leipzig,Attack - Centre-Forward,"1,92 m",Denmark,dk,https://www.transfermarkt.us/yussuf-poulsen/profil/spieler/157635,https://img.a.transfermarkt.technology/portrait/small/157635-1717097740.jpg?lm=1,N/A,15.06.1994,København,RB Leipzig
3,Daniel Frahn,Unknown,154,87,34,12.200,N/A,Frahn,-,29,1,RB Leipzig,Attack - Centre-Forward,"1,86 m",Germany,de,https://www.transfermarkt.us/daniel-frahn/profil/spieler/33837,https://img.a.transfermarkt.technology/portrait/small/33837-1723786097.jpg?lm=1,N/A,03.06.1987,Potsdam,SV Babelsberg 03
4,Emil Forsberg,Emil Peter Forsberg,325,71,68,19.872,N/A,Forsberg,-,14,2,RB Leipzig,Attack - Left Winger,"1,77 m",Sweden,se,https://www.transfermarkt.us/emil-forsberg/profil/spieler/111078,https://img.a.transfermarkt.technology/portrait/small/111078-1740943575.jpg?lm=1,N/A,23.10.1991,Sundsvall,New York Red Bulls
5,Christopher Nkunku,Christopher Alan Nkunku,172,70,47,12.409,N/A,Nkunku,7,17,0,RB Leipzig,Attack - Centre-Forward,"1,77 m",France,fr,https://www.transfermarkt.us/christopher-nkunku/profil/spieler/344381,https://img.a.transfermarkt.technology/portrait/small/344381-1663686834.jpg?lm=1,N/A,14.11.1997,Lagny-sur-Marne,Chelsea FC
6,Marcel Sabitzer,Unknown,229,52,42,18.128,N/A,Sabitzer,-,41,0,RB Leipzig,Midfield - Central Midfield,"1,78 m",Austria,at,https://www.transfermarkt.us/marcel-sabitzer/profil/spieler/106987,https://img.a.transfermarkt.technology/portrait/small/106987-1711745992.jpg?lm=1,N/A,17.03.1994,Wels,Borussia Dortmund
7,Loïs Openda,Ikoma Loïs Openda,81,40,15,6.321,N/A,Openda,7,7,0,RB Leipzig,Attack - Centre-Forward,"1,77 m",Belgium,be,https://www.transfermarkt.us/lois-openda/profil/spieler/368887,https://img.a.transfermarkt.technology/portrait/small/368887-1713944805.jpg?lm=1,N/A,16.02.2000,Liège,RB Leipzig
8,Benjamin Sesko,Benjamin Šeško,78,35,8,4.712,N/A,Sesko,-,1,0,RB Leipzig,Attack - Centre-Forward,"1,95 m",Slovenia,si,https://www.transfermarkt.us/benjamin-sesko/profil/spieler/627442,https://img.a.transfermarkt.technology/portrait/small/627442-1713897956.jpg?lm=1,N/A,31.05.2003,Radeče,RB Leipzig
9,Dominik Kaiser,Unknown,167,34,35,12.629,N/A,Kaiser,Unknown,29,0,RB Leipzig,Midfield - Central Midfield,"1,72 m",Germany,de,https://www.transfermarkt.us/dominik-kaiser/profil/spieler/52200,https://img.a.transfermarkt.technology/portrait/small/52200-1627929922.jpg?lm=1,N/A,16.09.1988,Mutlangen,Retired
10,Willi Orbán,Vilmos Tamás Orbán,345,33,9,29.412,N/A,Orbán,18,49,3,RB Leipzig,Defender - Centre-Back,"1,86 m",Hungary,hu,https://www.transfermarkt.us/willi-orban/profil/spieler/93740,https://img.a.transfermarkt.technology/portrait/small/93740-1724337179.jpg?lm=1,N/A,03.11.1992,Kaiserslautern,RB Leipzig
