rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Milan Baros,Milan Baroš,163,49,20,10.837,"1998-2002, 2013-2013, 2014-2015, 2017-2020",Baros,15,30,2,FC Banik Ostrava,Attack - Centre-Forward,"1,83 m",Czech Republic,cz,https://www.transfermarkt.us/milan-baros/profil/spieler/3216,https://img.a.transfermarkt.technology/portrait/small/3216-1578925365.jpg?lm=1,,28.10.1981,Valašské Meziříčí,FK Vigantice
2,Martin Lukes,Martin Lukeš,326,42,69,23.801,"1997-2003, 2004-2014",Lukes,-,47,1,FC Banik Ostrava,Midfield - Attacking Midfield,"1,82 m",Czech Republic,cz,https://www.transfermarkt.us/martin-lukes/profil/spieler/21074,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,17.11.1978,Bruntál,Retired
3,Vaclav Sverkos,Václav Svěrkoš,125,41,13,8.309,"2001-2003, 2007-2009, 2011-2014",Sverkos,-,24,1,FC Banik Ostrava,Attack - Centre-Forward,,Czech Republic,cz,https://www.transfermarkt.us/vaclav-sverkos/profil/spieler/3528,https://img.a.transfermarkt.technology/portrait/small/3528-1683798868.jpg?lm=1,,01.11.1983,Třinec,Retired
4,Dyjan Azevedo,Dyjan Carlos de Azevedo,179,29,19,11.464,"2014-2018, 2019-2022",Azevedo,Unknown,24,0,FC Banik Ostrava,Attack - Left Winger,"1,68 m",Brazil,br,https://www.transfermarkt.us/dyjan-azevedo/profil/spieler/154335,https://img.a.transfermarkt.technology/portrait/small/s_154335_709_2010_1.jpg?lm=1,,23.06.1991,Dois Córregos,1.FC Slovacko
5,David Buchta,Unknown,161,29,22,9.279,2018-2025,Buchta,-,12,0,FC Banik Ostrava,Attack - Right Winger,"1,84 m",Czech Republic,cz,https://www.transfermarkt.us/david-buchta/profil/spieler/405856,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,27.06.1999,Krnov,FC Banik Ostrava
6,Ewerton,Unknown,60,28,12,4.777,"2023-2024, 2024-2025",Ewerton,Unknown,5,0,FC Banik Ostrava,Attack - Left Winger,"1,75 m",Brazil,br,https://www.transfermarkt.us/ewerton/profil/spieler/456893,https://img.a.transfermarkt.technology/portrait/small/456893-1666193845.png?lm=1,,28.12.1996,Macapá,FC Banik Ostrava
7,Tomas Micola,Tomáš Mičola,145,27,10,9.49,"2006-2010, 2015-2018",Micola,-,30,0,FC Banik Ostrava,Midfield - Attacking Midfield,"1,79 m",Czech Republic,cz,https://www.transfermarkt.us/tomas-micola/profil/spieler/62789,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,26.09.1988,Ostrava,FK Vigantice
8,Petr Samec,Unknown,94,27,5,5.368,1996-2001,Samec,-,16,1,FC Banik Ostrava,Attack - Centre-Forward,Unknown,Czech Republic,cz,https://www.transfermarkt.us/petr-samec/profil/spieler/188772,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,14.02.1964,Frýdek-Místek,Retired
9,Martin Cizek,Martin Čížek,200,27,30,16.191,"1991-1997, 2002-2007",Cizek,-,14,1,FC Banik Ostrava,Midfield - Left Midfield,,Czech Republic,cz,https://www.transfermarkt.us/martin-cizek/profil/spieler/549,https://img.a.transfermarkt.technology/portrait/small/549-1601362494.jpg?lm=1,,09.06.1974,Vítkov,Retired
10,Mario Lička,Unknown,130,26,8,9.99,"2001-2005, 2005-2005, 2008-2010",Lička,-,7,1,FC Banik Ostrava,Midfield - Central Midfield,"1,79 m",Czech Republic,cz,https://www.transfermarkt.us/mario-licka/profil/spieler/22053,https://img.a.transfermarkt.technology/portrait/small/s_22053_3911_2012_1.jpg?lm=1,,30.04.1982,Ostrava,Retired
