name,club,periods
Bernd Hölzenbein,Eintracht Frankfurt,1967-1981
Bernd Nickel,Eintracht Frankfurt,1967-1983
Jürgen Grabowski,Eintracht Frankfurt,1965-1980
Alexander Meier,Eintracht Frankfurt,"2004-2005, 2005-2018"
Erwin Stein,Eintracht Frankfurt,1959-1966
Alfred Pfaff,Eintracht Frankfurt,"1944-1945, 1949-1961"
Anthony Yeboah,Eintracht Frankfurt,"1990-1995, 1995-1995"
Wilhelm Huberts,Eintracht Frankfurt,1963-1970
Wolfgang Solz,Eintracht Frankfurt,1958-1968
Richard Kreß,Eintracht Frankfurt,1953-1964
Lothar Schämer,Eintracht Frankfurt,1960-1973
Rüdiger Wenzel,Eintracht Frankfurt,1975-1979
Dieter Lindner,Eintracht Frankfurt,1956-1971
Bum-kun Cha,Eintracht Frankfurt,1979-1983
Hans Weilbächer,Eintracht Frankfurt,1952-1965
Karl-Heinz Körbel,Eintracht Frankfurt,1972-1991
Ioannis Amanatidis,Eintracht Frankfurt,"2004-2004, 2005-2011"
Uwe Bein,Eintracht Frankfurt,1989-1994
Wolfgang Kraus,Eintracht Frankfurt,"1971-1979, 1986-1986"
Daichi Kamada,Eintracht Frankfurt,"2017-2018, 2019-2023"
Manfred Binz,Eintracht Frankfurt,1984-1996
Bruno Pezzey,Eintracht Frankfurt,1978-1983
Ralf Falkenmayer,Eintracht Frankfurt,"1981-1987, 1989-1996"
Benjamin Köhler,Eintracht Frankfurt,2004-2013
Filip Kostić,Eintracht Frankfurt,"2018-2019, 2019-2022"
Ralf Weber,Eintracht Frankfurt,1989-2001
Ronny Borchers,Eintracht Frankfurt,1975-1984
Norbert Nachtweih,Eintracht Frankfurt,"1978-1982, 1991-1991"
Werner Lorant,Eintracht Frankfurt,1978-1982
Roland Weidle,Eintracht Frankfurt,1971-1978
Willi Neuberger,Eintracht Frankfurt,1974-1983
Jürgen Kalb,Eintracht Frankfurt,1968-1975
Dieter Stinka,Eintracht Frankfurt,1958-1966
Marco Russ,Eintracht Frankfurt,"2004-2011, 2013-2013, 2013-2020"
Alexander Schur,Eintracht Frankfurt,1995-2006
Thomas Rohrbach,Eintracht Frankfurt,1970-1975
Hermann Höfer,Eintracht Frankfurt,1953-1966
Sebastian Rode,Eintracht Frankfurt,"2010-2014, 2019-2019, 2019-2024"
Eberhard Schymik,Eintracht Frankfurt,1955-1964
Chris,Eintracht Frankfurt,2003-2011
Evan Ndicka,Eintracht Frankfurt,2018-2023
Mirko Dickhaut,Eintracht Frankfurt,1993-1998
Ralf Sievers,Eintracht Frankfurt,1982-1990
Peter Reichel,Eintracht Frankfurt,1970-1979
Gert Trinklein,Eintracht Frankfurt,1968-1978
Timothy Chandler,Eintracht Frankfurt,2014-2025
Tuta,Eintracht Frankfurt,"2019-2019, 2020-2025"
Mijat Gacinovic,Eintracht Frankfurt,2015-2020
Stefan Studer,Eintracht Frankfurt,1988-1993
Christoph Preuß,Eintracht Frankfurt,"2000-2002, 2003-2004, 2005-2010"
Uwe Bindewald,Eintracht Frankfurt,1988-2004
Friedel Lutz,Eintracht Frankfurt,"1957-1966, 1967-1973"
Djibril Sow,Eintracht Frankfurt,2019-2023
Patrick Ochs,Eintracht Frankfurt,2004-2011
Pirmin Schwegler,Eintracht Frankfurt,2009-2014
Slobodan Komljenovic,Eintracht Frankfurt,1990-1997
Helmut Müller,Eintracht Frankfurt,1973-1982
Sebastian Jung,Eintracht Frankfurt,2009-2014
Dietmar Roth,Eintracht Frankfurt,1987-1997
David Abraham,Eintracht Frankfurt,2015-2021
Ernst Kudrass,Eintracht Frankfurt,1948-1962
Hans Wloka,Eintracht Frankfurt,1948-1957
Adolf Bechtold,Eintracht Frankfurt,1942-1963
Makoto Hasebe,Eintracht Frankfurt,2014-2024
Bastian Oczipka,Eintracht Frankfurt,2012-2017
Karl-Heinz Wirth,Eintracht Frankfurt,1965-1973
Christoph Spycher,Eintracht Frankfurt,2005-2010
Helmut Henig,Eintracht Frankfurt,1947-2025
Egon Loy,Eintracht Frankfurt,1954-1967
Kevin Trapp,Eintracht Frankfurt,"2012-2015, 2018-2019, 2019-2025"
Oka Nikolov,Eintracht Frankfurt,1993-2013
Dr. Peter Kunter,Eintracht Frankfurt,1965-1976
Jürgen Pahl,Eintracht Frankfurt,1978-1987
Ulrich Stein,Eintracht Frankfurt,1987-1994
