name,club,periods
Karl-Heinz Mähn,1.FSV Mainz 05,"1979-1983, 1985-1991"
Michael Thurk,1.FSV Mainz 05,"1999-2004, 2005-2006"
Sven Demandt,1.FSV Mainz 05,1994-2002
Norbert Hönnscheidt,1.FSV Mainz 05,"1987-1992, 1995-1997"
Jürgen Klopp,1.FSV Mainz 05,1990-2001
Michael Müller,1.FSV Mainz 05,"1985-1996, 1998-2000"
Bernhard Christ,1.FSV Mainz 05,1952-1960
Jonathan Burkardt,1.FSV Mainz 05,2018-2025
Karim Onisiwo,1.FSV Mainz 05,2016-2025
Yunus Mallı,1.FSV Mainz 05,2011-2017
Michael Schuhmacher,1.FSV Mainz 05,1984-1993
Werner Sommer,1.FSV Mainz 05,1953-1961
Jürgen Kramny,1.FSV Mainz 05,"1997-2005, 2006-2006"
Fabrizio Hayer,1.FSV Mainz 05,"1990-1994, 1997-2000"
Ádám Szalai,1.FSV Mainz 05,"2010-2010, 2010-2013, 2019-2022"
Christian Hock,1.FSV Mainz 05,1994-2003
Steffen Herzberger,1.FSV Mainz 05,"1990-1993, 1996-2002"
Bernd Münch,1.FSV Mainz 05,1983-1990
Andre Häuser,1.FSV Mainz 05,1982-1989
Christof Babatz,1.FSV Mainz 05,2001-2007
Michael Becker,1.FSV Mainz 05,1984-1994
Guido Schäfer,1.FSV Mainz 05,"1980-1986, 1988-1996"
Manuel Friedrich,1.FSV Mainz 05,"1998-2002, 2004-2004, 2004-2007"
Elkin Soto,1.FSV Mainz 05,2007-2016
Niko Bungert,1.FSV Mainz 05,2008-2019
Nikolce Noveski,1.FSV Mainz 05,2004-2015
Stefan Bell,1.FSV Mainz 05,"2010-2010, 2011-2011, 2011-2025"
Norbert Liebeck,1.FSV Mainz 05,1955-1965
Daniel Brosinski,1.FSV Mainz 05,2014-2022
Leandro Barreiro,1.FSV Mainz 05,2018-2024
Thomas Zampach,1.FSV Mainz 05,1991-1996
Moussa Niakhaté,1.FSV Mainz 05,2018-2022
Peter Neustädter,1.FSV Mainz 05,1994-2005
Dominik Kohr,1.FSV Mainz 05,"2021-2022, 2022-2025"
Hendrik Weiß,1.FSV Mainz 05,"1985-1991, 1992-1997"
Alexander Hack,1.FSV Mainz 05,2014-2023
Danny Latza,1.FSV Mainz 05,2015-2021
Marco Rose,1.FSV Mainz 05,"2002-2004, 2004-2011"
Carlo Storck,1.FSV Mainz 05,1959-1969
Mike Janz,1.FSV Mainz 05,"1986-1997, 1997-2000"
Milorad Pekovic,1.FSV Mainz 05,2005-2010
Julian Baumgartlinger,1.FSV Mainz 05,2011-2016
Helmut Müllges,1.FSV Mainz 05,1959-1971
Stephan Kuhnert,1.FSV Mainz 05,1987-1999
Alfred Höfer,1.FSV Mainz 05,1951-1959
Otto Schedler,1.FSV Mainz 05,1954-1963
Christian Wetklo,1.FSV Mainz 05,2000-2014
Robin Zentner,1.FSV Mainz 05,"2012-2015, 2017-2025"
Dimo Wache,1.FSV Mainz 05,1995-2010
