name,club,periods
Karl Allgöwer,VfB Stuttgart,1980-1991
Hermann Ohlicher,VfB Stuttgart,1973-1985
Rolf Blessing,VfB Stuttgart,1948-1961
Fritz Walter,VfB Stuttgart,1987-1994
Erwin Waldner,VfB Stuttgart,"1952-1960, 1963-1967"
Mario Gómez,VfB Stuttgart,"2005-2009, 2018-2020"
Cacau,VfB Stuttgart,2003-2014
Robert Schlienz,VfB Stuttgart,1945-1960
Otto Baitinger,VfB Stuttgart,1949-1955
Jürgen Klinsmann,VfB Stuttgart,1984-1989
Fredi Bobic,VfB Stuttgart,1994-1999
Rolf Geiger,VfB Stuttgart,"1957-1962, 1963-1967"
Hansi Müller,VfB Stuttgart,1975-1982
Krasimir Balakov,VfB Stuttgart,1995-2003
Karl-Heinz Handschuh,VfB Stuttgart,1966-1974
Martin Harnik,VfB Stuttgart,2010-2016
Walter Kelsch,VfB Stuttgart,1977-1984
Gerhard Strohmaier,VfB Stuttgart,1954-1963
Dieter Höller,VfB Stuttgart,1960-1966
Dieter Hoeneß,VfB Stuttgart,1975-1979
Kevin Kuranyi,VfB Stuttgart,2001-2005
Peter Reichert,VfB Stuttgart,1981-1986
Christian Gentner,VfB Stuttgart,"2005-2007, 2008-2008, 2010-2019"
Roland Wehrle,VfB Stuttgart,1950-2025
Horst Köppel,VfB Stuttgart,"1966-1968, 1971-1973"
Vedad Ibisevic,VfB Stuttgart,"2012-2015, 2016-2016"
Ionel Ganea,VfB Stuttgart,1999-2003
Erwin Läpple,VfB Stuttgart,
Guido Buchwald,VfB Stuttgart,1983-1994
Hartmut Weiß,VfB Stuttgart,"1964-1968, 1970-1971"
Serhou Guirassy,VfB Stuttgart,"2022-2023, 2023-2024"
Giovane Élber,VfB Stuttgart,1994-1997
Ottmar Hitzfeld,VfB Stuttgart,1975-1978
Ásgeir Sigurvinsson,VfB Stuttgart,1982-1990
Hans Ettmayer,VfB Stuttgart,1971-1975
Maurizio Gaudino,VfB Stuttgart,1987-1993
Manfred Weidmann,VfB Stuttgart,1967-1976
Manfred Reiner,VfB Stuttgart,1961-1967
Georg Volkert,VfB Stuttgart,1978-1980
Silas,VfB Stuttgart,"2019-2024, 2025-2025"
Lothar Weise,VfB Stuttgart,1958-1963
Karl Barufka,VfB Stuttgart,1945-1954
Horst Haug,VfB Stuttgart,1967-1973
Ludwig Hinterstocker,VfB Stuttgart,1953-1958
Sean Dundee,VfB Stuttgart,1999-2003
Willi Entenmann,VfB Stuttgart,1965-1976
Jonathan Akpoborie,VfB Stuttgart,1997-1999
Herbert Binkert,VfB Stuttgart,1946-1948
Daniel Didavi,VfB Stuttgart,"2009-2011, 2012-2016, 2018-2022"
Bernd Martin,VfB Stuttgart,1973-1982
Silvio Meißner,VfB Stuttgart,"2000-2007, 2007-2008"
Ciprian Marica,VfB Stuttgart,2007-2011
Wolfgang Frank,VfB Stuttgart,1971-1973
Thomas Hitzlsperger,VfB Stuttgart,2005-2010
Deniz Undav,VfB Stuttgart,"2023-2024, 2024-2025"
Karlheinz Förster,VfB Stuttgart,1975-1986
Simon Terodde,VfB Stuttgart,2016-2018
Gilbert Gress,VfB Stuttgart,1966-1971
Didier Six,VfB Stuttgart,1981-1983
Bernd Klotz,VfB Stuttgart,1978-1981
Otto Bökle,VfB Stuttgart,1932-1949
Sasa Kalajdzic,VfB Stuttgart,2019-2022
Dieter Brenninger,VfB Stuttgart,1972-1976
Wolfgang Simon,VfB Stuttgart,1953-1958
Eyjólfur Sverrisson,VfB Stuttgart,"1989-1994, 1995-1995"
Nico González,VfB Stuttgart,2018-2021
Dieter Praxl,VfB Stuttgart,1956-1960
Daniel Ginczek,VfB Stuttgart,2014-2018
Matthias Sammer,VfB Stuttgart,1990-1992
Klaus-Dieter Sieloff,VfB Stuttgart,1960-1969
Bernd Förster,VfB Stuttgart,1978-1986
Imre Szabics,VfB Stuttgart,2003-2005
Roberto Hilbert,VfB Stuttgart,2006-2010
Hans-Joachim Weller,VfB Stuttgart,1974-1976
Pavel Pogrebnyak,VfB Stuttgart,2009-2012
Zdravko Kuzmanovic,VfB Stuttgart,2009-2013
Bo Larsson,VfB Stuttgart,1966-1969
Aleksandr Hleb,VfB Stuttgart,"2000-2005, 2009-2010"
Jan Olsson,VfB Stuttgart,1969-1971
Peter Krieger,VfB Stuttgart,1949-1954
Dieter Müller,VfB Stuttgart,1981-1982
Erwin Hadewicz,VfB Stuttgart,1974-1983
Chris Führich,VfB Stuttgart,2021-2025
Adrian Knup,VfB Stuttgart,1992-1994
Heinz Stickel,VfB Stuttgart,1973-1975
Zvonimir Soldo,VfB Stuttgart,1996-2006
Leo Kronenbitter,VfB Stuttgart,1950-1956
Enzo Millot,VfB Stuttgart,2021-2025
Alexandru Maxim,VfB Stuttgart,2013-2017
Michael Frontzeck,VfB Stuttgart,1989-1994
İlyas Tüfekçi,VfB Stuttgart,1980-1981
Knut Tagliaferri,VfB Stuttgart,1954-1960
Ludwig Kögl,VfB Stuttgart,1990-1996
Gerhard Wanner,VfB Stuttgart,1962-1965
Thomas Kempe,VfB Stuttgart,1982-1985
Theodor Hoffmann,VfB Stuttgart,1959-1970
Sami Khedira,VfB Stuttgart,2007-2010
Hans-Otto Peters,VfB Stuttgart,1965-1967
