name,club,periods
Ulrich Biesinger,FC Augsburg,"1952-1960, 1963-1965"
Christian Radlmaier,FC Augsburg,1991-1995
Hans Jörg,FC Augsburg,1973-1981
Michael Thurk,FC Augsburg,2008-2012
Georg Beichle,FC Augsburg,1976-1979
Gerhard Müller,FC Augsburg,1948-1958
Helmut Haller,FC Augsburg,"1957-1962, 1973-1976, 1977-1979"
Alfred Finnbogason,FC Augsburg,"2016-2016, 2016-2022"
Tobias Werner,FC Augsburg,2008-2016
André Hahn,FC Augsburg,"2013-2014, 2018-2023"
Michael Gregoritsch,FC Augsburg,"2017-2020, 2020-2022"
Elton da Costa,FC Augsburg,2005-2010
Ja-cheol Koo,FC Augsburg,"2012-2013, 2015-2019"
Rubén Vargas,FC Augsburg,2019-2025
Paul Verhaegh,FC Augsburg,2010-2017
Halil Altıntop,FC Augsburg,2013-2017
Marco Löring,FC Augsburg,2003-2007
Oliver Remmert,FC Augsburg,1998-2002
Dong-won Ji,FC Augsburg,"2013-2013, 2014-2014, 2015-2018, 2018-2019"
Andreas Dörr,FC Augsburg,1987-1998
Philipp Max,FC Augsburg,2015-2020
Ajet Abazi,FC Augsburg,2000-2006
Markus Thorandt,FC Augsburg,2000-2006
Hubert Degle,FC Augsburg,1951-1963
Caiuby,FC Augsburg,"2014-2019, 2019-2019"
Jan-Ingwer Callsen-Bracker,FC Augsburg,"2011-2018, 2018-2019"
Frank Peuker,FC Augsburg,1994-1999
Patrick Mölzl,FC Augsburg,2004-2010
Daniel Baier,FC Augsburg,"2008-2009, 2010-2020"
Uwe Möhrle,FC Augsburg,"2007-2008, 2008-2012"
Jeffrey Gouweleeuw,FC Augsburg,2016-2025
Wolfgang Haug,FC Augsburg,1973-1978
Sören Dreßler,FC Augsburg,2002-2008
Rani Khedira,FC Augsburg,2017-2021
Ragnar Klavan,FC Augsburg,2012-2016
Felix Uduokhai,FC Augsburg,"2019-2020, 2020-2024, 2025-2025"
Markus Zimmermann,FC Augsburg,1990-1996
Jürgen Haller,FC Augsburg,"1979-1984, 1991-1996"
Jan Moravek,FC Augsburg,"2012-2012, 2012-2022"
Heinz Michallik,FC Augsburg,1974-1977
Marwin Hitz,FC Augsburg,2013-2018
Jürgen Oberhofer,FC Augsburg,1990-1995
Zdenko Miletic,FC Augsburg,2002-2007
