name,club,periods
Andrej Kramaric,TSG 1899 Hoffenheim,"2016-2016, 2016-2025"
Sejad Salihovic,TSG 1899 Hoffenheim,2006-2015
Vedad Ibisevic,TSG 1899 Hoffenheim,2007-2012
Roberto Firmino,TSG 1899 Hoffenheim,2011-2015
Thomas Ollhoff,TSG 1899 Hoffenheim,2002-2006
Demba Ba,TSG 1899 Hoffenheim,2007-2011
Ihlas Bebou,TSG 1899 Hoffenheim,2019-2025
Kevin Volland,TSG 1899 Hoffenheim,"2011-2011, 2012-2016"
Christoph Teinert,TSG 1899 Hoffenheim,2000-2003
Mark Uth,TSG 1899 Hoffenheim,2015-2018
Christoph Baumgartner,TSG 1899 Hoffenheim,2019-2023
Munas Dabbur,TSG 1899 Hoffenheim,2020-2023
Francisco Copado,TSG 1899 Hoffenheim,2006-2009
Chinedu Obasi,TSG 1899 Hoffenheim,"2007-2012, 2012-2012"
Sven Schipplock,TSG 1899 Hoffenheim,2011-2015
Ádám Szalai,TSG 1899 Hoffenheim,"2014-2016, 2016-2019"
Heiko Throm,TSG 1899 Hoffenheim,2000-2005
Anthony Modeste,TSG 1899 Hoffenheim,2013-2015
Carlos Eduardo,TSG 1899 Hoffenheim,2007-2010
Maximilian Beier,TSG 1899 Hoffenheim,"2020-2021, 2023-2024"
Sandro Wagner,TSG 1899 Hoffenheim,2016-2018
Ishak Belfodil,TSG 1899 Hoffenheim,2018-2021
Tomislav Maric,TSG 1899 Hoffenheim,2006-2008
Guido Streichsbier,TSG 1899 Hoffenheim,1999-2002
Sebastian Rudy,TSG 1899 Hoffenheim,"2010-2017, 2019-2020, 2020-2021, 2021-2023"
Sandro Cescutti,TSG 1899 Hoffenheim,2004-2007
Thorsten Thee,TSG 1899 Hoffenheim,1999-2004
Dragan Paljic,TSG 1899 Hoffenheim,2004-2008
Kai Herdling,TSG 1899 Hoffenheim,"2002-2005, 2009-2009, 2013-2016"
Stephan Sieger,TSG 1899 Hoffenheim,2001-2004
Denis Bindnagel,TSG 1899 Hoffenheim,2001-2008
Andreas Gaber,TSG 1899 Hoffenheim,1995-2004
Nadiem Amiri,TSG 1899 Hoffenheim,2014-2019
Christian Möckel,TSG 1899 Hoffenheim,2003-2004
Kerem Demirbay,TSG 1899 Hoffenheim,2016-2019
Robert Skov,TSG 1899 Hoffenheim,2019-2024
Thorsten Müller,TSG 1899 Hoffenheim,1998-2005
Matthias Örüm,TSG 1899 Hoffenheim,"2001-2002, 2004-2007"
Sargis Adamyan,TSG 1899 Hoffenheim,"2019-2022, 2022-2022"
Georginio Rutter,TSG 1899 Hoffenheim,2021-2023
Joelinton,TSG 1899 Hoffenheim,"2015-2016, 2018-2019"
Selim Teber,TSG 1899 Hoffenheim,2006-2009
Gylfi Sigurdsson,TSG 1899 Hoffenheim,"2010-2012, 2012-2012"
Eugen Polanski,TSG 1899 Hoffenheim,2013-2018
