name,club,periods
Arnold Schütz,SV Werder Bremen,1955-1972
Claudio Pizarro,SV Werder Bremen,"1999-2001, 2008-2009, 2009-2012, 2015-2017, 2018-2020"
Willi Schröder,SV Werder Bremen,1955-1963
Frank Neubarth,SV Werder Bremen,1982-1996
Karl-Heinz Preuße,SV Werder Bremen,1949-1957
Rudi Völler,SV Werder Bremen,1982-1987
Uwe Reinders,SV Werder Bremen,1977-1985
Norbert Meier,SV Werder Bremen,1980-1990
Aílton,SV Werder Bremen,1998-2004
Wynton Rufer,SV Werder Bremen,"1989-1990, 1990-1995"
Werner Görts,SV Werder Bremen,1966-1978
Klaus Hänel,SV Werder Bremen,1957-1968
Ivan Klasnic,SV Werder Bremen,2001-2008
Horst Gernhardt,SV Werder Bremen,1946-1953
Horst-Dieter Höttges,SV Werder Bremen,1964-1978
Andreas Herzog,SV Werder Bremen,"1992-1995, 1996-2002"
Gerhard Zebrowski,SV Werder Bremen,1959-1969
Günter Wilmovius,SV Werder Bremen,1956-1961
Jürgen Röber,SV Werder Bremen,1974-1980
Hans Hagenacker,SV Werder Bremen,1949-1959
Werner Weist,SV Werder Bremen,1971-1977
Hugo Almeida,SV Werder Bremen,"2006-2007, 2007-2011"
Miroslav Klose,SV Werder Bremen,2004-2007
Benno Möhlmann,SV Werder Bremen,1978-1987
Karl-Heinz Riedle,SV Werder Bremen,1987-1990
Markus Rosenberg,SV Werder Bremen,"2007-2010, 2011-2012"
Marvin Ducksch,SV Werder Bremen,2021-2025
Torsten Frings,SV Werder Bremen,"1997-2002, 2005-2011"
Aaron Hunt,SV Werder Bremen,2004-2014
Niclas Füllkrug,SV Werder Bremen,"2012-2013, 2014-2014, 2019-2023"
Dieter Meyer,SV Werder Bremen,1962-1964
Tim Borowski,SV Werder Bremen,"2000-2008, 2009-2012"
Erwin Kostedde,SV Werder Bremen,1980-1982
Johan Micoud,SV Werder Bremen,2002-2006
Bernd Hobsch,SV Werder Bremen,1993-1997
Willi Soya,SV Werder Bremen,1961-1966
Horst Barth,SV Werder Bremen,1958-1962
Mario Basler,SV Werder Bremen,1993-1996
Frank Ordenewitz,SV Werder Bremen,1983-1989
Heinz Rath,SV Werder Bremen,1948-1952
Per Röntved,SV Werder Bremen,1972-1979
Karl-Heinz Kamp,SV Werder Bremen,1970-1984
Helmut Schimeczek,SV Werder Bremen,1958-1970
Naldo,SV Werder Bremen,2005-2012
Max Kruse,SV Werder Bremen,"2007-2009, 2016-2019"
Uwe Bracht,SV Werder Bremen,1973-1984
Nelson Valdez,SV Werder Bremen,2003-2006
Herbert Laumen,SV Werder Bremen,1971-1973
Max Lorenz,SV Werder Bremen,1960-1969
Klaus Allofs,SV Werder Bremen,1990-1993
Angelos Charisteas,SV Werder Bremen,2002-2005
Ole Björnmose,SV Werder Bremen,1966-1971
Michael Kutzop,SV Werder Bremen,1984-1990
Milot Rashica,SV Werder Bremen,2018-2021
Heinz-Dieter Hasebrink,SV Werder Bremen,1969-1973
Lothar Klinge,SV Werder Bremen,1938-1954
Werner Dreßel,SV Werder Bremen,1977-1980
Wolfgang Sidka,SV Werder Bremen,1982-1987
Bernd Rupp,SV Werder Bremen,1967-1969
Fin Bartels,SV Werder Bremen,2014-2020
Theodor Gebre Selassie,SV Werder Bremen,2012-2021
Bruno Labbadia,SV Werder Bremen,1996-1998
Diethelm Ferner,SV Werder Bremen,1963-1969
Stefan Kohn,SV Werder Bremen,1991-1993
Bruno Pezzey,SV Werder Bremen,1983-1987
Erwin Ebert,SV Werder Bremen,1952-1955
Klaus Matischak,SV Werder Bremen,1964-1967
Zlatko Junuzovic,SV Werder Bremen,2012-2018
Herbert Burdenski,SV Werder Bremen,1949-1954
John Danielsen,SV Werder Bremen,1965-1970
Frank Baumann,SV Werder Bremen,1999-2009
Thomas Schaaf,SV Werder Bremen,1980-1995
Mirko Votava,SV Werder Bremen,1985-1996
Rune Bratseth,SV Werder Bremen,"1987-1994, 1995-1995"
Leonardo Bittencourt,SV Werder Bremen,"2019-2020, 2020-2025"
Boubacar Sanogo,SV Werder Bremen,"2007-2009, 2009-2009"
Rade Bogdanovic,SV Werder Bremen,1998-2002
Karl Mayer,SV Werder Bremen,"1934-1939, 1939-1947"
Vladimir Beschastnykh,SV Werder Bremen,1994-1996
Kurt Wunderlich,SV Werder Bremen,"1946-1947, 1948-1953"
Nils Petersen,SV Werder Bremen,"2012-2013, 2013-2015, 2015-2015"
Rigobert Gruber,SV Werder Bremen,1981-1986
Franco Di Santo,SV Werder Bremen,2013-2015
Uwe Harttgen,SV Werder Bremen,"1989-1994, 1997-1998"
Willi Neuberger,SV Werder Bremen,1971-1973
Klaus Wunder,SV Werder Bremen,1978-1980
Davy Klaassen,SV Werder Bremen,2018-2020
Hartmut Konschal,SV Werder Bremen,1976-1982
Thomas Wolter,SV Werder Bremen,1984-1998
Mesut Özil,SV Werder Bremen,2008-2010
Marko Arnautovic,SV Werder Bremen,2010-2013
Bernd Schmidt,SV Werder Bremen,1967-1974
Dieter Thun,SV Werder Bremen,1962-1965
Per Mertesacker,SV Werder Bremen,2006-2011
Dieter Eilts,SV Werder Bremen,1988-2002
