name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Mohammed Yasir,FC Goa,https://www.transfermarkt.us/mohammed-yasir/profil/spieler/523645,https://img.a.transfermarkt.technology/portrait/small/523645-1712241615.png?lm=1,Yasir,16,India,in,Hyderabad FC,"Imphal, Manipur",Unknown,Attack - Right Winger,"1,69 m",14.04.1998,91,6,15,0,7,0,1,22,49,6.088
Nikhil Poojary,Bengaluru FC,https://www.transfermarkt.us/nikhil-poojary/profil/spieler/480796,https://img.a.transfermarkt.technology/portrait/small/480796-1712327212.png?lm=1,Nikhil Poojary,7,India,in,Hyderabad FC,"Navi Mumbai, Maharashtra",निखिल पुजारी,Defender - Right-Back,"1,77 m",03.09.1995,86,1,4,0,6,0,0,8,31,6.806
João Victor,Without Club,https://www.transfermarkt.us/joao-victor/profil/spieler/54996,https://img.a.transfermarkt.technology/portrait/small/54996-1697290841.JPG?lm=1,Victor,Unknown,Brazil,br,Hyderabad FC,Olinda,João Victor de Albuquerque Bruno,Midfield - Defensive Midfield,"1,79 m",07.11.1988,80,14,3,0,13,1,0,10,6,6.551
Chinglensana Singh,Bengaluru FC,https://www.transfermarkt.us/chinglensana-singh/profil/spieler/416247,https://img.a.transfermarkt.technology/portrait/small/416247-1712328168.png?lm=1,Singh,4,India,in,Hyderabad FC,"Churachandpur, Manipur",Chinglensana Konsham Singh,Defender - Centre-Back,"1,85 m",23.11.1996,74,3,0,2,10,0,1,1,9,6.503
Abdul Rabeeh A K,Hyderabad FC,https://www.transfermarkt.us/abdul-rabeeh-a-k/profil/spieler/739450,https://img.a.transfermarkt.technology/portrait/small/739450-1711003290.JPG?lm=1,Rabeeh A K,19,India,in,Hyderabad FC,"Malappuram, Kerala",Unknown,Midfield - Right Midfield,"1,69 m",23.01.2001,71,1,4,0,5,0,0,29,9,4.124
Sahil Tavora,FC Goa,https://www.transfermarkt.us/sahil-tavora/profil/spieler/458315,https://img.a.transfermarkt.technology/portrait/small/458315-1727330648.JPG?lm=1,Tavora,Unknown,India,in,Hyderabad FC,"Panaji, Goa",Dom Sahil Krishe De Noronha E Tavora,Midfield - Defensive Midfield,"1,69 m",19.10.1995,70,1,1,0,7,0,0,48,8,3.092
Akash Mishra,Mumbai City FC,https://www.transfermarkt.us/akash-mishra/profil/spieler/642347,https://img.a.transfermarkt.technology/portrait/small/642347-1712253117.png?lm=1,Mishra,6,India,in,Hyderabad FC,"Balrampur, Uttar Pradesh",आकाश मिश्रा,Defender - Left-Back,"1,78 m",27.11.2001,68,3,4,0,9,0,0,1,2,6.106
Laxmikant Kattimani,FC Goa,https://www.transfermarkt.us/laxmikant-kattimani/profil/spieler/211387,https://img.a.transfermarkt.technology/portrait/small/211387-1727330512.JPG?lm=1,Kattimani,13,India,in,Hyderabad FC,"Sancoale, Goa",Unknown,Goalkeeper,"1,78 m",03.05.1989,63,0,0,0,3,0,0,0,2,5.603
Hitesh Sharma,Mumbai City FC,https://www.transfermarkt.us/hitesh-sharma/profil/spieler/416260,https://img.a.transfermarkt.technology/portrait/small/416260-1712334425.png?lm=1,Sharma,25,India,in,Hyderabad FC,"Jalandhar, Punjab",Unknown,Midfield - Central Midfield,"1,74 m",25.12.1997,59,2,3,0,4,0,0,10,40,3.706
Joel Chianese,Perth RedStar FC,https://www.transfermarkt.us/joel-chianese/profil/spieler/177832,https://img.a.transfermarkt.technology/portrait/small/177832-1671000923.jpg?lm=1,Chianese,Unknown,Australia,au,Hyderabad FC,Sydney,Joel Joseph Chianese,Attack - Centre-Forward,"1,80 m",15.02.1990,57,11,7,0,6,0,0,19,31,3.173
