name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Anirudh Thapa,Mohun Bagan Super Giant,https://www.transfermarkt.us/anirudh-thapa/profil/spieler/280953,https://img.a.transfermarkt.technology/portrait/small/280953-1738213707.jpg?lm=1,Thapa,7,India,in,Chennaiyin FC,"Dehradun, Uttarakhand",अनिरुध थापा,Midfield - Central Midfield,"1,69 m",15.01.1998,125,12,17,0,11,0,0,24,27,9.286
Jerry Lalrinzuala,Odisha FC,https://www.transfermarkt.us/jerry-lalrinzuala/profil/spieler/280923,https://img.a.transfermarkt.technology/portrait/small/280923-1712335241.png?lm=1,Lalrinzuala,4,India,in,Chennaiyin FC,"Aizawl, Mizoram",Unknown,Defender - Left-Back,"1,67 m",30.07.1998,103,1,7,0,13,0,0,7,9,8.696
Rahim Ali,Odisha FC,https://www.transfermarkt.us/rahim-ali/profil/spieler/543344,https://img.a.transfermarkt.technology/portrait/small/543344-1717830433.png?lm=1,Ali,15,India,in,Chennaiyin FC,"Barrackpore, West Bengal",রহিম আলী,Attack - Centre-Forward,"1,79 m",21.04.2000,85,14,5,0,12,0,0,31,41,4.918
Thoi Singh,Calicut Football Club,https://www.transfermarkt.us/thoi-singh/profil/spieler/351106,https://img.a.transfermarkt.technology/portrait/small/351106-1591006053.png?lm=1,Singh,Unknown,India,in,Chennaiyin FC,"Thoubal, Manipur",Khangebam Thoi Singh,Attack - Right Winger,"1,67 m",05.10.1990,84,4,7,0,6,1,0,39,20,4.495
Eli Sabiá,Sreenidi Deccan FC,https://www.transfermarkt.us/eli-sabia/profil/spieler/53200,https://img.a.transfermarkt.technology/portrait/small/s_53200_291_2012_1.jpg?lm=1,Sabiá,Unknown,Brazil,br,Chennaiyin FC,Mogi Guaçu,Eli Sabiá Filho,Defender - Centre-Back,"1,88 m",31.08.1988,79,3,2,0,5,1,0,1,0,7.023
Edwin Sydney Vanspaul,Chennaiyin FC,https://www.transfermarkt.us/edwin-sydney-vanspaul/profil/spieler/485353,https://img.a.transfermarkt.technology/portrait/small/485353-1715102436.png?lm=1,Vanspaul,Unknown,India,in,Chennaiyin FC,"Neyveli, Kerala",Edwin Sydney Vanspaul Henry,Defender - Right-Back,"1,70 m",24.09.1992,79,3,4,0,5,1,0,32,24,4.664
Jeje Lalpekhlua,Retired,https://www.transfermarkt.us/jeje-lalpekhlua/profil/spieler/207649,https://img.a.transfermarkt.technology/portrait/small/207649-1419246919.jpg?lm=1,Lalpekhlua,12,India,in,Chennaiyin FC,"Hnahthial, Mizoram",Unknown,Attack - Centre-Forward,"1,73 m",07.01.1991,77,25,7,0,2,0,0,13,21,5.645
Raphael Augusto,Abahani Limited Dhaka,https://www.transfermarkt.us/raphael-augusto/profil/spieler/112632,https://img.a.transfermarkt.technology/portrait/small/112632-1669850877.jpg?lm=1,Raphael Augusto,-,Brazil,br,Chennaiyin FC,Rio de Janeiro,Unknown,Midfield - Central Midfield,"1,81 m",06.03.1991,69,7,6,0,8,0,0,8,18,5.414
Karanjit Singh,Hyderabad FC,https://www.transfermarkt.us/karanjit-singh/profil/spieler/211393,https://img.a.transfermarkt.technology/portrait/small/211393-1742319823.jpg?lm=1,Singh,16,India,in,Chennaiyin FC,"Hoshiarpur, Punjab",Unknown,Goalkeeper,"1,81 m",08.01.1986,63,0,0,0,3,0,0,0,2,5.668
Germanpreet Singh,Without Club,https://www.transfermarkt.us/germanpreet-singh/profil/spieler/480926,https://img.a.transfermarkt.technology/portrait/small/480926-1598248418.jpg?lm=1,Singh,6,India,in,Chennaiyin FC,"Gurdaspur, Punjab",Unknown,Midfield - Defensive Midfield,"1,71 m",24.06.1996,62,1,3,0,15,0,0,29,14,3.274
