name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Mehtab Hossain,Retired,https://www.transfermarkt.us/mehtab-hossain/profil/spieler/157415,https://img.a.transfermarkt.technology/portrait/small/157415-1595432364.png?lm=1,Hossain,-,India,in,East Bengal FC,"Kolkata, West Bengal",Unknown,Midfield - Defensive Midfield,"1,71 m",05.09.1985,110,2,0,0,26,0,0,4,13,9.426
Lalrindika Ralte,Retired,https://www.transfermarkt.us/lalrindika-ralte/profil/spieler/211390,https://img.a.transfermarkt.technology/portrait/small/211390-1590146826.png?lm=1,Ralte,-,India,in,East Bengal FC,Mizoram,Unknown,Midfield - Left Midfield,"1,73 m",07.09.1992,110,16,4,0,15,0,0,21,22,8.074
Naorem Mahesh Singh,East Bengal FC,https://www.transfermarkt.us/naorem-mahesh-singh/profil/spieler/642495,https://img.a.transfermarkt.technology/portrait/small/642495-1696161749.jpg?lm=1,Singh,-,India,in,East Bengal FC,"---, Manipur",নাওরেম মাহেশ সিং,Attack - Left Winger,"1,67 m",03.03.1999,99,14,12,0,13,1,0,12,48,7.232
Arnab Mondal,Retired,https://www.transfermarkt.us/arnab-mondal/profil/spieler/225341,https://img.a.transfermarkt.technology/portrait/small/225341-1589986463.png?lm=1,Mondal,-,India,in,East Bengal FC,Behala,Arnab Kumar Mondal,Defender - Centre-Back,"1,79 m",25.09.1989,98,1,0,0,7,1,1,6,5,8.227
Harmanjot Khabra,Retired,https://www.transfermarkt.us/harmanjot-khabra/profil/spieler/157447,https://img.a.transfermarkt.technology/portrait/small/157447-1663991065.jpg?lm=1,Khabra,4,India,in,East Bengal FC,"---, Punjab",Harmanjot Singh Khabra,Defender - Right-Back,"1,76 m",18.03.1988,96,4,1,0,15,1,0,10,19,7.566
Cavin Lobo,Vasco SC Goa,https://www.transfermarkt.us/cavin-lobo/profil/spieler/342425,https://img.a.transfermarkt.technology/portrait/small/342425-1588140142.jpeg?lm=1,Lobo,-,India,in,East Bengal FC,"---, Goa",Cavin Peter Lobo,Midfield - Left Midfield,"1,75 m",04.04.1988,82,6,0,0,6,0,0,26,36,5.085
Mohammed Rafique,Without Club,https://www.transfermarkt.us/mohammed-rafique/profil/spieler/342426,https://img.a.transfermarkt.technology/portrait/small/342426-1717829881.png?lm=1,Rafique,-,India,in,East Bengal FC,"Kolkata, West Bengal",মোহাম্মদ রফিক,Midfield - Central Midfield,"1,71 m",26.03.1991,82,2,3,0,5,0,0,38,17,4.490
Cleiton Silva,East Bengal FC,https://www.transfermarkt.us/cleiton-silva/profil/spieler/281827,https://img.a.transfermarkt.technology/portrait/small/281827-1701409745.jpg?lm=1,Silva,Unknown,Brazil,br,East Bengal FC,Manaus,Cleiton Augusto Oliveira Silva,Attack - Centre-Forward,"1,75 m",03.02.1987,80,27,10,0,16,0,0,20,11,5.843
Lalchungnunga,East Bengal FC,https://www.transfermarkt.us/lalchungnunga/profil/spieler/727226,https://img.a.transfermarkt.technology/portrait/small/727226-1742327819.JPG?lm=1,Lalchungnunga,4,India,in,East Bengal FC,"Aizawl, Mizoram",Unknown,Defender - Centre-Back,"1,83 m",25.12.2000,77,2,0,1,15,4,0,7,9,6.335
Gurwinder Singh,Without Club,https://www.transfermarkt.us/gurwinder-singh/profil/spieler/343436,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Singh,-,India,in,East Bengal FC,"Jalandhar, Punjab",Unknown,Defender - Centre-Back,"1,83 m",16.04.1986,74,1,0,1,16,0,1,13,7,5.514
Saumik Dey,Retired,https://www.transfermarkt.us/saumik-dey/profil/spieler/343438,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Dey,-,India,in,East Bengal FC,Hindmotor,Unknown,Defender - Left-Back,"1,78 m",20.08.1984,68,0,0,0,4,0,0,5,9,5.692
Raju Gaikwad,Diamond Harbour FC,https://www.transfermarkt.us/raju-gaikwad/profil/spieler/211377,https://img.a.transfermarkt.technology/portrait/small/211377-1588843858.jpeg?lm=1,Gaikwad,-,India,in,East Bengal FC,"Mumbai, Maharashtra",Raju Eknath Gaikwad,Defender - Centre-Back,"1,80 m",25.09.1990,66,0,2,1,9,1,0,14,6,4.880
Robert Lalthlamuana,Retired,https://www.transfermarkt.us/robert-lalthlamuana/profil/spieler/211383,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Lalthlamuana,-,India,in,East Bengal FC,Mizoram,Unknown,Defender - Left-Back,"1,71 m",04.09.1988,65,0,0,0,13,0,0,10,13,4.739
Souvik Chakrabarti,East Bengal FC,https://www.transfermarkt.us/souvik-chakrabarti/profil/spieler/343410,https://img.a.transfermarkt.technology/portrait/small/343410-1715102218.png?lm=1,Chakrabarti,-,India,in,East Bengal FC,"Kolkata, West Bengal",Souvik Alok Chakrabarti,Defender - Right-Back,"1,71 m",12.07.1991,64,1,1,0,16,2,0,12,20,4.589
Prabhsukhan Singh Gill,East Bengal FC,https://www.transfermarkt.us/prabhsukhan-singh-gill/profil/spieler/468159,https://img.a.transfermarkt.technology/portrait/small/468159-1663852146.jpg?lm=1,Singh Gill,-,India,in,East Bengal FC,"Ludhiana, Punjab",Unknown,Goalkeeper,"1,82 m",02.01.2001,62,0,0,0,10,0,0,0,1,5.608
Chidi Edeh,Without Club,https://www.transfermarkt.us/chidi-edeh/profil/spieler/132705,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Edeh,Unknown,Nigeria,ng,East Bengal FC,Lagos,Unknown,Attack - Centre-Forward,"1,82 m",18.08.1987,60,34,2,0,6,0,0,2,13,5.210
Mohamad Rakip,East Bengal FC,https://www.transfermarkt.us/mohamad-rakip/profil/spieler/468152,https://img.a.transfermarkt.technology/portrait/small/468152-1727286878.JPG?lm=1,Rakip,-,India,in,East Bengal FC,"---, Manipur",Unknown,Defender - Right-Back,"1,73 m",14.05.2000,59,0,1,0,12,0,0,19,14,3.817
Vishnu P V,East Bengal FC,https://www.transfermarkt.us/vishnu-p-v/profil/spieler/775510,https://img.a.transfermarkt.technology/portrait/small/775510-1742325041.jpg?lm=1,Unknown,Unknown,India,in,East Bengal FC,Unknown,Unknown,Unknown,Unknown,24.12.2001,54,5,5,0,6,0,0,27,22,2.593
Nandha Kumar Sekar,East Bengal FC,https://www.transfermarkt.us/nandha-kumar-sekar/profil/spieler/489276,https://img.a.transfermarkt.technology/portrait/small/489276-1727333898.jpg?lm=1,Unknown,Unknown,India,in,East Bengal FC,Unknown,Unknown,Unknown,Unknown,20.12.1995,53,11,5,0,6,0,1,9,21,3.906
Uga Samuel Okpara,Without Club,https://www.transfermarkt.us/uga-samuel-okpara/profil/spieler/94962,https://img.a.transfermarkt.technology/portrait/small/s_94962_14099_2010_1.jpg?lm=1,Okpara,Unknown,Nigeria,ng,East Bengal FC,Nigeria,Unknown,Defender - Centre-Back,"1,83 m",28.08.1982,52,1,0,0,8,1,0,1,3,4.560
Naoba Singh,Yarkhok United,https://www.transfermarkt.us/naoba-singh/profil/spieler/343406,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Singh,-,India,in,East Bengal FC,Manipur,Thokchom Naoba Singh,Defender - Right-Back,Unknown,06.03.1988,49,0,0,0,3,0,0,8,10,3.817
Saúl Crespo,East Bengal FC,https://www.transfermarkt.us/saul-crespo/profil/spieler/387557,https://img.a.transfermarkt.technology/portrait/small/387557-1723040870.jpg?lm=1,Crespo,Unknown,Spain,es,East Bengal FC,Ponferrada,Saúl Crespo Prieto,Midfield - Central Midfield,"1,86 m",23.07.1996,47,11,4,0,12,0,0,2,10,3.913
Abhijit Mondal,Retired,https://www.transfermarkt.us/abhijit-mondal/profil/spieler/342473,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Mondal,Unknown,India,in,East Bengal FC,"Balurghat, West Bengal",Unknown,Goalkeeper,"1,76 m",01.02.1978,46,0,0,0,1,0,0,1,2,4.122
Shylo Malsawmtluanga,Retired,https://www.transfermarkt.us/shylo-malsawmtluanga/profil/spieler/285001,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Malsawmtluanga,-,India,in,East Bengal FC,"---, Mizoram",Unknown,Midfield - Left Midfield,"1,69 m",24.10.1984,46,2,1,0,2,0,1,14,20,2.766
