name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Bipin Singh,Mumbai City FC,https://www.transfermarkt.us/bipin-singh/profil/spieler/416250,https://img.a.transfermarkt.technology/portrait/small/416250-1708694100.jpg?lm=1,Singh,14,India,in,Mumbai City FC,"---, Manipur",Bipin Singh Thounajam,Attack - Left Winger,"1,72 m",10.03.1995,155,27,16,0,5,0,0,39,63,10.294
Mehtab Singh,Mumbai City FC,https://www.transfermarkt.us/mehtab-singh/profil/spieler/485355,https://img.a.transfermarkt.technology/portrait/small/485355-1712253529.png?lm=1,Singh,6,India,in,Mumbai City FC,"Khemkaran, Punjab",ਮਹਤਾਬ ਸਿੰਘ,Defender - Centre-Back,"1,83 m",05.06.1998,114,7,1,0,12,1,0,18,12,8.878
Vikram Partap Singh,Mumbai City FC,https://www.transfermarkt.us/vikram-partap-singh/profil/spieler/642350,https://img.a.transfermarkt.technology/portrait/small/642350-1708538390.jpg?lm=1,Partap Singh,-,India,in,Mumbai City FC,"---, Chandigarh",विक्रम प्रताप सिंह,Attack - Right Winger,"1,69 m",16.01.2002,112,17,6,0,20,2,0,58,39,4.942
Lallianzuala Chhangte,Mumbai City FC,https://www.transfermarkt.us/lallianzuala-chhangte/profil/spieler/425586,https://img.a.transfermarkt.technology/portrait/small/425586-1710931776.JPG?lm=1,Chhangte,19,India,in,Mumbai City FC,"Lunglei, Mizoram",Unknown,Attack - Right Winger,"1,66 m",06.08.1997,102,35,19,0,7,0,0,9,38,8.245
Phurba Lachenpa,Mumbai City FC,https://www.transfermarkt.us/phurba-lachenpa/profil/spieler/419249,https://img.a.transfermarkt.technology/portrait/small/419249-1709736959.JPG?lm=1,Lachenpa,-,India,in,Mumbai City FC,"Lachen, Sikkim",Phurba Tempa Lachenpa,Goalkeeper,"1,83 m",04.02.1998,93,0,0,0,6,0,1,2,4,8.117
Amrinder Singh,Odisha FC,https://www.transfermarkt.us/amrinder-singh/profil/spieler/301053,https://img.a.transfermarkt.technology/portrait/small/301053-1739962291.JPG?lm=1,Unknown,Unknown,India,in,Mumbai City FC,Unknown,Unknown,Unknown,Unknown,27.05.1993,84,0,0,0,7,0,0,0,2,7.613
Apuia,Mohun Bagan Super Giant,https://www.transfermarkt.us/apuia/profil/spieler/468154,https://img.a.transfermarkt.technology/portrait/small/468154-1697100038.jpg?lm=1,Apuia,-,India,in,Mumbai City FC,"Aizawl, Mizoram",Unknown,Midfield - Central Midfield,"1,77 m",17.10.2000,81,6,2,0,10,0,0,1,24,6.797
Rahul Bheke,Bengaluru FC,https://www.transfermarkt.us/rahul-bheke/profil/spieler/400929,https://img.a.transfermarkt.technology/portrait/small/400929-1712252842.png?lm=1,Unknown,Unknown,India,in,Mumbai City FC,Unknown,Unknown,Unknown,Unknown,06.12.1990,78,3,2,0,10,0,0,1,9,6.774
Raynier Fernandes,Odisha FC,https://www.transfermarkt.us/raynier-fernandes/profil/spieler/482067,https://img.a.transfermarkt.technology/portrait/small/482067-1712242175.png?lm=1,Fernandes,21,India,in,Mumbai City FC,"Mumbai, Maharashtra",Raynier Raymond Fernandes,Midfield - Central Midfield,"1,72 m",19.02.1996,76,3,4,0,6,0,0,29,34,4.022
Ahmed Jahouh,Retired,https://www.transfermarkt.us/ahmed-jahouh/profil/spieler/234953,https://img.a.transfermarkt.technology/portrait/small/234953-1712334695.png?lm=1,Jahouh,-,Morocco,ma,Mumbai City FC,Nador,أحمد جحوح,Midfield - Defensive Midfield,"1,87 m",31.07.1988,69,6,16,0,21,1,1,2,23,5.616
