name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Subhasish Bose,Mohun Bagan Super Giant,https://www.transfermarkt.us/subhasish-bose/profil/spieler/421051,https://img.a.transfermarkt.technology/portrait/small/421051-1712158150.png?lm=1,Unknown,Unknown,India,in,Mohun Bagan Super Giant,Unknown,Unknown,Unknown,Unknown,18.08.1995,146,11,6,0,29,0,0,9,18,12.278
Manvir Singh,Mohun Bagan Super Giant,https://www.transfermarkt.us/manvir-singh/profil/spieler/524813,https://img.a.transfermarkt.technology/portrait/small/524813-1734089876.png?lm=1,Unknown,Unknown,India,in,Mohun Bagan Super Giant,Unknown,Unknown,Unknown,Unknown,06.11.1995,142,30,27,0,8,0,0,25,43,10.685
Liston Colaco,Mohun Bagan Super Giant,https://www.transfermarkt.us/liston-colaco/profil/spieler/552373,https://img.a.transfermarkt.technology/portrait/small/552373-1727336079.JPG?lm=1,Colaco,13,India,in,Mohun Bagan Super Giant,"Davorlim, Goa",लिस्टन कोलासो,Attack - Left Winger,"1,78 m",12.11.1998,121,29,20,0,8,0,1,23,51,8.798
Vishal Kaith,Mohun Bagan Super Giant,https://www.transfermarkt.us/vishal-kaith/profil/spieler/416245,https://img.a.transfermarkt.technology/portrait/small/416245-1740051271.jpg?lm=1,Kaith,-,India,in,Mohun Bagan Super Giant,"Rohru, Himachal Pradesh",Unknown,Goalkeeper,"1,87 m",22.07.1996,95,0,0,0,8,0,0,0,2,8.540
Asish Rai,Mohun Bagan Super Giant,https://www.transfermarkt.us/asish-rai/profil/spieler/564416,https://img.a.transfermarkt.technology/portrait/small/564416-1712157827.png?lm=1,Rai,2,India,in,Mohun Bagan Super Giant,"Pachey, Sikkim",Unknown,Defender - Right-Back,"1,74 m",27.01.1999,88,2,7,0,13,0,1,17,21,6.481
Dimitri Petratos,Mohun Bagan Super Giant,https://www.transfermarkt.us/dimitri-petratos/profil/spieler/153882,https://img.a.transfermarkt.technology/portrait/small/153882-1694458460.JPG?lm=1,Petratos,21,Australia,au,Mohun Bagan Super Giant,Sydney,"Dimitrios Petratos, Δημήτριος Πετράτος",Midfield - Attacking Midfield,"1,76 m",10.11.1992,86,32,21,0,5,0,0,18,18,6.353
Pritam Kotal,Chennaiyin FC,https://www.transfermarkt.us/pritam-kotal/profil/spieler/343413,https://img.a.transfermarkt.technology/portrait/small/343413-1712160329.png?lm=1,Kotal,20,India,in,Mohun Bagan Super Giant,"Uttarpara, West Bengal",প্রীতম কোটাল,Defender - Right-Back,"1,74 m",08.09.1993,84,3,2,2,12,0,0,0,6,7.522
Deepak Tangri,Mohun Bagan Super Giant,https://www.transfermarkt.us/deepak-tangri/profil/spieler/559479,https://img.a.transfermarkt.technology/portrait/small/559479-1615393386.jpg?lm=1,Tangri,18,India,in,Mohun Bagan Super Giant,"---, Punjab",Unknown,Midfield - Defensive Midfield,"1,78 m",01.02.1999,80,2,2,0,26,0,1,16,46,5.142
Carl McHugh,FC Goa,https://www.transfermarkt.us/carl-mchugh/profil/spieler/148957,https://img.a.transfermarkt.technology/portrait/small/148957-1712242738.png?lm=1,McHugh,-,Ireland,ie,Mohun Bagan Super Giant,Lettermacaward,Carl Gerard McHugh,Midfield - Defensive Midfield,"1,81 m",05.02.1993,73,4,3,0,16,0,0,6,19,5.786
Hugo Boumous,Odisha FC,https://www.transfermarkt.us/hugo-boumous/profil/spieler/333680,https://img.a.transfermarkt.technology/portrait/small/333680-1742318023.JPG?lm=1,Boumous,-,Morocco,ma,Mohun Bagan Super Giant,Rennes,"Hugo Adnan Boumous, هوغو عدنان بوموس",Midfield - Attacking Midfield,"1,72 m",24.07.1995,70,14,19,0,20,0,0,8,42,5.067
