name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Mario Haas,Retired,https://www.transfermarkt.us/mario-haas/profil/spieler/3069,https://img.a.transfermarkt.technology/portrait/small/s_3069_122_2012_1.jpg?lm=1,Haas,9,Austria,at,SK Sturm Graz,Graz,Unknown,Attack - Centre-Forward,"1,83 m",16.09.1974,550,179,50,0,40,3,4,151,201,36.174
Günther Neukirchner,Retired,https://www.transfermarkt.us/gunther-neukirchner/profil/spieler/3056,https://img.a.transfermarkt.technology/portrait/small/s_3056_123_2012_12_11_1.jpg?lm=1,Neukirchner,-,Austria,at,SK Sturm Graz,Grambach,Unknown,Defender - Left-Back,"1,77 m",02.12.1971,520,35,1,1,66,3,0,73,94,39.330
Anton Pichler,Retired,https://www.transfermarkt.us/anton-pichler/profil/spieler/130296,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Pichler,-,Austria,at,SK Sturm Graz,Weiz,Unknown,Defender - Centre-Back,N/A,04.10.1955,514,33,0,0,45,0,1,8,18,45.599
Rudolf Schauss,---,https://www.transfermarkt.us/rudolf-schauss/profil/spieler/205813,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Schauss,-,Austria,at,SK Sturm Graz,Unknown,Unknown,Defender,"1,76 m",01.02.1957,489,34,0,0,46,0,2,29,43,41.253
Gernot Jurtin,---,https://www.transfermarkt.us/gernot-jurtin/profil/spieler/130293,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Jurtin,-,Austria,at,SK Sturm Graz,Scheifling,Unknown,Attack,"1,80 m",09.09.1955,470,147,0,0,29,0,1,25,67,39.285
Walter Saria,---,https://www.transfermarkt.us/walter-saria/profil/spieler/247718,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Saria,-,Austria,at,SK Sturm Graz,Sankt Peter am Ottersbach,Unknown,Goalkeeper,"1,75 m",08.02.1955,404,0,0,2,0,0,0,6,10,35.991
Heinz Russ,Retired,https://www.transfermarkt.us/heinz-russ/profil/spieler/290908,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Russ,-,Austria,at,SK Sturm Graz,Unknown,Unknown,Defender,Unknown,05.10.1939,395,0,0,0,11,0,0,16,8,34.551
Manfred Steiner,---,https://www.transfermarkt.us/manfred-steiner/profil/spieler/135655,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Steiner,-,Austria,at,SK Sturm Graz,Unknown,Unknown,Defender,N/A,03.01.1950,382,21,0,1,63,0,8,9,49,32.116
Heinz Thonhofer,Retired,https://www.transfermarkt.us/heinz-thonhofer/profil/spieler/177524,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Thonhofer,-,Austria,at,SK Sturm Graz,Bruck an der Mur,Unknown,Midfield,"1,84 m",25.09.1958,365,30,0,2,22,0,1,12,48,30.953
Manfred Wirth,Retired,https://www.transfermarkt.us/manfred-wirth/profil/spieler/290637,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Wirth,Unknown,Austria,at,SK Sturm Graz,Unknown,Unknown,Defender,Unknown,23.11.1952,355,5,0,1,27,0,2,26,32,29.386
Arnold Wetl,Retired,https://www.transfermarkt.us/arnold-wetl/profil/spieler/3067,https://img.a.transfermarkt.technology/portrait/small/s_3067_123_2012_11_12_1.jpg?lm=1,Wetl,15,Austria,at,SK Sturm Graz,Eibiswald,Unknown,Midfield - Central Midfield,N/A,02.02.1970,332,74,2,0,15,0,0,32,82,25.993
Hubert Kulmer,---,https://www.transfermarkt.us/hubert-kulmer/profil/spieler/290612,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Kulmer,-,Austria,at,SK Sturm Graz,Unknown,Unknown,Attack,N/A,30.10.1953,324,66,0,0,16,0,1,51,64,24.876
Christian Gratzei,Retired,https://www.transfermarkt.us/christian-gratzei/profil/spieler/3050,https://img.a.transfermarkt.technology/portrait/small/3050-1501074310.jpg?lm=1,Gratzei,23,Austria,at,SK Sturm Graz,Leoben,Unknown,Goalkeeper,"1,86 m",19.09.1981,318,0,1,0,14,0,1,4,4,28.247
Ivica Vastic,Retired,https://www.transfermarkt.us/ivica-vastic/profil/spieler/3683,https://img.a.transfermarkt.technology/portrait/small/3683-1493298262.jpg?lm=1,Vastic,9,Austria,at,SK Sturm Graz,Split,Ivica Vastić,Attack - Second Striker,"1,83 m",29.09.1969,315,153,11,1,56,2,1,8,29,27.456
Michael Petrovic,Retired,https://www.transfermarkt.us/michael-petrovic/profil/spieler/177512,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Petrovic,-,Austria,at,SK Sturm Graz,Loznica,Michael Petrović,Defender,"1,72 m",18.10.1957,309,7,0,0,27,0,3,2,3,27.633
Peter Huberts,Retired,https://www.transfermarkt.us/peter-huberts/profil/spieler/205133,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Huberts,-,Austria,at,SK Sturm Graz,Unknown,Unknown,Defender,Unknown,25.09.1961,305,3,0,1,39,0,3,48,33,23.592
Stefan Hierländer,SK Sturm Graz,https://www.transfermarkt.us/stefan-hierlander/profil/spieler/59053,https://img.a.transfermarkt.technology/portrait/small/59053-1736777316.jpg?lm=1,Hierländer,14,Austria,at,SK Sturm Graz,Villach,Unknown,Midfield - Right Midfield,"1,80 m",03.02.1991,297,23,25,0,43,4,2,66,82,20.387
Walter Hörmann,Retired,https://www.transfermarkt.us/walter-hormann/profil/spieler/94895,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Hörmann,-,Austria,at,SK Sturm Graz,Feldbach,Unknown,Midfield,N/A,13.09.1961,287,15,0,0,33,1,0,41,61,21.756
Gilbert Prilasnig,Retired,https://www.transfermarkt.us/gilbert-prilasnig/profil/spieler/4967,https://img.a.transfermarkt.technology/portrait/small/p_g_s_4967_10044_2009_1.jpg?lm=1,Prilasnig,-,Austria,at,SK Sturm Graz,Klagenfurt,Unknown,Defender - Centre-Back,"1,83 m",01.04.1973,282,29,0,0,21,2,2,68,34,20.345
Kurt Stendal,---,https://www.transfermarkt.us/kurt-stendal/profil/spieler/290617,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Stendal,-,Denmark,dk,SK Sturm Graz,Værløse,Unknown,Midfield - Central Midfield,Unknown,19.02.1951,278,90,0,0,7,0,0,24,61,21.766
Helmut Huberts,Retired,https://www.transfermarkt.us/helmut-huberts/profil/spieler/376908,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Huberts,Unknown,Austria,at,SK Sturm Graz,Unknown,Unknown,Midfield,Unknown,24.09.1944,276,14,0,1,6,0,0,17,36,22.764
