name,status,profile_url,image_url,jersey_name,jersey_number,nation,nation_code,club,place_of_birth,full_name,position,height,date_of_birth,appearances,goals,assists,own_goals,yellow_cards,second_yellow,red_cards,substituted_on,substituted_off,minutes_played
Gerald Archan,Retired,https://www.transfermarkt.us/gerald-archan/profil/spieler/40334,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Archan,Unknown,Austria,at,TSV Hartberg,Unknown,Unknown,Defender - Centre-Back,"1,78 m",20.11.1972,340,14,0,0,67,3,3,4,19,29.804
Jürgen Heil,TSV Hartberg,https://www.transfermarkt.us/jurgen-heil/profil/spieler/271223,https://img.a.transfermarkt.technology/portrait/small/271223-1722941509.jpg?lm=1,Heil,-,Austria,at,TSV Hartberg,Unknown,Unknown,Defender - Right-Back,"1,76 m",04.04.1997,280,15,22,0,66,1,0,68,75,19.337
Dario Tadic,SC Pinkafeld,https://www.transfermarkt.us/dario-tadic/profil/spieler/50860,https://img.a.transfermarkt.technology/portrait/small/50860-1725293564.jpg?lm=1,Tadic,11,Austria,at,TSV Hartberg,Odžak,Dario Tadić,Attack - Centre-Forward,"1,79 m",11.05.1990,263,129,44,0,12,0,1,40,102,19.841
Tobias Kainz,TSV Hartberg,https://www.transfermarkt.us/tobias-kainz/profil/spieler/69741,https://img.a.transfermarkt.technology/portrait/small/69741-1722941654.jpg?lm=1,Kainz,6,Austria,at,TSV Hartberg,Feldbach,Unknown,Midfield - Defensive Midfield,"1,74 m",31.10.1992,221,11,26,0,32,1,0,41,75,15.938
Thomas Rotter,TSV Hartberg II,https://www.transfermarkt.us/thomas-rotter/profil/spieler/119231,https://img.a.transfermarkt.technology/portrait/small/119231-1692986839.png?lm=1,Rotter,Unknown,Austria,at,TSV Hartberg,Unknown,Unknown,Defender - Centre-Back,"1,88 m",27.01.1992,219,26,10,2,40,1,0,48,13,16.249
Siegfried Rasswalder,Retired,https://www.transfermarkt.us/siegfried-rasswalder/profil/spieler/33889,https://img.a.transfermarkt.technology/portrait/small/33889-1566392874.jpg?lm=1,Rasswalder,20,Austria,at,TSV Hartberg,Unknown,Unknown,Defender - Left-Back,"1,78 m",13.05.1987,214,8,20,0,54,2,3,9,23,18.187
Andreas Pichlbauer,Retired,https://www.transfermarkt.us/andreas-pichlbauer/profil/spieler/40348,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Pichlbauer,Unknown,Austria,at,TSV Hartberg,Unknown,Unknown,Midfield,"1,75 m",14.08.1980,206,32,0,0,14,0,1,65,54,13.869
Wolfgang Eder,Retired,https://www.transfermarkt.us/wolfgang-eder/profil/spieler/40337,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Eder,Unknown,Austria,at,TSV Hartberg,Unknown,Unknown,Midfield - Central Midfield,"1,75 m",28.11.1976,203,24,1,0,21,1,0,15,26,16.863
Jürgen Rindler,Retired,https://www.transfermarkt.us/jurgen-rindler/profil/spieler/17122,https://img.a.transfermarkt.technology/portrait/small/s_17122_4467_2013_07_24_1.jpg?lm=1,Rindler,Unknown,Austria,at,TSV Hartberg,Hartberg,Unknown,Goalkeeper,"1,84 m",10.04.1986,196,0,2,0,8,0,0,0,3,17.616
Christian Zach,Retired,https://www.transfermarkt.us/christian-zach/profil/spieler/40354,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Zach,Unknown,Austria,at,TSV Hartberg,Unknown,Unknown,Defender - Centre-Back,"1,87 m",27.09.1979,189,16,1,0,20,1,1,5,14,16.282
Hannes Koch,Retired,https://www.transfermarkt.us/hannes-koch/profil/spieler/40376,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,Koch,Unknown,Austria,at,TSV Hartberg,Unknown,Unknown,Midfield - Right Midfield,"1,72 m",03.01.1977,182,8,1,0,25,0,0,14,25,14.994
Rene Swete,Retired,https://www.transfermarkt.us/rene-swete/profil/spieler/181454,https://img.a.transfermarkt.technology/portrait/small/181454-1660577939.png?lm=1,Swete,Unknown,Austria,at,TSV Hartberg,Wien,Unknown,Goalkeeper,"1,86 m",01.06.1990,179,0,1,2,25,1,0,0,2,16.120
Christoph Kröpfl,SK Werndorf,https://www.transfermarkt.us/christoph-kropfl/profil/spieler/46055,https://img.a.transfermarkt.technology/portrait/small/46055-1604063184.png?lm=1,Kröpfl,-,Austria,at,TSV Hartberg,Graz,Unknown,Midfield - Left Midfield,"1,70 m",04.05.1990,179,20,19,0,12,0,0,40,74,12.355
