name,club,periods
Simon Zangerl,WSG Tirol,"2011-2014, 2015-2016, 2017-2018"
Armin Hobel,WSG Tirol,"1998-2000, 2008-2011"
Benjamin Pranter,WSG Tirol,"2009-2009, 2011-2021"
Christian Kellner,WSG Tirol,"1999-2002, 2004-2006, 2007-2009"
Kurt Stanger,WSG Tirol,1994-2000
Robert Ablinger,WSG Tirol,"1981-1993, 1995-1996"
Michael Steinlechner,WSG Tirol,"2006-2013, 2014-2018"
Günther Huber,WSG Tirol,1993-1994
Markus Schnellrieder,WSG Tirol,1983-1993
Harald Eder,WSG Tirol,"1989-1992, 1996-2000"
Florian Buchacher,WSG Tirol,"2011-2018, 2019-2021"
Martin Weissenbrunner,WSG Tirol,2000-2016
Thomas Eder,WSG Tirol,"1989-1993, 1996-2001"
Florian Toplitsch,WSG Tirol,2011-2021
Helmut Weger,WSG Tirol,1988-1997
Werner Löberbauer,WSG Tirol,"1983-1988, 1990-1992"
Christian Ablinger,WSG Tirol,"1985-1989, 1993-2000"
Thomas Klotz,WSG Tirol,
Stefan Platt,WSG Tirol,"1986-2001, 2004-2006"
Andreas Troppmair,WSG Tirol,
Bruno Berloffa,WSG Tirol,"1992-1999, 2000-2003"
David Gugganig,WSG Tirol,"2017-2017, 2017-2021, 2023-2025"
Sandro Samwald,WSG Tirol,"2005-2007, 2009-2015"
Ferdinand Oswald,WSG Tirol,"2011-2012, 2014-2024"
Alfred Zaudtke,WSG Tirol,1986-1989
