name,club,periods
Roland Kollmann,Grazer AK 1902,"2002-2007, 2008-2012"
Wilhelm Sgerm,Grazer AK 1902,1955-1967
Walter Koleznik,Grazer AK 1902,1961-1979
Mario Zuenelli,Grazer AK 1902,
Johannes Jank,Grazer AK 1902,1958-1964
Eduard Glieder,Grazer AK 1902,"1988-1994, 1995-1996"
Johann Pigel,Grazer AK 1902,"1978-1983, 1984-1989"
Josef Stering,Grazer AK 1902,"1968-1972, 1980-1986"
Erwin Dampfhofer,Grazer AK 1902,"1990-1995, 1996-1997"
Benedict Akwuegbu,Grazer AK 1902,"1998-2002, 2003-2004"
Mario Bazina,Grazer AK 1902,2001-2006
Günther Koschak,Grazer AK 1902,
Karl Aigner,Grazer AK 1902,
Kurt Eigenstiller,Grazer AK 1902,1951-1961
Karl Philipp,Grazer AK 1902,1968-1980
Erwin Hohenwarter,Grazer AK 1902,"1965-1969, 1977-1983"
Dieter Ramusch,Grazer AK 1902,1995-2005
Harald Rebernig,Grazer AK 1902,1969-1976
Anton Maier,Grazer AK 1902,1954-1962
Herbert Wieger,Grazer AK 1902,"1994-1999, 2000-2001"
Wilhelm Huberts,Grazer AK 1902,"1954-1959, 1971-1975"
Anton Ehmann,Grazer AK 1902,1997-2006
Leo Weiss,Grazer AK 1902,"1975-1979, 1980-1982"
Hermann Stessl,Grazer AK 1902,1957-1970
Peter Vidalli,Grazer AK 1902,1975-1980
Marco Perchtold,Grazer AK 1902,"2007-2008, 2017-2025"
Martin Amerhauser,Grazer AK 1902,"1995-1996, 1999-2009"
René Aufhauser,Grazer AK 1902,2001-2005
Marco Gantschnig,Grazer AK 1902,2019-2025
Matjaz Kek,Grazer AK 1902,1989-1994
Erich Frisch,Grazer AK 1902,1953-1969
Joachim Standfest,Grazer AK 1902,1998-2007
Zelimir Vidovic,Grazer AK 1902,1984-1989
Friedrich Kandler,Grazer AK 1902,1950-1957
Erich Sajko,Grazer AK 1902,"1953-1958, 1959-1962"
Michael Hofer,Grazer AK 1902,2007-2012
Andreas Lipa,Grazer AK 1902,1998-2002
Boban Dmitrovic,Grazer AK 1902,1996-2003
Zeljko Vukovic,Grazer AK 1902,1995-1999
Ernst Gössl,Grazer AK 1902,1975-1985
Enrico Kulovits,Grazer AK 1902,"1996-2002, 2003-2004"
Bernhard Hanser,Grazer AK 1902,"1990-1993, 1994-1995"
Gregor Pötscher,Grazer AK 1902,"1990-1993, 1994-2006"
Alfred Kölly,Grazer AK 1902,1951-1965
Manfred Mertel,Grazer AK 1902,1974-1979
Helmut Sauseng,Grazer AK 1902,
Erwin Ninaus,Grazer AK 1902,"1959-1960, 1962-1971"
Harald Gamauf,Grazer AK 1902,1980-1990
Stojadin Rajkovic,Grazer AK 1902,1990-1997
Rudolf Steinbauer,Grazer AK 1902,"1979-1980, 1982-1986, 1994-1996"
Gernot Koleznik,Grazer AK 1902,1990-1995
Christian Deutschmann,Grazer AK 1902,2007-2012
Michael Zisser,Grazer AK 1902,"1985-1991, 1995-1998"
Gernot Sick,Grazer AK 1902,"1996-2002, 2002-2007"
Benjamin Rosenberger,Grazer AK 1902,2019-2025
Ales Ceh,Grazer AK 1902,1992-2003
Klaus Spirk,Grazer AK 1902,
Gottfried Lamprecht,Grazer AK 1902,1970-1981
Wilfried Marchl,Grazer AK 1902,1982-1987
Mario Tokic,Grazer AK 1902,2001-2005
Johann Klug,Grazer AK 1902,1964-1969
Samir Muratovic,Grazer AK 1902,2004-2007
Lukas Graf,Grazer AK 1902,2016-2025
Werner Maier,Grazer AK 1902,1969-1982
Jürgen Hartmann,Grazer AK 1902,"1993-1993, 1997-2003"
Erich Marko,Grazer AK 1902,1973-1987
Angelo Devescovi,Grazer AK 1902,1984-1988
Manfred Trost,Grazer AK 1902,1994-1995
Roland Goriupp,Grazer AK 1902,1989-1992
Franz Almer,Grazer AK 1902,1993-2005
Andreas Schranz,Grazer AK 1902,1997-2007
Johann Steigenberger,Grazer AK 1902,
