name,club,periods
Burkhard Rupp,Wolfsberger AC,"1986-1988, 1992-2005"
Michael Liendl,Wolfsberger AC,"2012-2014, 2018-2022"
Christian Falk,Wolfsberger AC,
Franz Schuster,Wolfsberger AC,1974-1983
Jacobo Ynclán,Wolfsberger AC,
Tai Baribo,Wolfsberger AC,2021-2023
Shon Weissman,Wolfsberger AC,2019-2020
Martin Smrtnik,Wolfsberger AC,"1995-1998, 2001-2003"
Franz Samitsch,Wolfsberger AC,1980-1986
Thierno Ballo,Wolfsberger AC,2022-2025
Franz Bukovsky,Wolfsberger AC,1974-1977
Harald Tatschl,Wolfsberger AC,1989-1999
Stephan Stückler,Wolfsberger AC,
Gerald Baumgartner,Wolfsberger AC,"1988-1991, 1996-1997, 1999-2000"
Manuel Kerhe,Wolfsberger AC,
Werner Gerak,Wolfsberger AC,1974-1983
Christopher Wernitznig,Wolfsberger AC,2014-2022
Helmut Schubel,Wolfsberger AC,
Christian Platzer,Wolfsberger AC,1983-1984
Dejan Joveljić,Wolfsberger AC,2020-2021
Heribert Loibnegger,Wolfsberger AC,
Marc Andre Schmerböck,Wolfsberger AC,"2015-2016, 2018-2021"
Marco Reich,Wolfsberger AC,
Stefan Korepp,Wolfsberger AC,
Dario Vizinger,Wolfsberger AC,"2020-2022, 2023-2023"
Branko Ladjevic,Wolfsberger AC,1999-2001
Christian Samitsch,Wolfsberger AC,
Thorsten Röcher,Wolfsberger AC,2021-2024
Milazim Rexhaj,Wolfsberger AC,1995-1997
Günther Scheucher,Wolfsberger AC,1992-2001
Augustine Boakye,Wolfsberger AC,2021-2024
Mario Leitgeb,Wolfsberger AC,2017-2024
David Witteveen,Wolfsberger AC,
Dietmar Perchthaler,Wolfsberger AC,
Dominik Baumgartner,Wolfsberger AC,"2019-2020, 2020-2025"
Issiaka Ouédraogo,Wolfsberger AC,"2015-2016, 2017-2018"
Mario Pihorner,Wolfsberger AC,"1987-1988, 1990-1991"
Dever Orgill,Wolfsberger AC,2017-2019
Herbert Weissegger,Wolfsberger AC,1980-1985
Armin Vallant,Wolfsberger AC,1993-2001
Sandro Gotal,Wolfsberger AC,2013-2014
Franz Polanz,Wolfsberger AC,"1983-1984, 1990-1993"
Carlos Silvio,Wolfsberger AC,2014-2016
Dario Baldauf,Wolfsberger AC,
Michael Kirisits,Wolfsberger AC,1998-2001
Markus Kreuz,Wolfsberger AC,
Peter Zulj,Wolfsberger AC,2014-2015
Eliel Peretz,Wolfsberger AC,2020-2022
Gerhard Steurer,Wolfsberger AC,1974-1976
Andreas Klaras,Wolfsberger AC,
Heinz Buchbauer,Wolfsberger AC,1979-1993
Cheikhou Dieng,Wolfsberger AC,2020-2022
Javier Mendez-Depine,Wolfsberger AC,"1990-1994, 1995-1998, 2002-2005"
Gernot Messner,Wolfsberger AC,
Boris Hüttenbrenner,Wolfsberger AC,2013-2018
Peter Kienleitner,Wolfsberger AC,
Bernd Gschweidl,Wolfsberger AC,2017-2019
Dejan Zukic,Wolfsberger AC,2024-2025
Harald Holzer,Wolfsberger AC,"1994-1995, 1997-2000"
Adis Jasic,Wolfsberger AC,2021-2025
Rubén Rivera,Wolfsberger AC,2012-2013
Maurice Malone,Wolfsberger AC,2022-2023
Anderson Niangbo,Wolfsberger AC,"2019-2020, 2025-2025"
Sandro Zakany,Wolfsberger AC,
Zeljko Simic,Wolfsberger AC,
Roland Wagner,Wolfsberger AC,1994-1996
Robert Stocker,Wolfsberger AC,1979-1985
Michael Sollbauer,Wolfsberger AC,
Anton Camernik,Wolfsberger AC,1979-1980
Wolfgang Pichler,Wolfsberger AC,
Mohamed Bamba,Wolfsberger AC,2023-2024
Stefan Hohnjec,Wolfsberger AC,1980-1983
Markus Schüssler,Wolfsberger AC,2001-2003
Gerhard Grün,Wolfsberger AC,
Tadej Trdina,Wolfsberger AC,2014-2017
Edward Lorens,Wolfsberger AC,1983-1985
Johann Hanschitz,Wolfsberger AC,
Philipp Prosenik,Wolfsberger AC,2016-2017
Viktor Mundi,Wolfsberger AC,1998-2000
Philipp Schenk,Wolfsberger AC,
Ernst Golautschnig,Wolfsberger AC,2004-2019
Vinko Begovic,Wolfsberger AC,1974-1978
Erik Kojzek,Wolfsberger AC,2024-2025
Michael Novak,Wolfsberger AC,2018-2024
Alexander Pichler,Wolfsberger AC,2000-2004
Miroslav Dujmovic,Wolfsberger AC,2007-2015
Roland Putsche,Wolfsberger AC,
Peter Tschernegg,Wolfsberger AC,2014-2017
Philip Hellqvist,Wolfsberger AC,2015-2017
Devid Stanisavljevic,Wolfsberger AC,
Christopher Sauerschnig,Wolfsberger AC,
Matthäus Taferner,Wolfsberger AC,2020-2023
Oliver Stauber,Wolfsberger AC,"2001-2003, 2004-2004"
Joachim Standfest,Wolfsberger AC,2013-2017
Fahrudin Zejnilovic,Wolfsberger AC,1981-1982
Daniel Offenbacher,Wolfsberger AC,2016-2018
Philipp Sattler,Wolfsberger AC,
