rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Oleksandr Batalskyi,Батальський Олександр Анатолійович,81,29,3,4.834,2019-2023,Batalskyi,-,19,0,Obolon Kyiv,Attack - Centre-Forward,"1,90 m",Ukraine,ua,https://www.transfermarkt.us/oleksandr-batalskyi/profil/spieler/59796,https://img.a.transfermarkt.technology/portrait/small/59796-1673416109.png?lm=1,,28.10.1986,Kiew,Without Club
2,Oleg Slobodyan,Слободян Олег Олександрович,190,24,11,11.527,2013-2025,Slobodyan,Unknown,18,0,Obolon Kyiv,Midfield - Attacking Midfield,"1,81 m",Ukraine,ua,https://www.transfermarkt.us/oleg-slobodyan/profil/spieler/320248,https://img.a.transfermarkt.technology/portrait/small/320248-1723644719.png?lm=1,,03.10.1996,Unknown,Obolon Kyiv
3,Artem Favorov,Фаворов Артем Володимирович,36,19,4,3.178,2013-2016,Favorov,-,11,1,Obolon Kyiv,Midfield - Central Midfield,"1,85 m",Ukraine,ua,https://www.transfermarkt.us/artem-favorov/profil/spieler/170245,https://img.a.transfermarkt.technology/portrait/small/170245-1592154954.jpg?lm=1,,19.03.1994,Kyiv,Puskás Akadémia FC
4,Vasyl Prodan,Продан Василь Васильович,81,15,6,5.616,2014-2019,Prodan,Unknown,7,0,Obolon Kyiv,Attack - Centre-Forward,"1,80 m",Ukraine,ua,https://www.transfermarkt.us/vasyl-prodan/profil/spieler/93070,https://img.a.transfermarkt.technology/portrait/small/default.jpg?lm=1,,15.03.1988,Unknown,Retired
5,Igor Medynskyi,Мединський Ігор Миколайович,142,14,17,11.255,"2018-2022, 2023-2025",Medynskyi,Unknown,21,0,Obolon Kyiv,Attack - Right Winger,"1,73 m",Ukraine,ua,https://www.transfermarkt.us/igor-medynskyi/profil/spieler/168830,https://img.a.transfermarkt.technology/portrait/small/168830-1723644848.png?lm=1,,03.01.1993,"Ustechko, Ternopil Oblast",Obolon Kyiv
6,Ilya Kovalenko,Коваленко Ілля Олександрович,53,13,6,3.965,2014-2017,Kovalenko,Unknown,8,0,Obolon Kyiv,Attack - Left Winger,"1,78 m",Ukraine,ua,https://www.transfermarkt.us/ilya-kovalenko/profil/spieler/177267,https://img.a.transfermarkt.technology/portrait/small/177267-1611343179.png?lm=1,,20.03.1990,"Kalanchak, Kherson Oblast",Without Club
7,Artur Murza,Мурза Артур Артурович,32,11,4,1.997,2021-2022,Murza,Unknown,3,0,Obolon Kyiv,Attack - Centre-Forward,"1,81 m",Russia,unknown,https://www.transfermarkt.us/artur-murza/profil/spieler/581404,https://img.a.transfermarkt.technology/portrait/small/581404-1680694830.png?lm=1,,13.07.2000,"Volnovakha, Donetsk Oblast",Volga Uljanovsk
8,Igor Krasnopir,Unknown,52,10,3,3.667,2022-2024,Unknown,Unknown,3,0,Obolon Kyiv,Unknown,Unknown,Ukraine,ua,https://www.transfermarkt.us/igor-krasnopir/profil/spieler/1045187,https://img.a.transfermarkt.technology/portrait/small/1045187-1723575120.png?lm=1,,01.12.2002,Unknown,Karpaty Lviv
9,Kostyantyn Kovalenko,Коваленко Костянтин Петрович,134,10,4,10.965,"2003-2009, 2014-2020",Kovalenko,Unknown,25,0,Obolon Kyiv,Defender - Centre-Back,"1,85 m",Ukraine,ua,https://www.transfermarkt.us/kostyantyn-kovalenko/profil/spieler/97329,https://img.a.transfermarkt.technology/portrait/small/97329-1699014150.png?lm=1,,05.12.1986,Kiew,Retired
10,Anton Shevchuk,Шевчук Антон Юрійович,69,8,4,3.406,"2010-2013, 2014-2017",Shevchuk,13,5,0,Obolon Kyiv,Midfield - Left Midfield,"1,78 m",Ukraine,ua,https://www.transfermarkt.us/anton-shevchuk/profil/spieler/120989,https://img.a.transfermarkt.technology/portrait/small/120989-1701281929.png?lm=1,,08.02.1990,"Uman, Cherkasy Oblast",Without Club
11,Artem Kovbasa,Ковбаса Артем Петрович,71,8,1,2.861,2016-2020,Kovbasa,Unknown,5,0,Obolon Kyiv,Attack - Right Winger,"1,79 m",Ukraine,ua,https://www.transfermarkt.us/artem-kovbasa/profil/spieler/383318,https://img.a.transfermarkt.technology/portrait/small/383318-1636727631.png?lm=1,,19.01.1997,Kyiv,FK Tauras Taurage
12,Ruslan Chernenko,Черненко Руслан Сергійович,73,8,8,5.524,2022-2025,Chernenko,Unknown,12,0,Obolon Kyiv,Midfield - Central Midfield,"1,73 m",Ukraine,ua,https://www.transfermarkt.us/ruslan-chernenko/profil/spieler/59877,https://img.a.transfermarkt.technology/portrait/small/59877-1723644765.png?lm=1,,29.09.1992,Kyiv,Obolon Kyiv
13,Oleksiy Maydanevych,Майданевич Олексій Олександрович,75,8,8,5.84,"2012-2013, 2013-2015, 2019-2022",Maydanevych,Unknown,10,0,Obolon Kyiv,Defender - Right-Back,"1,81 m",Ukraine,ua,https://www.transfermarkt.us/oleksiy-maydanevych/profil/spieler/201628,https://img.a.transfermarkt.technology/portrait/small/201628-1515152437.jpg?lm=1,,18.07.1991,Kyiv,Lysica Bodzentyn
