rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Yuriy Klymchuk,Климчук Юрій Сергійович,129,41,15,9.529,2019-2025,Klymchuk,Unknown,21,0,Rukh Lviv,Attack - Centre-Forward,"1,78 m",Ukraine,ua,https://www.transfermarkt.us/yuriy-klymchuk/profil/spieler/501612,https://img.a.transfermarkt.technology/portrait/small/501612-1723575014.png?lm=1,,05.05.1997,"Rogachi, Zhytomyr Oblast",Rukh Lviv
2,Daniil Kondrakov,Кондраков Данііл Сергійович,73,24,3,3.341,2019-2022,Kondrakov,Unknown,12,0,Rukh Lviv,Attack - Centre-Forward,"1,82 m",Ukraine,ua,https://www.transfermarkt.us/daniil-kondrakov/profil/spieler/540186,https://img.a.transfermarkt.technology/portrait/small/540186-1703793486.png?lm=1,,19.01.1998,Lugansk,Hebar Pazardzhik
3,Ilya Kvasnytsya,Квасниця Ілля Сергійович,58,13,12,3.196,"2020-2025, 2025-2025",Kvasnytsya,-,6,0,Rukh Lviv,Attack - Right Winger,"1,74 m",Ukraine,ua,https://www.transfermarkt.us/ilya-kvasnytsya/profil/spieler/936825,https://img.a.transfermarkt.technology/portrait/small/936825-1723574977.png?lm=1,,20.03.2003,"Doroshivtsi, Chernivtsi Oblast",Karpaty Lviv
4,Volodymyr Bidlovskyi,Бідловський Володимир Зіновійович,35,13,0,2.918,2016-2018,Bidlovskyi,-,6,0,Rukh Lviv,Midfield - Left Midfield,"1,74 m",Ukraine,ua,https://www.transfermarkt.us/volodymyr-bidlovskyi/profil/spieler/70919,https://img.a.transfermarkt.technology/portrait/small/70919-1675776059.png?lm=1,,31.05.1988,Ternopil,Retired
5,Talles Brener,Unknown,64,12,10,4.447,"2021-2022, 2022-2024, 2026-2025",Talles Brener,Unknown,8,0,Rukh Lviv,Midfield - Attacking Midfield,"1,71 m",Brazil,br,https://www.transfermarkt.us/talles-brener/profil/spieler/740732,https://img.a.transfermarkt.technology/portrait/small/740732-1723574758.png?lm=1,,12.05.1998,Divinópolis,Kashima Antlers
6,Yuriy Kopyna,Копина Юрій Ярославович,109,11,6,7.984,2017-2021,Kopyna,Unknown,20,0,Rukh Lviv,Defender - Right-Back,"1,81 m",Ukraine,ua,https://www.transfermarkt.us/yuriy-kopyna/profil/spieler/432658,https://img.a.transfermarkt.technology/portrait/small/432658-1724666746.png?lm=1,,04.07.1996,"Pustomyty, Lviv Oblast",FC Oleksandriya
7,Borys Baranets,Баранець Борис Григорович,73,10,5,4.776,2016-2019,Baranets,-,18,1,Rukh Lviv,Midfield - Central Midfield,"1,75 m",Ukraine,ua,https://www.transfermarkt.us/borys-baranets/profil/spieler/82592,https://img.a.transfermarkt.technology/portrait/small/82592-1699013137.png?lm=1,,22.07.1986,Lviv,Retired
8,Yaroslav Karabin,Карабін Ярослав Миронович,68,10,5,3.05,2020-2025,Karabin,-,2,1,Rukh Lviv,Attack - Centre-Forward,"1,82 m",Ukraine,ua,https://www.transfermarkt.us/yaroslav-karabin/profil/spieler/789583,https://img.a.transfermarkt.technology/portrait/small/789583-1723575093.png?lm=1,,19.11.2002,Lviv,Rukh Lviv
9,Grygoriy Baranets,Баранець Григорій Григорович,74,9,4,4.937,2016-2019,Baranets,-,13,0,Rukh Lviv,Midfield - Attacking Midfield,"1,77 m",Ukraine,ua,https://www.transfermarkt.us/grygoriy-baranets/profil/spieler/82593,https://img.a.transfermarkt.technology/portrait/small/82593-1699013084.png?lm=1,,22.07.1986,Lviv,Retired
10,Vasyl Runich,Руніч Василь Зеновійович,80,8,2,2.665,2020-2025,Runich,Unknown,11,0,Rukh Lviv,Attack - Left Winger,"1,68 m",Ukraine,ua,https://www.transfermarkt.us/vasyl-runich/profil/spieler/748940,https://img.a.transfermarkt.technology/portrait/small/748940-1723575067.png?lm=1,,31.01.2000,"Livchytsi, Lviv Oblast",Rukh Lviv
11,Yevgen Bokhashvili,Бохашвілі Євген Олександрович,23,8,1,1.697,2017-2018,Bokhashvili,-,2,0,Rukh Lviv,Attack - Centre-Forward,"1,85 m",Ukraine,ua,https://www.transfermarkt.us/yevgen-bokhashvili/profil/spieler/58933,https://img.a.transfermarkt.technology/portrait/small/58933-1548535805.png?lm=1,,05.01.1993,Dnipropetrovsk,Without Club
12,Svyatoslav Kozlovskyi,Козловський Святослав Григорович,33,7,0,1.471,"2012-2013, 2013-2014, 2014-2015, 2015-2015, 2016-2018, 2019-2021",Kozlovskyi,-,4,0,Rukh Lviv,Attack - Right Winger,"1,85 m",Ukraine,ua,https://www.transfermarkt.us/svyatoslav-kozlovskyi/profil/spieler/206889,https://img.a.transfermarkt.technology/portrait/small/206889-1612035850.png?lm=1,,26.03.1994,Lviv,Retired
13,Viktor Khomchenko,Хомченко Віктор Вікторович,26,6,5,1.689,2017-2018,Khomchenko,-,6,0,Rukh Lviv,Attack - Centre-Forward,"1,89 m",Ukraine,ua,https://www.transfermarkt.us/viktor-khomchenko/profil/spieler/265267,https://img.a.transfermarkt.technology/portrait/small/265267-1491935429.jpg?lm=1,,11.11.1994,"Lutsk, Volyn Oblast",Narew Ostroleka
