rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Yevgen Rymshyn,Римшин Євген Леонідович,150,30,7,7.979,1998-2004,Rymshyn,-,14,0,Kryvbas Kryvyi Rig,Defender - Right-Back,"1,82 m",Ukraine,ua,https://www.transfermarkt.us/yevgen-rymshyn/profil/spieler/859168,https://img.a.transfermarkt.technology/portrait/small/859168-1704557239.jpg?lm=1,,16.06.1976,"Ordzhonikidze, Dnipropetrovsk Oblast",Retired
2,Gennadiy Moroz,Мороз Геннадій Григорович,105,28,14,8.718,"1992-1992, 1998-2000",Moroz,-,12,3,Kryvbas Kryvyi Rig,Midfield - Attacking Midfield,"1,77 m",Ukraine,ua,https://www.transfermarkt.us/gennadiy-moroz/profil/spieler/123213,https://img.a.transfermarkt.technology/portrait/small/123213-1581448316.jpg?lm=1,,27.03.1975,Dnipropetrovsk,Retired
3,Igor Nichenko,Ніченко Ігор Григорович,83,27,2,6.355,1993-1995,Nichenko,Unknown,7,0,Kryvbas Kryvyi Rig,Attack - Centre-Forward,Unknown,Ukraine,ua,https://www.transfermarkt.us/igor-nichenko/profil/spieler/170569,https://img.a.transfermarkt.technology/portrait/small/170569-1676386243.jpeg?lm=1,,18.04.1971,Kherson,Retired
4,Valentyn Platonov,Платонов Валентин Вікторович,194,24,9,14.782,1996-2004,Platonov,-,23,1,Kryvbas Kryvyi Rig,Midfield - Defensive Midfield,"1,84 m",Ukraine,ua,https://www.transfermarkt.us/valentyn-platonov/profil/spieler/58220,https://img.a.transfermarkt.technology/portrait/small/58220-1674565734.jpg?lm=1,,15.01.1977,"Kryvyi Rig, Dnipropetrovsk Oblast",Retired
5,Vasil Gigiadze,ვასილ გიგიაძე,60,22,5,4.95,"2005-2007, 2007-2008",Gigiadze,14,12,0,Kryvbas Kryvyi Rig,Midfield - Attacking Midfield,"1,76 m",Georgia,ge,https://www.transfermarkt.us/vasil-gigiadze/profil/spieler/57878,https://img.a.transfermarkt.technology/portrait/small/57878-1650535908.png?lm=1,,03.06.1977,Kutaisi,Retired
6,Denys Filimonov,Філімонов Денис Володимирович,51,22,0,4.278,"1992-1992, 1997-1997",Filimonov,Unknown,7,0,Kryvbas Kryvyi Rig,Midfield - Central Midfield,"1,74 m",Ukraine,ua,https://www.transfermarkt.us/denys-filimonov/profil/spieler/785002,https://img.a.transfermarkt.technology/portrait/small/785002-1676365050.png?lm=1,,04.01.1971,Unknown,Retired
7,Mladen Bartulovic,Mladen Bartulović,114,22,15,8.602,"2008-2008, 2009-2010, 2011-2013",Bartulovic,22,27,1,Kryvbas Kryvyi Rig,Midfield - Left Midfield,"1,84 m",Croatia,hr,https://www.transfermarkt.us/mladen-bartulovic/profil/spieler/28179,https://img.a.transfermarkt.technology/portrait/small/28179-1611343204.png?lm=1,,05.10.1986,Kakanj,Retired
8,Viktor Gromov,Громов Віктор Олексійович,150,19,15,12.477,1992-1997,Gromov,Unknown,10,0,Kryvbas Kryvyi Rig,Attack - Right Winger,"1,74 m",Ukraine,ua,https://www.transfermarkt.us/viktor-gromov/profil/spieler/882535,https://img.a.transfermarkt.technology/portrait/small/882535-1724346595.jpg?lm=1,,20.08.1965,"Yenakieve, Donetsk Oblast",Retired
9,Ivan Getsko,Гецко Іван Михайлович,26,18,4,2.248,2000-2001,Getsko,-,4,1,Kryvbas Kryvyi Rig,Attack - Centre-Forward,"1,86 m",Ukraine,ua,https://www.transfermarkt.us/ivan-getsko/profil/spieler/93359,https://img.a.transfermarkt.technology/portrait/small/93359-1634586786.jpg?lm=1,,06.04.1968,Dnipropetrovsk,Retired
10,Sergey Samodin,Самодин Сергей Александрович,50,18,1,3.858,"2011-2011, 2012-2013",Samodin,-,8,0,Kryvbas Kryvyi Rig,Attack - Centre-Forward,"1,84 m",Russia,unknown,https://www.transfermarkt.us/sergey-samodin/profil/spieler/15593,https://img.a.transfermarkt.technology/portrait/small/15593-1554393119.png?lm=1,,14.02.1985,Stavropol,Retired
