rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Nikolay Kalinskiy,Калинский Николай Николаевич,144,26,22,11.254,N/A,Kalinskiy,6,23,0,FC Pari Nizhniy Novgorod,Midfield - Defensive Midfield,"1,80 m",Russia,unknown,https://www.transfermarkt.us/nikolay-kalinskiy/profil/spieler/146468,https://img.a.transfermarkt.technology/portrait/small/146468-1722314618.png?lm=1,N/A,22.09.1993,Moskau,FC Pari Nizhniy Novgorod
2,Igor Gorbunov,Горбунов Игорь Владимирович,114,19,15,6.693,N/A,Gorbunov,7,16,0,FC Pari Nizhniy Novgorod,Midfield - Left Midfield,"1,72 m",Russia,unknown,https://www.transfermarkt.us/igor-gorbunov/profil/spieler/214246,https://img.a.transfermarkt.technology/portrait/small/214246-1720981260.png?lm=1,N/A,20.09.1994,"Nikitino, Tambov Region",Torpedo Moscow
3,Timur Suleymanov,Сулейманов Тимур Играмутдинович,112,25,9,6.662,N/A,Suleymanov,10,20,0,FC Pari Nizhniy Novgorod,Attack - Centre-Forward,"1,83 m",Russia,unknown,https://www.transfermarkt.us/timur-suleymanov/profil/spieler/582074,https://img.a.transfermarkt.technology/portrait/small/582074-1721716018.png?lm=1,N/A,17.03.2000,"Derbent, Dagestan Republic",Lokomotiv Moscow
4,Kirill Gotsuk,Гоцук Кирилл Вадимович,158,14,8,13.135,N/A,Gotsuk,Unknown,26,2,FC Pari Nizhniy Novgorod,Defender - Centre-Back,"1,94 m",Russia,unknown,https://www.transfermarkt.us/kirill-gotsuk/profil/spieler/343749,https://img.a.transfermarkt.technology/portrait/small/343749-1722314346.png?lm=1,N/A,10.09.1992,"Yelets, Lipetsk Region",FC Pari Nizhniy Novgorod
5,Ivan Temnikov,Темников Иван Викторович,55,2,8,4.130,N/A,Temnikov,17,17,0,FC Pari Nizhniy Novgorod,Defender - Right-Back,"1,70 m",Russia,unknown,https://www.transfermarkt.us/ivan-temnikov/profil/spieler/54787,https://img.a.transfermarkt.technology/portrait/small/54787-1740931315.png?lm=1,N/A,28.01.1989,"Bratsk, Irkutsk Region",Without Club
6,Aleksandr Sapeta,Сапета Александр Сергеевич,97,11,7,7.682,N/A,Sapeta,20,33,0,FC Pari Nizhniy Novgorod,Midfield - Central Midfield,"1,79 m",Russia,unknown,https://www.transfermarkt.us/aleksandr-sapeta/profil/spieler/89589,https://img.a.transfermarkt.technology/portrait/small/89589-1634221243.png?lm=1,N/A,28.06.1989,"Engels, Saratov Region",Retired
7,Timur Ayupov,Аюпов Тимур Ансарович,96,11,6,7.914,N/A,Ayupov,-,18,0,FC Pari Nizhniy Novgorod,Midfield - Defensive Midfield,"1,83 m",Russia,unknown,https://www.transfermarkt.us/timur-ayupov/profil/spieler/334441,https://img.a.transfermarkt.technology/portrait/small/334441-1724338153.png?lm=1,N/A,26.07.1993,Moskau,Ural Yekaterinburg
8,Mukhammad Sultonov,Султонов Мухаммад Имомалиевич,31,7,6,1.777,N/A,Sultonov,-,4,0,FC Pari Nizhniy Novgorod,Attack - Right Winger,"1,78 m",Russia,unknown,https://www.transfermarkt.us/mukhammad-sultonov/profil/spieler/144559,https://img.a.transfermarkt.technology/portrait/small/144559-1626695936.png?lm=1,N/A,22.12.1992,"Yavan, Qurghonteppa Region",KamAZ Naberezhnye Chelny
9,Pavel Ignatovich,Игнатович Павел Геннадьевич,66,11,6,4.702,N/A,Ignatovich,-,14,0,FC Pari Nizhniy Novgorod,Attack - Left Winger,"1,77 m",Russia,unknown,https://www.transfermarkt.us/pavel-ignatovich/profil/spieler/55538,https://img.a.transfermarkt.technology/portrait/small/55538-1569562841.png?lm=1,N/A,24.05.1989,St. Petersburg,Sever Murmansk
10,Maksim Palienko,Палиенко Максим Владимирович,66,14,5,5.045,N/A,Palienko,-,10,0,FC Pari Nizhniy Novgorod,Midfield - Attacking Midfield,"1,77 m",Russia,unknown,https://www.transfermarkt.us/maksim-palienko/profil/spieler/271497,https://img.a.transfermarkt.technology/portrait/small/271497-1722317836.png?lm=1,N/A,18.10.1994,Samara,FC Urartu Yerevan
11,Pavel Golyshev,Голышев Павел Сергеевич,35,2,5,1.614,N/A,Golyshev,7,5,0,FC Pari Nizhniy Novgorod,Midfield - Attacking Midfield,"1,76 m",Russia,unknown,https://www.transfermarkt.us/pavel-golyshev/profil/spieler/48510,https://img.a.transfermarkt.technology/portrait/small/48510-1569562763.png?lm=1,N/A,07.07.1987,Moskau,Medialiga (RU)
