rank,name,full_name,appearances,goals,assists,minutes_played,period,jersey_name,jersey_number,yellow_cards,red_cards,club,position,height,nation,nation_code,profile_url,image_url,club_logo_url,date_of_birth,place_of_birth,status
1,Nikita Simonyan,Симонян Никита Павлович,243,159,2,21.288,N/A,Simonyan,-,0,0,Spartak Moscow,Attack - Centre-Forward,"1,72 m",Russia,unknown,https://www.transfermarkt.us/nikita-simonyan/profil/spieler/246987,https://img.a.transfermarkt.technology/portrait/small/246987-1634579435.jpg?lm=1,N/A,12.10.1926,"Armavir, Krasnodar Region",Retired
2,Sergey Rodionov,Родионов Сергей Юрьевич,384,154,3,31.045,N/A,Rodionov,14,12,0,Spartak Moscow,Attack - Centre-Forward,"1,86 m",Russia,unknown,https://www.transfermarkt.us/sergey-rodionov/profil/spieler/88146,https://img.a.transfermarkt.technology/portrait/small/88146-1611928673.jpg?lm=1,N/A,03.09.1962,Moskau,Retired
3,Galimzyan Khusainov,Хусаинов Галимзян Салихович,407,129,2,36.166,N/A,Khusainov,-,1,0,Spartak Moscow,Midfield - Left Midfield,"1,64 m",Russia,unknown,https://www.transfermarkt.us/galimzyan-khusainov/profil/spieler/216056,https://img.a.transfermarkt.technology/portrait/small/216056-1581446911.jpg?lm=1,N/A,27.06.1937,"Novoe Ishlaikino, Tatarstan SSR",---
4,Fedor Cherenkov,Черенков Фёдор Фёдорович,494,121,13,40.284,N/A,Cherenkov,-,5,2,Spartak Moscow,Midfield - Attacking Midfield,"1,78 m",Russia,unknown,https://www.transfermarkt.us/fedor-cherenkov/profil/spieler/67096,https://img.a.transfermarkt.technology/portrait/small/67096-1636441244.jpg?lm=1,N/A,25.07.1959,Moskau,---
5,Yuriy Gavrilov,Гаврилов Юрий Васильевич,347,115,11,29.550,N/A,Gavrilov,9,9,0,Spartak Moscow,Midfield - Attacking Midfield,"1,85 m",Russia,unknown,https://www.transfermarkt.us/yuriy-gavrilov/profil/spieler/131533,https://img.a.transfermarkt.technology/portrait/small/131533-1705244653.jpg?lm=1,N/A,03.05.1953,"Setun, Moskau Region",Retired
6,Quincy Promes,Quincy Anton Promes,235,114,59,19.693,N/A,Promes,11,29,0,Spartak Moscow,Attack - Left Winger,"1,74 m",Netherlands,nl,https://www.transfermarkt.us/quincy-promes/profil/spieler/182381,https://img.a.transfermarkt.technology/portrait/small/182381-1632578100.png?lm=1,N/A,04.01.1992,Amsterdam,United FC (UAE)
7,Egor Titov,Титов Егор Ильич,444,105,86,37.599,N/A,Titov,9,39,0,Spartak Moscow,Midfield - Attacking Midfield,"1,86 m",Russia,unknown,https://www.transfermarkt.us/egor-titov/profil/spieler/15082,https://img.a.transfermarkt.technology/portrait/small/s_15082_123_2013_10_10_1.jpg?lm=1,N/A,29.05.1976,Moskau,Retired
8,Andrey Tikhonov,Тихонов Андрей Валерьевич,265,90,46,22.078,N/A,Tikhonov,-,19,1,Spartak Moscow,Midfield - Attacking Midfield,"1,77 m",Russia,unknown,https://www.transfermarkt.us/andrey-tikhonov/profil/spieler/25044,https://img.a.transfermarkt.technology/portrait/small/25044-1603880968.jpg?lm=1,N/A,16.10.1970,"Kaliningrad, Moskau Oblast",Retired
9,Roman Pavlyuchenko,Павлюченко Роман Анатольевич,189,89,20,14.915,N/A,Pavlyuchenko,19,35,1,Spartak Moscow,Attack - Centre-Forward,"1,88 m",Russia,unknown,https://www.transfermarkt.us/roman-pavlyuchenko/profil/spieler/15072,https://img.a.transfermarkt.technology/portrait/small/15072-1554113804.png?lm=1,N/A,15.12.1981,"Mostovskoy, Krasnodar Region",Retired
10,Anatoliy Ilyin,Анатолий Михайлович Ильин,249,87,0,20.133,N/A,Ilyin,-,0,1,Spartak Moscow,Attack - Centre-Forward,"1,78 m",Russia,unknown,https://www.transfermarkt.us/anatoliy-ilyin/profil/spieler/275468,https://img.a.transfermarkt.technology/portrait/small/275468-1484061810.jpg?lm=1,N/A,27.06.1931,Moskau,---
11,Sergey Salnikov,Сальников Сергей Сергеевич,227,78,0,19.505,N/A,Salnikov,-,1,1,Spartak Moscow,Attack - Centre-Forward,,Russia,unknown,https://www.transfermarkt.us/sergey-salnikov/profil/spieler/246979,https://img.a.transfermarkt.technology/portrait/small/246979-1581445329.jpg?lm=1,N/A,13.09.1925,Krasnodar,---
12,Nikolay Dementjev,Дементьев Николай Тимофеевич,218,75,1,18.753,N/A,Dementjev,21,0,1,Spartak Moscow,Attack - Centre-Forward,"1,72 m",Russia,unknown,https://www.transfermarkt.us/nikolay-dementjev/profil/spieler/302351,https://img.a.transfermarkt.technology/portrait/small/302351-1634583171.jpg?lm=1,N/A,14.07.1915,St. Petersburg,---
13,Aleksey Paramonov,Парамонов Алексей Александрович,300,70,0,26.572,N/A,Paramonov,7,0,0,Spartak Moscow,Midfield - Central Midfield,,Russia,unknown,https://www.transfermarkt.us/aleksey-paramonov/profil/spieler/300932,https://img.a.transfermarkt.technology/portrait/small/300932-1581445136.jpg?lm=1,N/A,21.02.1925,"Borovsk, Kaluga Region",---
14,Georgiy Glazkov,Глазков Георгий Фёдорович,137,68,0,12.063,N/A,Glazkov,Unknown,0,1,Spartak Moscow,Attack - Centre-Forward,,Russia,unknown,https://www.transfermarkt.us/georgiy-glazkov/profil/spieler/398428,https://img.a.transfermarkt.technology/portrait/small/398428-1674483609.jpg?lm=1,N/A,18.11.1911,"Vladimirovo, Moskau Oblast",---
15,Vladimir Beschastnykh,Бесчастных Владимир Евгеньевич,144,66,15,11.621,N/A,Beschastnykh,-,8,0,Spartak Moscow,Attack - Centre-Forward,"1,86 m",Russia,unknown,https://www.transfermarkt.us/vladimir-beschastnykh/profil/spieler/6927,https://img.a.transfermarkt.technology/portrait/small/6927-1493278468.jpg?lm=1,N/A,01.04.1974,Moskau,Retired
16,Valeriy Shmarov,Шмаров Валерий Валентинович,188,63,10,15.605,N/A,Shmarov,-,7,0,Spartak Moscow,Midfield - Attacking Midfield,,Russia,unknown,https://www.transfermarkt.us/valeriy-shmarov/profil/spieler/17278,https://img.a.transfermarkt.technology/portrait/small/17278-1514904587.jpg?lm=1,N/A,23.02.1965,Voronezh,Retired
17,Yuriy Sevidov,Севидов Юрий Александрович,167,62,0,14.415,N/A,Sevidov,-,0,1,Spartak Moscow,Attack - Centre-Forward,"1,85 m",Russia,unknown,https://www.transfermarkt.us/yuriy-sevidov/profil/spieler/792545,https://img.a.transfermarkt.technology/portrait/small/792545-1634669765.jpg?lm=1,N/A,24.08.1942,Moskau,---
