name,club,periods
Rafael Silva,PS Barito Putera,"2019-2020, 2021-2023"
Rizky Pora,PS Barito Putera,"2013-2015, 2016-2025"
Gustavo Tocantins,PS Barito Putera,2023-2024
Djibril Coulibaly,PS Barito Putera,2013-2013
Samsul Arif,PS Barito Putera,2017-2020
Douglas Packer,PS Barito Putera,2017-2019
Renan Alves,PS Barito Putera,"2022-2024, 2025-2025"
Gavin Kwan,PS Barito Putera,2017-2020
Eksel Runtukahu,PS Barito Putera,"2023-2023, 2023-2025"
Luiz Júnior,PS Barito Putera,2016-2017
Mike Ott,PS Barito Putera,2022-2024
Matías Córdoba,PS Barito Putera,2017-2019
James Koko Lomell,PS Barito Putera,2014-2015
Makan Konate,PS Barito Putera,"2013-2014, 2023-2023"
Bayu Pradana,PS Barito Putera,2019-2025
Matías Mier,PS Barito Putera,2025-2025
Francisco Torres,PS Barito Putera,2019-2020
Dedi Hartono,PS Barito Putera,"2013-2015, 2016-2018, 2022-2023"
Paulo Sitanggang,PS Barito Putera,"2014-2016, 2016-2020"
Yongki Aribowo,PS Barito Putera,"2012-2014, 2016-2018"
Murilo,PS Barito Putera,2023-2025
Morelatto,PS Barito Putera,2024-2025
Dandi Maulana,PS Barito Putera,2017-2022
Bruno Matos,PS Barito Putera,2022-2022
Aleksandar Rakic,PS Barito Putera,"2020-2021, 2021-2022"
Syahroni,PS Barito Putera,"2014-2015, 2017-2018"
Rafinha,PS Barito Putera,"2021-2022, 2022-2023"
Marcel Sacramento,PS Barito Putera,2018-2019
Bagas Kaffa,PS Barito Putera,2020-2025
Beni Oktovianto,PS Barito Putera,2021-2022
Buyung Ismu,PS Barito Putera,2021-2025
Evan Dimas,PS Barito Putera,2019-2020
Ady Setiawan,PS Barito Putera,2018-2020
Willian Lira,PS Barito Putera,2017-2017
Hansamu Yama,PS Barito Putera,2014-2019
Yuswanto Aditya,PS Barito Putera,2020-2025
Luthfi Kamal,PS Barito Putera,2021-2023
Levy Madinda,PS Barito Putera,2024-2025
Amirul Mukminin,PS Barito Putera,2010-2018
Jaime Moreno,PS Barito Putera,2025-2025
Herman Abanda,PS Barito Putera,2014-2015
Yakob Sayuri,PS Barito Putera,2019-2020
Septa Riyanto,PS Barito Putera,2010-2013
Ryota Noma,PS Barito Putera,2022-2023
Nehemia Solossa,PS Barito Putera,2012-2014
Ibrahim Conteh,PS Barito Putera,2016-2017
Agi Pratama,PS Barito Putera,"2015-2017, 2017-2017, 2017-2018"
Youssef Ezzejjari,PS Barito Putera,"2024-2025, 2025-2025"
Sugeng Wahyudi,PS Barito Putera,2010-2014
Azamat Baymatov,PS Barito Putera,2021-2022
Kahar Muzakkar,PS Barito Putera,2019-2023
Thiago Cunha,PS Barito Putera,2017-2017
Guy Junior,PS Barito Putera,2021-2022
Cássio de Jesus,PS Barito Putera,2019-2022
Aaron Evans,PS Barito Putera,2017-2019
Muhammad Rifqi,PS Barito Putera,2017-2019
Bagus Kahfi,PS Barito Putera,"2020-2021, 2023-2025"
Henry Njobi,PS Barito Putera,2011-2014
Muhamad Firly,PS Barito Putera,2020-2025
Noor Hadi,PS Barito Putera,2014-2015
Syaifullah Nazar,PS Barito Putera,2007-2014
Alif Jaelani,PS Barito Putera,"2021-2022, 2023-2023, 2024-2024"
Anderson,PS Barito Putera,2024-2025
Ambrizal Umanailo,PS Barito Putera,2020-2023
Lucas Silva,PS Barito Putera,2019-2020
Ambrizal,PS Barito Putera,2016-2018
Oktovianus Maniani,PS Barito Putera,"2013-2014, 2014-2014"
Nazar Nurzaidin,PS Barito Putera,2016-2025
Alhaji Gero,PS Barito Putera,2024-2025
Donald Bissa,PS Barito Putera,2015-2016
Aditya Putra Dewa,PS Barito Putera,2023-2023
Kosuke Yamazaki,PS Barito Putera,2019-2020
Donny Monim,PS Barito Putera,"2019-2020, 2022-2023"
Artur Vieira,PS Barito Putera,2019-2020
Frendi Saputra,PS Barito Putera,2023-2024
Rahmat Beri,PS Barito Putera,2022-2025
Valentino Telaubun,PS Barito Putera,2017-2017
Natanael Siringoringo,PS Barito Putera,2023-2025
David Laly,PS Barito Putera,2017-2018
Hasim Kipuw,PS Barito Putera,2023-2024
TA Musafri,PS Barito Putera,"2014-2015, 2017-2019"
Danilo Sekulic,PS Barito Putera,2020-2021
FX Yanuar,PS Barito Putera,2014-2015
Wawan Hendrawan,PS Barito Putera,2024-2025
Hyun-koo Yu,PS Barito Putera,2022-2022
Arie Sandy,PS Barito Putera,2016-2017
Andri Prabowo,PS Barito Putera,2021-2022
Shaka Bangura,PS Barito Putera,2014-2014
Reva Adi,PS Barito Putera,2020-2021
Yashir Islame,PS Barito Putera,2020-2021
Adhitya Harlan,PS Barito Putera,"2013-2023, 2023-2023"
Tonnie Cusell,PS Barito Putera,2014-2014
Abdul Aziz,PS Barito Putera,2023-2025
Kartika Ajie,PS Barito Putera,2022-2022
Dimas Selamet,PS Barito Putera,2017-2019
Daniel Tata,PS Barito Putera,2017-2018
Patrick Womsiwor,PS Barito Putera,2023-2024
Yosua Pahabol,PS Barito Putera,2014-2015
Ichsan Pratama,PS Barito Putera,2016-2017
Afdal Yusra,PS Barito Putera,"2022-2023, 2024-2024"
