name,club,periods
Alexsandro,PSBS Biak,2023-2025
Beto,PSBS Biak,"2023-2024, 2024-2025"
Mamadou Barry,PSBS Biak,2023-2024
Abel Argañaraz,PSBS Biak,2024-2025
Williams Lugo,PSBS Biak,2024-2025
Ananias Fingkreuw,PSBS Biak,2021-2022
Toumahuw Ronald,PSBS Biak,2021-2023
Julián Velázquez,PSBS Biak,2024-2025
Jeam Kelly Sroyer,PSBS Biak,"2021-2022, 2024-2025"
Osas Saha,PSBS Biak,2023-2024
Adrian Msen,PSBS Biak,2021-2024
Gustavo Suebu,PSBS Biak,2020-2023
Charles Rumbino,PSBS Biak,2017-2022
Yano Putra,PSBS Biak,2024-2025
Rudy Kurni,PSBS Biak,"2015-2019, 2022-2023"
Melvis Uaga,PSBS Biak,2023-2025
Wawan Samma,PSBS Biak,2020-2022
Melcior Majefat,PSBS Biak,2023-2024
Ariel Nahuelpán,PSBS Biak,2025-2025
Febrianto Uopmabin,PSBS Biak,2023-2025
Hermansyah Muchlis,PSBS Biak,
Otávio Dutra,PSBS Biak,2023-2024
Armando Oropa,PSBS Biak,"2022-2023, 2024-2025"
Takuya Matsunaga,PSBS Biak,2024-2025
Marckho Merauje,PSBS Biak,2024-2025
Marten Raweyai,PSBS Biak,2022-2023
Fabiano Beltrame,PSBS Biak,2023-2025
Muhammad Tahir,PSBS Biak,2023-2025
Anthonius Kipin,PSBS Biak,2022-2023
Arjuna Agung,PSBS Biak,2025-2025
Donny Monim,PSBS Biak,2024-2025
Nunung Cahyo,PSBS Biak,
Richard Gilbert Matui,PSBS Biak,2022-2023
Herwin Saputra,PSBS Biak,2024-2025
Rocky Wakum,PSBS Biak,
Jefri Kewoe,PSBS Biak,
Paulus Rumwaropen,PSBS Biak,"2018-2019, 2022-2023"
Yosse Maniagasi,PSBS Biak,2022-2023
Do-yeon Hwang,PSBS Biak,2023-2024
Yohanis Dunggu,PSBS Biak,
Krismon Wombaibobo,PSBS Biak,2022-2023
Oktovianus Maniani,PSBS Biak,2022-2023
Barnabas Sobor,PSBS Biak,2024-2024
Andika Wisnu,PSBS Biak,2023-2025
Ranoi Wayoi,PSBS Biak,
Agus Halitopo,PSBS Biak,2021-2022
Frank Sokoy,PSBS Biak,2025-2025
Yulyan Tjoe,PSBS Biak,2021-2022
Rian Lasut,PSBS Biak,2019-2019
Meshaal Hamzah,PSBS Biak,2024-2025
Hengki Menanti,PSBS Biak,2021-2022
Alttabelo Rumbrawer,PSBS Biak,2021-2022
Fandry Imbiri,PSBS Biak,2023-2023
Ramdani Tawainella,PSBS Biak,2023-2024
Ryohei Miyazaki,PSBS Biak,2023-2024
Geri Mandagi,PSBS Biak,"2022-2023, 2023-2024"
Corneles Hamadi,PSBS Biak,2022-2023
Gabriel Esparza,PSBS Biak,2024-2025
Yohanis Tjoe,PSBS Biak,2022-2023
Achmad Bachtiar,PSBS Biak,2019-2020
Dennis Buiney,PSBS Biak,
Patrias Rumere,PSBS Biak,2021-2023
Diandra Diaz,PSBS Biak,"2023-2024, 2025-2025"
Salman Alfarid,PSBS Biak,2024-2025
Mario Londok,PSBS Biak,"2023-2024, 2024-2025"
Octovianus Kapisa,PSBS Biak,2021-2025
Vendry Mofu,PSBS Biak,2023-2024
Muhammad Hamzaly,PSBS Biak,2023-2024
Todd Ferre,PSBS Biak,2024-2025
Milan Nere,PSBS Biak,2023-2024
Yohanis Nabar,PSBS Biak,2023-2024
Nelson Alom,PSBS Biak,2023-2025
Patrison Rumere,PSBS Biak,"2021-2023, 2023-2024"
Ruben Sanadi,PSBS Biak,2023-2024
Jonata Machado,PSBS Biak,2024-2025
John Pigai,PSBS Biak,2024-2025
Bryannus Muabuay,PSBS Biak,"2014-2015, 2017-2021, 2022-2023, 2023-2024"
Zhan Mayor,PSBS Biak,2021-2023
Matias Maniani,PSBS Biak,"2019-2022, 2023-2024"
Dedi Haryanto,PSBS Biak,2020-2022
Jimmy Aronggear,PSBS Biak,2021-2022
Yohanes Kandaimu,PSBS Biak,"2021-2022, 2024-2025"
Jaime,PSBS Biak,2024-2025
Elisa Numanderi,PSBS Biak,2021-2023
Usman Egmani,PSBS Biak,2021-2023
Yusak Redjauw,PSBS Biak,"2010-2020, 2021-2021"
Panggih Sambodo,PSBS Biak,2023-2024
Andreas Karundeng,PSBS Biak,2018-2020
Evander Yarangga,PSBS Biak,2021-2022
Abe Isir,PSBS Biak,2023-2024
Yudistira Mambrasar,PSBS Biak,2019-2019
Israel Wamiau,PSBS Biak,2023-2024
Thomas Wandikbo,PSBS Biak,2023-2025
Nocea Fonataba,PSBS Biak,
