name,club,periods
Marko Simic,Persija Jakarta,"2017-2022, 2023-2025"
Ramdani Lestaluhu,Persija Jakarta,"2007-2013, 2014-2022, 2022-2022"
Bambang Pamungkas,Persija Jakarta,"1999-2000, 2002-2005, 2007-2013, 2014-2020"
Pedro Velázquez,Persija Jakarta,2011-2013
Gustavo,Persija Jakarta,"2023-2024, 2024-2025"
Ryo Matsumura,Persija Jakarta,2023-2025
Emmanuel Kenmogne,Persija Jakarta,"2013-2014, 2015-2017"
Bruno Matos,Persija Jakarta,2019-2019
Rohit Chand,Persija Jakarta,"2013-2016, 2017-2022"
Riko Simanjuntak,Persija Jakarta,"2018-2025, 2025-2025"
Rachmat Afandi,Persija Jakarta,"2002-2003, 2011-2018"
Novri Setiawan,Persija Jakarta,2014-2022
Bruno Lopes,Persija Jakarta,2017-2017
Michael Krmencik,Persija Jakarta,2022-2023
Fabiano Beltrame,Persija Jakarta,2011-2015
Robertino Pugliara,Persija Jakarta,"2007-2009, 2011-2014"
Yusuf,Persija Jakarta,2022-2023
Maciej Gajos,Persija Jakarta,2023-2025
Jaime,Persija Jakarta,"2017-2019, 2019-2019"
Hanif Sjahbandi,Persija Jakarta,2022-2025
Makan Konate,Persija Jakarta,2021-2022
Rezaldi Hehanussa,Persija Jakarta,2016-2023
Osvaldo Haay,Persija Jakarta,2020-2023
Aji Kusuma,Persija Jakarta,2023-2024
Willian Pacheco,Persija Jakarta,2016-2017
Ryuji Utomo,Persija Jakarta,"2017-2017, 2018-2020, 2021-2023"
Hanno Behrens,Persija Jakarta,2022-2023
Rudi Widodo,Persija Jakarta,2017-2019
Heri Susanto,Persija Jakarta,2019-2021
Ondrej Kudela,Persija Jakarta,2022-2025
Irfan Jauhari,Persija Jakarta,2022-2022
Ismed Sofyan,Persija Jakarta,2002-2022
Firza Andika,Persija Jakarta,2022-2025
Witan,Persija Jakarta,"2023-2023, 2024-2025"
Muhammad Ilham,Persija Jakarta,"2006-2010, 2013-2014, 2015-2017"
Taufik Hidayat,Persija Jakarta,2019-2023
Ivan Bosnjak,Persija Jakarta,2014-2015
Rayhan Hannan,Persija Jakarta,2023-2025
Alfriyanto Nico,Persija Jakarta,"2020-2023, 2024-2024, 2025-2025"
Reinaldo,Persija Jakarta,2017-2018
Sandi Sute,Persija Jakarta,2017-2021
Hansamu Yama,Persija Jakarta,2022-2025
Braif Fatari,Persija Jakarta,2020-2023
Luiz Júnior,Persija Jakarta,2017-2017
Victor Pae,Persija Jakarta,2014-2014
Rio Fahmi,Persija Jakarta,2021-2025
Addison,Persija Jakarta,2018-2018
Xandão,Persija Jakarta,2019-2020
Fitra Ridwan,Persija Jakarta,2017-2020
Akbar Arjunsyah,Persija Jakarta,2023-2025
Frengky Missa,Persija Jakarta,"2022-2023, 2024-2024"
Boakay Foday,Persija Jakarta,
Otávio Dutra,Persija Jakarta,2020-2023
Evan Dimas,Persija Jakarta,2020-2021
Rizky Ridho,Persija Jakarta,2023-2025
Ngurah Nanak,Persija Jakarta,2010-2014
Ade Jantra,Persija Jakarta,2016-2017
Gyeong-min Park,Persija Jakarta,2013-2013
Syahrian Abimanyu,Persija Jakarta,2022-2025
Muhammad Ferarri,Persija Jakarta,2020-2025
Marco Motta,Persija Jakarta,2020-2022
Yann Motta,Persija Jakarta,2021-2021
Osas Saha,Persija Jakarta,2018-2019
Ginanjar,Persija Jakarta,"2022-2023, 2024-2024"
Joan Tomás,Persija Jakarta,2019-2020
April Hadi,Persija Jakarta,2014-2015
Johan Alfarizi,Persija Jakarta,2013-2014
Steven Paulle,Persija Jakarta,2019-2019
Yan Pieter Nasadit,Persija Jakarta,2018-2019
Ikhwan Ciptady,Persija Jakarta,2022-2022
Beto,Persija Jakarta,2019-2019
Ryohei Miyazaki,Persija Jakarta,
Oktavianus Eramuri,Persija Jakarta,"2011-2012, 2013-2014"
Precious Emuejeraye,Persija Jakarta,2010-2012
Ivan Carlos,Persija Jakarta,2018-2018
Pedro Dias,Persija Jakarta,2024-2025
Agung Supriyanto,Persija Jakarta,2014-2016
Rudi Setiawan,Persija Jakarta,"2011-2014, 2014-2016"
Marc Klok,Persija Jakarta,2020-2021
Ponaryo Astaman,Persija Jakarta,"2008-2009, 2014-2014"
Resky Fandi,Persija Jakarta,"2019-2021, 2022-2022, 2022-2025"
Ambrizal Umanailo,Persija Jakarta,2016-2017
Johan Juansyah,Persija Jakarta,2011-2014
Anindito Wahyu,Persija Jakarta,2012-2014
Mario Yagalo,Persija Jakarta,2015-2019
Oliver Bias,Persija Jakarta,2023-2024
José Guerra,Persija Jakarta,2016-2016
Maman Abdurahman,Persija Jakarta,2015-2024
Adre Arido,Persija Jakarta,"2022-2025, 2025-2025"
Anan Lestaluhu,Persija Jakarta,2018-2019
Fikri Irvanuddin,Persija Jakarta,
Hamra Hehanussa,Persija Jakarta,"2019-2021, 2022-2023"
Alwi Fadilah,Persija Jakarta,"2024-2025, 2025-2025"
Daisuke Kobayashi,Persija Jakarta,
Agus Salim,Persija Jakarta,2014-2015
Frengky Kogoya,Persija Jakarta,2018-2019
Neguete,Persija Jakarta,2019-2019
Sahroni,Persija Jakarta,2011-2013
Barnabas Sobor,Persija Jakarta,"2022-2022, 2023-2023, 2023-2023"
Chandra Negara,Persija Jakarta,
